Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,idle,0.01461251,0.004767776,-0.006545007,-0.01535743,0.02036929,-0.007986218,-0.02174456,0.02730119,-0.002172709,-0.02352282,0.02575386,0.01022357,-0.02947643,0.070454,0.03247277,-0.02324522,0.02651858,0.02050723,-0.02031618,0.01244402,0.01075728,-0.02378096,0.05874515,0.05267178,-0.02942476,0.02545905,0.02485551,-0.02407782,0.01178455,0.01262602,-0.02391204,0.04000306,0.06488231,-0.02662356,0.02132499,0.02440624,-0.02337854,0.01086032,0.01234533,-0.0255477,0.01793981,0.07279781,-0.02157059,0.01424456,0.02058116,-0.01958373,0.005072951,0.00824675,0.01561965,-0.0493021,-0.06313893,0.0004840642,0.01276839,-0.02454728,-0.002670109,0.02287614,-0.01176126,-0.003417313,0.02914369,-0.004090413,0.01241301,-0.03599226,-0.06367265,0.004245698,0.01342785,-0.02641602,-0.003369384,0.02380037,-0.01148057,-0.007212125,0.03493106,8.165836E-06,49.55896,130.441,67.93632,112.0637,76.18279,103.8172,48.55399,131.446,40.72503
1,right,idle,0.02410725,0.005854368,-0.007311106,-0.0151265,0.02001357,-0.009229213,-0.02122508,0.0275197,-0.003882177,-0.02223979,0.0277617,0.007468738,-0.02664068,0.07371473,0.02726741,-0.02203318,0.028615,0.01896942,-0.01946247,0.01394916,0.0104859,-0.02040437,0.0636605,0.0481853,-0.02805354,0.02807736,0.02358902,-0.02328558,0.01342082,0.01247782,-0.02045664,0.04605544,0.06198515,-0.0252037,0.02396715,0.02344321,-0.02253698,0.01253414,0.01232436,-0.0222536,0.02480829,0.07185657,-0.02030131,0.01655376,0.02013978,-0.01896858,0.00639534,0.008749664,0.01232229,-0.05479646,-0.05934822,-0.0002159625,0.01059186,-0.02553749,-0.002797559,0.02171528,-0.01365404,-0.003105432,0.02866054,-0.006568,0.009544969,-0.04098392,-0.06236538,0.003607154,0.0111202,-0.0275294,-0.003546163,0.02260196,-0.01350059,-0.006673828,0.03479934,-0.002993301,54.69376,125.3062,67.87312,112.1269,80.61559,99.38441,43.61829,136.3817,35.83854
2,right,idle,0.02442229,-0.004573107,0.004178286,-0.01047003,0.02302003,-0.008659616,-0.01379442,0.03198111,-0.00313507,-0.01328479,0.03285193,0.008084998,-0.003344014,0.07878685,0.02585627,-0.01157783,0.03377569,0.01972997,-0.01373129,0.01881135,0.01187038,0.002691165,0.0680027,0.04646733,-0.01687729,0.03496957,0.02498125,-0.01725699,0.0193789,0.01430704,-0.0001187772,0.05138016,0.06117021,-0.01503463,0.03033483,0.0247587,-0.01671059,0.01836705,0.01415342,-0.006021544,0.0315938,0.07238513,-0.01176077,0.02191901,0.02174912,-0.01488961,0.0116154,0.01098393,-0.009342611,-0.0575614,-0.05738093,-0.000735715,0.009590268,-0.02586234,0.0009672791,0.02125728,-0.01448032,0.002628908,0.02820218,-0.008205354,-0.008896112,-0.04352081,-0.06116632,0.002789989,0.009022713,-0.02829899,0.0004208833,0.02226913,-0.01432671,0.0008079261,0.03495383,-0.005035862,56.05219,123.9478,81.69444,98.30556,89.8263,90.17371,35.22703,144.773,34.33264
3,right,idle,0.0158878,-0.006934643,0.007819831,-0.006458402,0.02465022,-0.008074149,-0.007415622,0.03408837,-0.002427489,-0.005680174,0.03486204,0.008572042,0.01465294,0.07781947,0.02482989,-0.002895147,0.03530097,0.020238,-0.008506566,0.02111709,0.01284635,0.02039182,0.06599092,0.04494672,-0.007240325,0.03753448,0.02589431,-0.01152942,0.02240443,0.01559319,0.01579037,0.05019748,0.06010501,-0.006182492,0.03266609,0.02557226,-0.01113445,0.02132797,0.01542889,0.007217616,0.0319221,0.07213132,-0.00312537,0.02356982,0.02294502,-0.009971231,0.01453805,0.01290295,-0.02563182,-0.05438185,-0.05556953,-0.001393706,0.009595037,-0.02577314,0.003543615,0.02066183,-0.01483624,0.005515635,0.02737164,-0.009399071,-0.02280542,-0.0406369,-0.05984384,0.001629144,0.008307695,-0.02851997,0.003148645,0.02173829,-0.01467194,0.004352421,0.03416157,-0.006873131,55.48518,124.5148,92.39399,87.60602,96.75996,83.24004,34.6218,145.3782,34.84568
4,right,idle,0.01132652,-0.008398771,0.009947538,-0.003556579,0.02532673,-0.007774398,-0.002775759,0.03479528,-0.002118006,-0.0002595186,0.03529036,0.008696169,0.0265072,0.07500994,0.0236215,0.003098339,0.03525174,0.02029377,-0.004682243,0.02199996,0.0133191,0.03189468,0.06239963,0.04335707,-0.000366807,0.03804505,0.02615765,-0.007184744,0.02371228,0.01625241,0.02620643,0.04727316,0.05882353,0.0001965463,0.03308403,0.02578068,-0.006880522,0.02260089,0.0160864,0.0160569,0.03023684,0.0714279,0.002621114,0.02336466,0.02321647,-0.00632748,0.01567745,0.01383641,-0.03593788,-0.05013967,-0.05380768,-0.001922339,0.009817004,-0.02559945,0.005124897,0.02008748,-0.01508948,0.007724971,0.02675569,-0.01004016,-0.03151515,-0.03684926,-0.05843061,0.0005801618,0.008104682,-0.02853276,0.004820675,0.02119887,-0.01492347,0.007171929,0.03367913,-0.007790178,54.60052,125.3995,99.52309,80.47691,101.4184,78.58155,37.04461,142.9554,35.67352
5,right,idle,0.002183765,-0.01177227,0.01492739,0.00187698,0.02570713,-0.007082269,0.005899251,0.03443527,-0.001521394,0.00972718,0.03384459,0.009001821,0.04686671,0.06533694,0.02053535,0.01396427,0.0327245,0.01995566,0.002508372,0.02198005,0.01392511,0.05133292,0.05106437,0.03934713,0.0122568,0.03605485,0.02610758,0.001026988,0.02416623,0.01711628,0.04401088,0.03721571,0.05531524,0.0116933,0.0310719,0.0256328,0.001111895,0.02300584,0.01692364,0.03158054,0.02271211,0.0689991,0.01119411,0.0211271,0.02280602,-0.0004255474,0.01621127,0.01463839,-0.05305475,-0.03791904,-0.04909468,-0.002758741,0.01094222,-0.02496369,0.007885545,0.01883161,-0.01549333,0.01292953,0.02444839,-0.01085708,-0.04583594,-0.0260545,-0.05401796,-0.001277357,0.008756042,-0.02815486,0.007800639,0.01999199,-0.01530069,0.01446697,0.03124297,-0.008571833,52.54176,127.4582,111.9435,68.05646,110.3084,69.69158,45.5462,134.4538,37.63951
6,right,idle,-0.002681911,-0.004176855,0.01481694,0.005764067,0.02537584,-0.006113514,0.01510522,0.03149378,-0.001696676,0.02018657,0.02908909,0.008211911,0.06166574,0.05352783,0.01480551,0.02312374,0.02795923,0.01864666,0.009032249,0.01999366,0.01421243,0.06621358,0.03726518,0.03190455,0.02330318,0.03107166,0.02496578,0.008663595,0.02219129,0.01762167,0.05899113,0.02386367,0.04829399,0.02182853,0.02627826,0.02433524,0.008563787,0.02103531,0.01735187,0.04632887,0.01096177,0.06330492,0.01882815,0.01686943,0.02127689,0.005302429,0.01484251,0.01512775,-0.0639202,-0.02461743,-0.04126236,-0.004727274,0.01315022,-0.02341816,0.008697093,0.01819491,-0.0157589,0.01566264,0.02231073,-0.01195258,-0.05276588,-0.015522,-0.04726288,-0.004358619,0.01095259,-0.02682739,0.008796901,0.01935089,-0.0154891,0.018924,0.02850354,-0.009728462,48.39679,131.6032,118.9899,61.01015,121.6944,58.3056,55.28917,124.7108,42.14429
7,right,idle,-0.006303608,0.0007842779,0.01522714,0.008172423,0.02481234,-0.005665347,0.02099991,0.02777588,-0.003225565,0.02657914,0.02361631,0.007544637,0.06921721,0.04482639,0.009310067,0.02832687,0.02401543,0.01688091,0.01299563,0.01799273,0.01380916,0.07360685,0.02725232,0.0251032,0.02970052,0.02680016,0.02305228,0.0133456,0.02008545,0.01721931,0.06667846,0.01397443,0.04171859,0.02768588,0.0222249,0.02233329,0.01314294,0.01896,0.01687279,0.05429491,0.001921892,0.05764033,0.02317646,0.01347959,0.01931146,0.00889495,0.01334596,0.01483342,-0.06837174,-0.01625359,-0.03508189,-0.005763292,0.01478934,-0.02196449,0.008943021,0.01785314,-0.01589641,0.01689297,0.02079785,-0.01289991,-0.05478823,-0.01063001,-0.04134642,-0.006113261,0.01269662,-0.02537464,0.009145677,0.0189786,-0.0155499,0.02114096,0.02641189,-0.01086053,44.9643,135.0357,121.7528,58.24717,129.2936,50.70641,61.86006,118.1399,45.8728
8,right,idle,-0.007341981,0.004452229,0.01828068,0.01018846,0.02430987,-0.004444748,0.02369845,0.02550411,-0.003290862,0.02977008,0.01918054,0.008182779,0.07412961,0.03688967,0.005572408,0.03213802,0.01956403,0.01576443,0.01607496,0.01534724,0.01376151,0.0780946,0.01768982,0.01947136,0.03436598,0.0218066,0.02179979,0.01696652,0.01717949,0.01717654,0.07138515,0.003785849,0.03565907,0.03190035,0.01754212,0.02082971,0.01666135,0.01613104,0.01670635,0.05933964,-0.008310676,0.05180523,0.02672088,0.01069331,0.01623052,0.01202336,0.01182139,0.01389095,-0.07238072,-0.006639719,-0.02907245,-0.006192952,0.01695728,-0.01993431,0.009175092,0.01816845,-0.01521763,0.01722497,0.01894534,-0.01154697,-0.0586856,-0.002806425,-0.03465118,-0.007084519,0.01512504,-0.02334934,0.009480268,0.0192169,-0.01474744,0.02186295,0.02325499,-0.008731574,39.49325,140.5068,120.9148,59.08517,137.1117,42.88825,67.98376,112.0162,51.53897
9,right,idle,-0.01311821,0.002576351,0.01421773,0.01064253,0.02419162,-0.00400427,0.02445135,0.02477789,-0.003330454,0.03058231,0.01770675,0.008502796,0.07505113,0.03509867,0.004744247,0.0329389,0.01836324,0.01555444,0.01676226,0.01458132,0.01377425,0.07888788,0.01549077,0.01809883,0.03532365,0.02058244,0.02145645,0.01777354,0.01639926,0.01712307,0.07222623,0.001357555,0.0341067,0.03280395,0.01644599,0.0203141,0.0174666,0.01540685,0.01656684,0.06027123,-0.01085019,0.05023634,0.02759501,0.01047611,0.01485077,0.01285189,0.01164269,0.01328692,-0.07289615,-0.004492402,-0.02763341,-0.006221503,0.0173887,-0.01925659,0.00918135,0.01826966,-0.01486552,0.01716393,0.01817763,-0.01066631,-0.0590761,-0.001366973,-0.03290486,-0.007232785,0.01557076,-0.02260542,0.009488285,0.01926208,-0.01430929,0.02177864,0.02194178,-0.007386386,37.96745,142.0325,120.1977,59.80227,139.0076,40.99239,69.25249,110.7475,53.10533
