Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,left,idle,0.002602905,-0.002719104,0.003993988,-0.01242454,0.02300352,0.005568147,-0.007996067,0.03191924,0.01183744,-0.001065969,0.03303874,0.01511328,0.02193674,0.0661177,0.04510354,0.01443312,0.02994621,-0.02364382,0.003633425,0.003889441,-0.0255928,0.04147799,0.05246395,0.048145,0.0225868,0.04026437,0.0006307364,0.01433099,0.02575278,-0.003074273,0.05727823,0.03910273,0.03964747,0.02755192,0.03034389,0.008909136,0.0183711,0.02172685,0.002712548,0.07043563,0.02499658,0.02623039,0.02926472,0.0148896,0.003695458,0.01961796,0.0096066,-0.0003375113,-0.05679048,-0.04114115,-0.004054129,-0.02769493,0.003335595,-0.02731602,-0.02076536,0.02328169,0.0002191216,-0.0148702,0.02956045,0.01863076,-0.06148987,-0.01199186,0.03665195,-0.03839249,-0.01852775,-0.04983455,-0.02480546,0.02730763,-0.0055677,-0.01611706,0.04168069,0.02168082,60.14355,119.8565,108.9274,71.07262,18.93551,161.0645,36.45415,143.5459,100.3171
1,left,idle,0.0009995699,-0.001912594,0.001992941,-0.01271053,0.02276593,0.005889833,-0.008355126,0.03173614,0.01207948,-0.001381427,0.03295767,0.01526402,0.02150291,0.06616825,0.04523812,0.01327328,0.02920187,-0.02520299,0.002454989,0.001951337,-0.02595164,0.04129802,0.05280846,0.04792254,0.02182295,0.04068053,0.0007973313,0.01380043,0.02604806,-0.003012732,0.05718996,0.03975552,0.03912218,0.02705648,0.03076851,0.00897114,0.01797064,0.02206016,0.002705336,0.07038392,0.02594727,0.02543387,0.02903721,0.01540804,0.003348738,0.01940504,0.01001477,-0.0006447136,-0.05584184,-0.04086804,-0.002065822,-0.02834478,0.001881123,-0.02868474,-0.02112547,0.02296495,0.0006265491,-0.01517469,0.02916873,0.01931071,-0.05967826,-0.009861708,0.03914984,-0.03969023,-0.0222156,-0.05162364,-0.02529567,0.02695286,-0.005091518,-0.0166091,0.04121411,0.02266076,60.91034,119.0897,109.4313,70.56872,19.50688,160.4931,36.09338,143.9066,101.3963
2,left,idle,-0.0001059175,-0.0009521842,0.0006353259,-0.01265664,0.02275175,0.006058306,-0.008252114,0.03175879,0.01209067,-0.001211941,0.03300488,0.01517594,0.02200353,0.06619281,0.04496068,0.01280056,0.02915812,-0.02549641,0.002074249,0.001793265,-0.02599616,0.04185504,0.05286497,0.04737383,0.02164609,0.04077697,0.0006832629,0.0136407,0.02611649,-0.003144979,0.05764803,0.0398404,0.03835608,0.02699243,0.03088057,0.008776531,0.01786973,0.02216625,0.002498373,0.07067847,0.02605718,0.02448711,0.02900431,0.01555669,0.002918825,0.01931964,0.01015031,-0.0009936988,-0.05571285,-0.04084039,-0.001315296,-0.02869704,0.001708984,-0.02859282,-0.02113932,0.02292097,0.0009244829,-0.01504233,0.02910709,0.01972668,-0.05899904,-0.009628773,0.03985681,-0.0402635,-0.02261424,-0.05144401,-0.02536835,0.0268712,-0.00471887,-0.01649223,0.04112303,0.02321875,60.87553,119.1245,109.4063,70.5937,19.56883,160.4312,36.10799,143.892,102.1016
3,left,idle,-0.0002597868,-0.0007288456,0.0004900098,-0.01260968,0.02274466,0.006181389,-0.008124307,0.03185272,0.01192914,-0.0009874851,0.03317392,0.01481973,0.02276227,0.06666982,0.04386473,0.01191851,0.02893019,-0.02617465,0.001359001,0.001389146,-0.02606808,0.04274218,0.05346847,0.04588085,0.02132329,0.04095232,-7.69794E-05,0.0133368,0.0261997,-0.003706619,0.05837484,0.04045653,0.03657025,0.02689634,0.03119719,0.00790903,0.01768044,0.02238595,0.001783699,0.07112771,0.02663207,0.02248596,0.02890573,0.01588285,0.001993731,0.01914707,0.0103842,-0.001680642,-0.05541477,-0.04100263,0.0004204512,-0.02938468,0.001179218,-0.0281138,-0.02120572,0.02276707,0.001324594,-0.01476227,0.0291388,0.01999959,-0.05776125,-0.009217858,0.04130825,-0.04136248,-0.02363133,-0.05047525,-0.02554936,0.02658081,-0.004165724,-0.01622889,0.04114056,0.02346393,60.94807,119.0519,108.9713,71.02874,19.40317,160.5968,35.75893,144.2411,103.2128
4,left,idle,-0.0004495084,-0.0005457997,0.0003666878,-0.0125729,0.02274704,0.006247252,-0.007983476,0.03202105,0.01156828,-0.0007332563,0.03346884,0.0141563,0.02374412,0.06764269,0.04180653,0.01056704,0.02848613,-0.02722135,0.0002855584,0.0007269382,-0.02612875,0.04391869,0.05466795,0.04328272,0.02079706,0.0411911,-0.001596808,0.01283917,0.02627528,-0.004775211,0.0593155,0.04164231,0.03360544,0.02671028,0.03173172,0.006236807,0.01733489,0.02272034,0.0004429817,0.07166092,0.02769327,0.019283,0.02868674,0.01638901,0.0005024821,0.01884113,0.0107106,-0.002749547,-0.05486754,-0.04136074,0.003230348,-0.03040459,0.0002697706,-0.02710073,-0.02131003,0.02248502,0.001843661,-0.01432188,0.02929175,0.02005677,-0.05588635,-0.008618832,0.0435154,-0.0429582,-0.02527857,-0.04845427,-0.02580575,0.02603996,-0.003374532,-0.01582812,0.04130149,0.0232493,61.11732,118.8827,108.0246,71.97541,19.1466,160.8534,35.00366,144.9963,104.754
5,left,idle,-0.0007056594,-0.0004186034,0.0004823804,-0.01244725,0.02292794,0.005823433,-0.007799074,0.03229249,0.01092103,-0.0005652755,0.03375614,0.01346502,0.0241327,0.06839198,0.04033919,0.01050425,0.0277766,-0.0279686,-0.0002460703,-0.0007716417,-0.02612782,0.04427961,0.05539316,0.04197308,0.02000353,0.04092836,-0.007517174,0.01187077,0.02547777,-0.009380922,0.05959319,0.04213566,0.03248039,0.02489702,0.03364968,-0.002659708,0.01458445,0.02334082,-0.007707819,0.07182981,0.02787131,0.01837684,0.02726868,0.01828671,-0.003714651,0.01753069,0.01177466,-0.005594417,-0.05488327,-0.04094815,0.004373878,-0.0296462,-0.0001529455,-0.02208532,-0.02020707,0.02053618,0.00463523,-0.01460828,0.02962732,0.01515849,-0.05520248,-0.006420374,0.04396672,-0.04176304,-0.02640235,-0.03883222,-0.02292075,0.02267313,0.002962127,-0.01755452,0.04119349,0.01304509,60.83719,119.1628,106.8047,73.19528,18.11931,161.8807,34.51371,145.4863,104.4274
6,left,idle,-0.0006945431,-0.0004194975,0.0007235408,-0.0122658,0.02317494,0.005196884,-0.007528827,0.03264308,0.0100323,-0.0003696829,0.0341078,0.01255472,0.02463612,0.06935531,0.03834069,0.01052999,0.02676988,-0.02892418,-0.00195086,-0.005288959,-0.02552524,0.04472733,0.05630738,0.04024643,0.01711214,0.03791821,-0.02002907,0.007818475,0.02030754,-0.02011229,0.05993561,0.04271883,0.03105739,0.0199054,0.03310037,-0.01635143,0.006148525,0.01886356,-0.02057357,0.07204211,0.02801222,0.01729995,0.02530507,0.01995516,-0.007295623,0.01575857,0.01271999,-0.008193493,-0.05496074,-0.04030716,0.005812675,-0.02667337,0.0018996,-0.01080085,-0.01800153,0.01840639,0.005511403,-0.01750617,0.02785182,0.004701629,-0.05337956,-0.0009104013,0.04389264,-0.0364427,-0.0236969,-0.0162138,-0.01633158,0.01985037,0.005972683,-0.02711621,0.03399539,-0.007678449,60.43871,119.5613,105.1482,74.85181,16.71049,163.2895,33.93745,146.0626,103.848
7,left,idle,-0.0006802976,-0.0004140735,0.0009761453,-0.0120167,0.02348298,0.004322425,-0.007153958,0.03306758,0.008846417,-0.0001474023,0.03451991,0.01137799,0.02528856,0.07053369,0.03567344,0.01064451,0.02539039,-0.03010215,-0.003383942,-0.00904882,-0.02428965,0.04529162,0.05741614,0.03798534,0.0153961,0.0345434,-0.02648567,0.004689589,0.01480854,-0.02523391,0.06036487,0.04338664,0.02924761,0.01689673,0.03075409,-0.02297656,0.0004602298,0.01321077,-0.02534118,0.07231056,0.02809483,0.01599695,0.02308174,0.02140772,-0.01003613,0.0135884,0.01348484,-0.01052533,-0.05510373,-0.03937352,0.007597551,-0.02475465,0.003964543,-0.005928382,-0.01657388,0.01781881,0.005228624,-0.0181307,0.02463818,0.0003102273,-0.05186719,0.004195213,0.04326519,-0.03282818,-0.01989281,-0.004984118,-0.01234452,0.01941657,0.005335897,-0.03125887,0.02436411,-0.01450562,59.92408,120.0759,102.9419,77.05811,14.84742,165.1526,33.29261,146.7074,102.9318
8,left,idle,-0.0009096563,-0.000710547,0.002380431,-0.01152597,0.0238921,0.003294706,-0.006411523,0.03358054,0.007358134,0.0004623234,0.03498983,0.009828612,0.02690231,0.0717153,0.031942,0.01088991,0.02352893,-0.03149472,-0.004543155,-0.01085973,-0.02333981,0.04672083,0.05838937,0.03462197,0.01435884,0.03121126,-0.03084573,0.002928048,0.01096809,-0.0273708,0.06144643,0.04371029,0.02637216,0.01296537,0.02655292,-0.02976696,-0.00577911,0.005805492,-0.02738269,0.07296376,0.02760845,0.01371504,0.0226375,0.02137053,-0.01107372,0.01328725,0.01325417,-0.0111822,-0.05572972,-0.03777158,0.01020557,-0.02328745,0.005643606,-0.003328964,-0.01333213,0.01933742,0.007171035,-0.02118946,0.02128422,-0.006036118,-0.05072424,0.008077979,0.04337399,-0.03075866,-0.01618421,0.0007020235,-0.00462497,0.02450001,0.007182933,-0.04025581,0.01383555,-0.02223662,58.84768,121.1523,100.0891,79.91085,12.77956,167.2204,33.10473,146.8953,101.9991
9,left,idle,-0.001480937,-0.0004498959,0.003253102,-0.01125422,0.02408785,0.00276655,-0.005988643,0.0338161,0.006596044,0.0007202923,0.03518927,0.009072065,0.02778845,0.07225281,0.02990706,0.0113326,0.02227139,-0.03224401,-0.006064385,-0.01210439,-0.02236129,0.04752643,0.05883485,0.0327189,0.01329144,0.02882016,-0.03353377,0.000148721,0.006348729,-0.02894314,0.06205189,0.04383844,0.02468792,0.01101575,0.0242852,-0.03237461,-0.008615963,0.002273798,-0.02715704,0.07331398,0.02733821,0.01231749,0.02231917,0.02131331,-0.01180585,0.01306277,0.0131017,-0.01161784,-0.05636391,-0.03662026,0.01169954,-0.02169682,0.006869197,-0.001522079,-0.01224978,0.01953137,0.006871819,-0.02256551,0.01947212,-0.008198336,-0.04957923,0.0106734,0.0431329,-0.02790993,-0.01158392,0.005059764,-0.003485091,0.0236063,0.005085722,-0.04424424,0.008644223,-0.02373753,58.29942,121.7006,98.60787,81.39213,11.96769,168.0323,33.11901,146.881,101.6339
10,left,idle,-0.002177656,-7.772446E-05,0.004262328,-0.01114458,0.02415454,0.002625227,-0.005809903,0.03388619,0.006393239,0.0007121563,0.03522575,0.008929908,0.02811779,0.07239234,0.02925457,0.01152876,0.02175188,-0.03252792,-0.007383063,-0.01330471,-0.02125547,0.04784498,0.05895221,0.03203617,0.01188582,0.02670586,-0.03573939,-0.002839267,0.001796126,-0.0294406,0.06229057,0.04387236,0.02401757,0.009226449,0.02272177,-0.0340268,-0.01095483,-0.0004669428,-0.0263948,0.07344338,0.0272665,0.01168956,0.02214607,0.0213275,-0.01210245,0.01296314,0.01307321,-0.01176082,-0.05660103,-0.03610349,0.01229182,-0.02008425,0.008486152,0.0004298687,-0.01178622,0.01906395,0.006306008,-0.02407243,0.01800013,-0.009596333,-0.04850581,0.01242697,0.0424772,-0.02462804,-0.006614685,0.008615002,-0.003670655,0.02132702,0.003260203,-0.0479904,0.004459977,-0.02423032,58.10857,121.8914,98.16629,81.83371,11.86669,168.1333,33.16652,146.8335,101.6529
11,left,idle,-0.00118652,0.0005708933,0.002270699,-0.01106684,0.02420163,0.002517983,-0.00569278,0.03393173,0.006255522,0.0005911291,0.03523445,0.008904263,0.02828851,0.07245517,0.0289326,0.0115184,0.02145302,-0.03272942,-0.007791385,-0.01378834,-0.02079646,0.04799934,0.05899382,0.03172721,0.01079971,0.02495968,-0.03731158,-0.006982855,-0.004773974,-0.02839859,0.06240569,0.04386103,0.02373768,0.009055324,0.02246833,-0.03424042,-0.01131401,-0.0009198189,-0.02623081,0.07350875,0.02719164,0.01145063,0.02210104,0.02135241,-0.01214075,0.01299158,0.01307189,-0.01173064,-0.05656654,-0.03577483,0.01257032,-0.01899213,0.009954691,0.001787558,-0.01266196,0.01762414,0.004918367,-0.02414878,0.01778531,-0.009812623,-0.04818402,0.01324797,0.04227105,-0.01980066,0.0009403229,0.009389684,-0.008330807,0.01376998,0.00275059,-0.04845437,0.003793597,-0.02431279,57.99174,122.0083,97.92098,82.07902,11.74445,168.2556,33.20683,146.7932,101.5758
12,left,idle,-0.0008908212,0.0006062984,0.001379609,-0.01100108,0.02422971,0.002535671,-0.005592689,0.03394866,0.006254464,0.0003825128,0.03520119,0.009046435,0.02847923,0.07241315,0.02885087,0.0114355,0.02130008,-0.03285813,-0.008207247,-0.01413774,-0.02039819,0.04818531,0.05892855,0.03156623,0.0100321,0.02393985,-0.03818409,-0.008671626,-0.007251024,-0.02739093,0.06254432,0.04378241,0.023517,0.008697987,0.02226555,-0.03446481,-0.01194967,-0.001545548,-0.02591775,0.07358208,0.02710491,0.01118222,0.02202022,0.02143848,-0.01213595,0.01298936,0.01312554,-0.01167318,-0.0565085,-0.03553486,0.0127974,-0.01830268,0.01084483,0.002610594,-0.0130249,0.01682043,0.00432995,-0.02435999,0.01750457,-0.009994075,-0.04791874,0.01380408,0.04224203,-0.0178383,0.003958106,0.009603329,-0.009746864,0.01111495,0.002856769,-0.04929902,0.002833486,-0.02423864,57.88691,122.1131,97.93607,82.06394,11.8837,168.1163,33.31417,146.6858,101.7345
13,left,idle,-0.0007315874,0.0007073283,0.0007315874,-0.01092194,0.02421331,0.002993166,-0.005455717,0.03387618,0.006748393,0.0003641248,0.03505981,0.009580493,0.02892963,0.0719856,0.02946618,0.01102843,0.02161038,-0.03279464,-0.008646354,-0.01392996,-0.0203598,0.04865807,0.05845034,0.03172968,0.009507924,0.02429831,-0.03809164,-0.009876594,-0.008119464,-0.02673136,0.06289402,0.04340684,0.02327935,0.008110836,0.02262366,-0.0343747,-0.01262274,-0.001582861,-0.02559447,0.07375012,0.02689397,0.01056767,0.02181414,0.02169251,-0.01205651,0.01286298,0.01333845,-0.01157127,-0.05633572,-0.03550649,0.01307002,-0.01820794,0.01084733,0.003033504,-0.01283886,0.01671815,0.004733384,-0.02455941,0.01744401,-0.009606495,-0.04732524,0.01348329,0.04301031,-0.0169777,0.005036831,0.009405062,-0.01009271,0.01018155,0.0035965,-0.05004513,0.002522707,-0.0236297,57.72888,122.2711,98.73449,81.26551,12.92332,167.0767,33.71769,146.2823,102.7492
14,left,idle,-0.0004525185,0.0005987883,0.0001772046,-0.01083745,0.02419412,0.003424317,-0.005341679,0.03379607,0.007225111,0.0003174096,0.03490484,0.01013152,0.02927516,0.07147098,0.03036399,0.01088299,0.02205968,-0.03254303,-0.008872539,-0.01354158,-0.02052376,0.0489935,0.05786717,0.03227772,0.009507239,0.02504432,-0.03760549,-0.00833939,-0.004625797,-0.02805514,0.06314036,0.04293025,0.02349517,0.007828653,0.02307427,-0.03413975,-0.01277798,-0.00114131,-0.02554081,0.07387435,0.02659595,0.01045339,0.0186585,0.02229285,-0.01570575,0.01043469,0.01343083,-0.01371109,-0.05633728,-0.03554046,0.01282847,-0.01834258,0.01061916,0.003148735,-0.01246828,0.01690698,0.005316809,-0.02156383,0.01711571,-0.005392224,-0.04714733,0.01290596,0.04348375,-0.01887573,0.001703382,0.01068012,-0.008029684,0.01342249,0.002802476,-0.0447765,0.002543569,-0.01722194,57.60949,122.3905,99.60911,80.39089,13.73811,166.2619,34.13139,145.8686,103.4847
15,left,idle,-0.0003851056,0.0003595352,0.0001394153,-0.01071899,0.02425158,0.003391132,-0.00520426,0.03381801,0.007221967,0.0002736002,0.03486872,0.01025714,0.02941792,0.07124722,0.03074941,0.01344041,0.02594602,-0.02846536,-0.002195947,-0.001381755,-0.02601136,0.04905751,0.05754328,0.03275609,0.01596797,0.03207839,-0.02911666,0.004095644,0.01325333,-0.02618412,0.06318992,0.04256177,0.02402648,0.008424558,0.02330661,-0.03383875,-0.003923714,0.00799799,-0.02715786,0.07393098,0.02621067,0.01101148,0.009155869,0.02147079,-0.02338709,0.003561065,0.01192534,-0.01795472,-0.05878158,-0.03912365,0.008329049,-0.02216715,0.007571578,-0.00135538,-0.006589003,0.02375329,0.0134517,-0.01147237,0.01818693,0.002563342,-0.05631203,-0.002873182,0.04459755,-0.02845874,-0.007063508,-0.001182623,0.001430355,0.02900863,0.01442543,-0.01895715,0.01425958,-0.006639794,57.39744,122.6026,99.73371,80.26629,13.48195,166.5181,34.38225,145.6178,103.1543
