Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,pick,-0.0004288182,0.0008599758,0.0005005002,-0.02294904,0.01187742,-0.003724754,-0.03211844,0.008055329,0.008370668,-0.02936954,0.01456857,0.01361656,-0.03045993,0.07501018,0.003922492,-0.01923633,0.03426278,0.006592393,-0.01720622,0.01625896,0.00956136,-0.01214232,0.07740688,0.01840153,-0.01629327,0.0407598,0.01032996,-0.01591234,0.02135992,0.0113191,9.850226E-05,0.06981778,0.03482974,-0.00619865,0.03928542,0.009818077,-0.01316772,0.02156997,0.01185808,0.0101747,0.0571717,0.05111536,0.005325779,0.03004467,0.01050806,-0.006571736,0.01560199,0.01298699,-0.00537122,-0.08934021,-0.005868971,-0.02126066,-0.008893728,-0.01821661,-0.02233545,0.009063482,-0.01591632,-0.02160063,0.02188683,-0.01697561,-0.01753454,-0.0910306,-0.001813769,-0.02255454,-0.01399469,-0.01997435,-0.02508006,0.008853436,-0.01645529,-0.02819662,0.0278548,-0.01810452,103.4094,76.59061,56.52008,123.4799,142.0882,37.91183,36.75601,143.244,62.82302
1,right,pick,-0.0005553141,0.000721097,0.0006856322,-0.02295087,0.01188743,-0.003681213,-0.03209521,0.008110881,0.008405924,-0.02929236,0.01463413,0.01371208,-0.03043871,0.07501972,0.003905296,-0.01961906,0.03397048,0.006966084,-0.01742846,0.01585698,0.009830326,-0.01212777,0.07741106,0.01839364,-0.01636657,0.04071808,0.01037878,-0.01597917,0.02128685,0.0113624,0.000102317,0.0698185,0.03482828,-0.006237285,0.03928125,0.009810209,-0.01321092,0.02154636,0.01185307,0.01016627,0.05716968,0.0511193,0.005332502,0.03006291,0.01045236,-0.006564017,0.01563692,0.01294884,-0.004988305,-0.08899188,-0.006146669,-0.02156343,-0.009138942,-0.01790103,-0.02235937,0.009029388,-0.01586607,-0.02163374,0.02186716,-0.01693317,-0.0168522,-0.09021473,-0.002264917,-0.02301272,-0.01456881,-0.01943311,-0.02512763,0.00876987,-0.01635674,-0.02828065,0.0277766,-0.01802894,103.2727,76.72728,56.50306,123.4969,141.9122,38.08781,36.70832,143.2917,62.54226
2,right,pick,-0.0009156428,0.0007857084,0.0009745955,-0.02295078,0.0118978,-0.003647894,-0.03206701,0.00820744,0.008419812,-0.02921008,0.0147419,0.01377204,-0.03040294,0.07503784,0.003833234,-0.0208478,0.0329479,0.00819999,-0.01798566,0.014714,0.01057547,-0.01209355,0.07743311,0.01832289,-0.01644164,0.04068267,0.01039869,-0.01605068,0.0212146,0.01139694,0.0001297593,0.06984925,0.03476653,-0.006260343,0.03928816,0.009767383,-0.01325266,0.02152956,0.01183686,0.01018452,0.05720985,0.05107063,0.005351057,0.03008974,0.01036552,-0.006554667,0.01568151,0.01289946,-0.003767051,-0.08788049,-0.007261306,-0.02271556,-0.01013005,-0.01668835,-0.0224046,0.008978367,-0.01581234,-0.02166616,0.02183783,-0.01690224,-0.01499147,-0.0878526,-0.004064739,-0.02465054,-0.01663065,-0.01750982,-0.02520262,0.008663416,-0.01625225,-0.02836415,0.02768588,-0.01796484,103.2271,76.77288,56.59355,123.4065,141.8304,38.16958,36.6002,143.3998,62.25898
3,right,pick,-0.0009527244,0.0005924702,0.0006216764,-0.02292392,0.01194239,-0.003671587,-0.03202451,0.008439541,0.008351684,-0.02909401,0.01499557,0.01374388,-0.03022732,0.07512486,0.003503501,-0.02321082,0.03057325,0.01067564,-0.01947195,0.01046002,0.0127773,-0.01193362,0.0775311,0.01801115,-0.01650015,0.0406791,0.01031947,-0.01614657,0.02114427,0.011392,0.0002470445,0.06998014,0.03450155,-0.006243736,0.03932869,0.009614289,-0.01330308,0.02154207,0.01175728,0.01024717,0.05737865,0.05086839,0.005413959,0.0301373,0.01019335,-0.006539062,0.01577365,0.01279464,-0.001510289,-0.08531618,-0.009499043,-0.02500438,-0.01251209,-0.01415148,-0.02243707,0.008901358,-0.01578522,-0.02165782,0.02179289,-0.0169459,-0.01113234,-0.08078063,-0.008532465,-0.02832976,-0.02319634,-0.01276618,-0.02528057,0.008503556,-0.0161505,-0.02842184,0.02756131,-0.01798326,103.164,76.836,56.88875,123.1113,141.8474,38.15266,36.28753,143.7125,61.90931
4,right,pick,-0.0009851381,0.0003840923,0.0002311766,-0.02281817,0.0120821,-0.003867984,-0.03194854,0.008981228,0.008073151,-0.02890803,0.01558769,0.01347488,-0.02964415,0.07539916,0.002430558,-0.02517965,0.02814758,0.01269373,-0.02021524,0.005986452,0.0143992,-0.01140524,0.07783794,0.0170016,-0.01643462,0.04081225,0.009889573,-0.01623318,0.02117741,0.01120594,0.0006314367,0.07039344,0.03364542,-0.006074138,0.03947234,0.009121269,-0.01332118,0.02168655,0.01146749,0.01044799,0.0579145,0.05021608,0.005608603,0.03023875,0.009779274,-0.006489553,0.01600528,0.01252949,5.710125E-05,-0.08248341,-0.01091912,-0.02698394,-0.01510346,-0.01176688,-0.02239716,0.008784413,-0.01587552,-0.0214993,0.02171254,-0.01722866,-0.008635685,-0.07288218,-0.01184344,-0.030966,-0.03029442,-0.008573622,-0.02530916,0.00827527,-0.01613706,-0.02833093,0.02739382,-0.01829067,103.1692,76.83081,57.68708,122.3129,142.1164,37.88355,35.52581,144.4742,61.38514
5,right,pick,-0.000727009,0.0001997948,0.0005826056,-0.02237777,0.01263082,-0.004615486,-0.03119504,0.01255047,0.005992025,-0.02765732,0.01919782,0.0112578,-0.02721751,0.07633603,-0.001321107,-0.02844681,0.02246249,0.01654223,-0.01935386,-0.003526568,0.01627338,-0.009106399,0.07883811,0.01339784,-0.02061822,0.03818619,0.01225764,-0.01965256,0.01640916,0.01349384,0.002458503,0.07176054,0.03052908,-0.005143683,0.03996694,0.00737226,-0.01369759,0.02182329,0.01074165,0.01164265,0.05972338,0.0477753,0.006434435,0.03047502,0.008446127,-0.006233908,0.01672721,0.01168805,0.002091505,-0.07361722,-0.01384458,-0.02593971,-0.01822579,-0.01043436,-0.02703943,0.005296826,-0.01224586,-0.02076226,0.02152908,-0.01832008,-0.006211951,-0.05089283,-0.01886016,-0.025641,-0.03816152,-0.007654816,-0.0329944,-0.0001173019,-0.009493679,-0.02822595,0.02662516,-0.01926649,103.6006,76.39936,60.59263,119.4074,143.533,36.46696,32.98506,147.015,60.49282
6,right,pick,-0.0007963143,6.771088E-05,0.000228405,-0.02210369,0.01359415,-0.002869159,-0.02957183,0.01529932,0.007614702,-0.02502659,0.02180457,0.01258788,-0.02454469,0.07710695,-0.004667968,-0.03029933,0.01742244,0.01912695,-0.01754975,-0.008825183,0.01630807,-0.00665606,0.07954133,0.01033175,-0.02307567,0.03639257,0.01329061,-0.02134731,0.01329005,0.0143261,0.004313918,0.07271731,0.02795026,-0.004651688,0.04022205,0.006222308,-0.01474254,0.02129173,0.01042041,0.01273217,0.06102431,0.04581302,0.007283583,0.03055751,0.007392675,-0.005996788,0.01732922,0.0109092,0.003168505,-0.06563592,-0.009713441,-0.02511229,-0.0214045,-0.00916338,-0.02939396,0.002994537,-0.0105502,-0.02035352,0.02135754,-0.01903313,-0.004308328,-0.03500617,-0.01343364,-0.02131474,-0.04351974,-0.007181406,-0.03599873,-0.005007148,-0.006644517,-0.02909927,0.02532005,-0.01952192,103.6204,76.37965,63.16877,116.8312,144.245,35.75503,30.60396,149.396,59.37366
7,right,pick,-0.0006741174,-0.000349164,-8.940697E-05,-0.02177712,0.01433122,-0.001406074,-0.02835749,0.0165261,0.009449333,-0.02285179,0.02298379,0.01448339,-0.02275106,0.07746267,-0.007186115,-0.03104016,0.01494062,0.02001801,-0.01657046,-0.01087332,0.01609424,-0.005065808,0.07992136,0.008048981,-0.02442569,0.03544545,0.01343679,-0.02198414,0.01226115,0.0142805,0.005454849,0.07334948,0.02603352,-0.005668845,0.04010534,0.006130785,-0.01559902,0.0207777,0.01020902,0.01331295,0.06197345,0.0443505,0.007800085,0.03060544,0.006628036,-0.005889181,0.01773107,0.01030537,0.003656611,-0.06154597,-0.004788637,-0.02429972,-0.02296352,-0.008653879,-0.0292775,0.001911998,-0.01067853,-0.02132703,0.02087593,-0.01881424,-0.00262472,-0.02768886,-0.006399482,-0.01888604,-0.04609799,-0.00684014,-0.03566262,-0.006604552,-0.006607056,-0.03103687,0.02392256,-0.01891059,103.7771,76.22292,64.96542,115.0346,144.5148,35.48522,29.05009,150.9499,58.45893
8,right,pick,-0.0004694276,-0.0006834269,-4.011393E-05,-0.02163254,0.01450253,-0.001821369,-0.02821896,0.01707065,0.008878648,-0.0225369,0.02360356,0.0139707,-0.02198833,0.07749379,-0.008997411,-0.03118648,0.01485229,0.01985559,-0.01651847,-0.01086473,0.01615334,-0.004399395,0.08011591,0.006321698,-0.02496912,0.03519619,0.01308846,-0.0222583,0.01194,0.01412714,0.005921996,0.07383215,0.02452338,-0.006372162,0.04004383,0.005834669,-0.01612728,0.02048016,0.009987026,0.01353468,0.06277633,0.04313764,0.007986227,0.03068507,0.006009609,-0.005891871,0.01797688,0.009868473,0.003323313,-0.0607729,-0.003800899,-0.0238063,-0.02296603,-0.008551985,-0.02891834,0.001436114,-0.01094788,-0.02197107,0.02041459,-0.0187892,-0.002695113,-0.0263046,-0.005983531,-0.01806648,-0.04577076,-0.006525785,-0.03504936,-0.007104039,-0.006807774,-0.03220648,0.02291787,-0.01867065,104.2007,75.79935,66.13489,113.8651,144.7838,35.2162,28.2389,151.7611,58.00652
9,right,pick,-0.0001015551,-0.0006664991,-0.0001687706,-0.02161991,0.01448882,-0.00206393,-0.02825904,0.01718426,0.008525014,-0.02250703,0.02376914,0.01373625,-0.02193121,0.07742846,-0.009673089,-0.03134821,0.01490843,0.01955664,-0.01665669,-0.01072991,0.01610145,-0.004461462,0.08015454,0.005763799,-0.02522638,0.03513527,0.01275477,-0.02244112,0.01181912,0.01393828,0.00572021,0.07399201,0.02408525,-0.006620585,0.04003346,0.005625904,-0.01639136,0.02035344,0.00981456,0.01319087,0.06305981,0.04282957,0.007898888,0.030738,0.005852193,-0.006033037,0.01802349,0.009696722,0.003400467,-0.06066382,-0.003422469,-0.02359158,-0.02295291,-0.008635014,-0.02878746,0.001264334,-0.01119259,-0.02199013,0.02022767,-0.01897061,-0.00244987,-0.02616477,-0.005787671,-0.01780716,-0.04550195,-0.006471843,-0.03483722,-0.007269979,-0.007068872,-0.03234845,0.02255762,-0.01885277,104.2754,75.72466,66.33015,113.6698,144.4688,35.53117,28.10865,151.8913,57.46047
