Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,0.1068123,0.9422818,0.317997,prune,right
0,HandThumb0,0.09168413,0.9608936,0.3297499,prune,right
0,HandThumb1,0.07700957,0.9804652,0.3388722,prune,right
0,HandThumb2,0.05017382,0.9987859,0.3493956,prune,right
0,HandIndex1,0.07149497,0.99559,0.4001649,prune,right
0,HandIndex2,0.05436121,1.016531,0.429411,prune,right
0,HandMiddle1,0.069621,0.9729854,0.4062018,prune,right
0,HandMiddle2,0.04111286,0.9843973,0.4392259,prune,right
0,HandRing1,0.06275435,0.9527283,0.4017502,prune,right
0,HandRing2,0.02348989,0.9634117,0.4064755,prune,right
0,HandPinky0,0.07857117,0.9315495,0.3504024,prune,right
0,HandPinky1,0.05480569,0.9335297,0.3920082,prune,right
0,HandPinky2,0.02674268,0.9469552,0.383424,prune,right
0,HandThumb3,0.02483233,0.9835142,0.3690121,prune,right
0,HandIndex3,0.04147069,1.029799,0.4470071,prune,right
0,HandMiddle3,0.0211281,0.9917988,0.4588064,prune,right
0,HandRing3,0.02478844,0.9675328,0.3788965,prune,right
0,HandPinky3,0.03439768,0.9526586,0.3643414,prune,right
1,HandStart,0.1071353,0.9422748,0.3175115,prune,right
1,HandThumb0,0.09155038,0.9605911,0.3291311,prune,right
1,HandThumb1,0.07631381,0.979809,0.3380823,prune,right
1,HandThumb2,0.04902208,0.9973266,0.348799,prune,right
1,HandIndex1,0.07173413,0.9964901,0.3990474,prune,right
1,HandIndex2,0.05429719,1.0174,0.4281362,prune,right
1,HandMiddle1,0.07095559,0.9740152,0.4057701,prune,right
1,HandMiddle2,0.042493,0.9852789,0.4388842,prune,right
1,HandRing1,0.06482594,0.9533725,0.4020786,prune,right
1,HandRing2,0.02527636,0.9626074,0.4074367,prune,right
1,HandPinky0,0.08019815,0.9313563,0.3509485,prune,right
1,HandPinky1,0.05743697,0.9335873,0.3930996,prune,right
1,HandPinky2,0.02865312,0.9456149,0.3848355,prune,right
1,HandThumb3,0.02490087,0.9815139,0.3694955,prune,right
1,HandIndex3,0.04121272,1.030533,0.4456909,prune,right
1,HandMiddle3,0.02255434,0.9924574,0.4585943,prune,right
1,HandRing3,0.02564078,0.9659509,0.3797247,prune,right
1,HandPinky3,0.0357061,0.9509984,0.3654307,prune,right
2,HandStart,0.1078885,0.9419799,0.3169073,prune,right
2,HandThumb0,0.09202294,0.9600865,0.3284756,prune,right
2,HandThumb1,0.07638945,0.9790218,0.3373445,prune,right
2,HandThumb2,0.04883404,0.9959044,0.3484,prune,right
2,HandIndex1,0.07300929,0.9972897,0.3979315,prune,right
2,HandIndex2,0.05079211,1.017353,0.4242242,prune,right
2,HandMiddle1,0.0732023,0.9750037,0.4052945,prune,right
2,HandMiddle2,0.04516118,0.986304,0.4387539,prune,right
2,HandRing1,0.06768508,0.9540686,0.4023613,prune,right
2,HandRing2,0.02803025,0.9621649,0.4086941,prune,right
2,HandPinky0,0.08232313,0.9311242,0.3514242,prune,right
2,HandPinky1,0.06072729,0.9337959,0.3941588,prune,right
2,HandPinky2,0.03131381,0.9446141,0.3864595,prune,right
2,HandThumb3,0.02595153,0.9797806,0.370232,prune,right
2,HandIndex3,0.03473222,1.029673,0.4397841,prune,right
2,HandMiddle3,0.02542637,0.993403,0.4586967,prune,right
2,HandRing3,0.02729316,0.9646997,0.3809039,prune,right
2,HandPinky3,0.0377191,0.949612,0.3667298,prune,right
3,HandStart,0.1081459,0.942168,0.3165917,prune,right
3,HandThumb0,0.092309,0.960331,0.3281107,prune,right
3,HandThumb1,0.07668217,0.9792961,0.3369273,prune,right
3,HandThumb2,0.04914781,0.9962052,0.3479949,prune,right
3,HandIndex1,0.07353668,0.997947,0.3974097,prune,right
3,HandIndex2,0.04897966,1.016577,0.4226551,prune,right
3,HandMiddle1,0.07378089,0.9757072,0.4049102,prune,right
3,HandMiddle2,0.04579635,0.9872684,0.4383279,prune,right
3,HandRing1,0.06827248,0.9547492,0.4021292,prune,right
3,HandRing2,0.02868108,0.962908,0.4087712,prune,right
3,HandPinky0,0.08272929,0.9315026,0.3512774,prune,right
3,HandPinky1,0.06130177,0.9344192,0.3940807,prune,right
3,HandPinky2,0.03181974,0.9451635,0.3865413,prune,right
3,HandThumb3,0.02643546,0.980086,0.3700073,prune,right
3,HandIndex3,0.03145214,1.027894,0.4373697,prune,right
3,HandMiddle3,0.02606247,0.994522,0.4582159,prune,right
3,HandRing3,0.02751821,0.9652596,0.3809793,prune,right
3,HandPinky3,0.03904258,0.9498063,0.367008,prune,right
4,HandStart,0.1083706,0.9421632,0.3164181,prune,right
4,HandThumb0,0.09254783,0.9603634,0.3278976,prune,right
4,HandThumb1,0.07692052,0.9793472,0.3366733,prune,right
4,HandThumb2,0.04939864,0.9962736,0.3477453,prune,right
4,HandIndex1,0.07391609,0.9982628,0.3970801,prune,right
4,HandIndex2,0.04866505,1.016284,0.4220816,prune,right
4,HandMiddle1,0.07419596,0.9760557,0.4046755,prune,right
4,HandMiddle2,0.04625135,0.9878215,0.4380552,prune,right
4,HandRing1,0.06869704,0.9550816,0.4019982,prune,right
4,HandRing2,0.02917147,0.9633046,0.4089462,prune,right
4,HandPinky0,0.0830473,0.9316276,0.3512116,prune,right
4,HandPinky1,0.06172245,0.9347119,0.3940544,prune,right
4,HandPinky2,0.03217788,0.9454008,0.3866833,prune,right
4,HandThumb3,0.02681513,0.9801327,0.3698739,prune,right
4,HandIndex3,0.03065393,1.027176,0.4365312,prune,right
4,HandMiddle3,0.02650501,0.9951971,0.4578859,prune,right
4,HandRing3,0.02761083,0.9655266,0.3811632,prune,right
4,HandPinky3,0.03999296,0.9497789,0.3673176,prune,right
5,HandStart,0.1085648,0.9419369,0.3164013,prune,right
5,HandThumb0,0.09275872,0.9601829,0.327831,prune,right
5,HandThumb1,0.07713979,0.9791979,0.3365538,prune,right
5,HandThumb2,0.04964143,0.9961667,0.3476194,prune,right
5,HandIndex1,0.07425235,0.9983851,0.3968805,prune,right
5,HandIndex2,0.04886362,1.01628,0.4218329,prune,right
5,HandMiddle1,0.07455517,0.9762123,0.4045746,prune,right
5,HandMiddle2,0.04667602,0.9881979,0.4379308,prune,right
5,HandRing1,0.06905819,0.9552246,0.4020021,prune,right
5,HandRing2,0.02964979,0.9635317,0.4094942,prune,right
5,HandPinky0,0.0833149,0.9315484,0.3512922,prune,right
5,HandPinky1,0.0620748,0.9348172,0.3941634,prune,right
5,HandPinky2,0.03246834,0.9454604,0.3869768,prune,right
5,HandThumb3,0.02716371,0.9800319,0.36986,prune,right
5,HandIndex3,0.03069932,1.027066,0.4361701,prune,right
5,HandMiddle3,0.02693202,0.9957058,0.457714,prune,right
5,HandRing3,0.02755696,0.9656535,0.3817384,prune,right
5,HandPinky3,0.04062879,0.9496279,0.3677073,prune,right
6,HandStart,0.1086196,0.9419179,0.3163107,prune,right
6,HandThumb0,0.09287222,0.960231,0.3277142,prune,right
6,HandThumb1,0.07730697,0.9793017,0.3364113,prune,right
6,HandThumb2,0.04988026,0.9963773,0.3474903,prune,right
6,HandIndex1,0.07450277,0.9986061,0.3967043,prune,right
6,HandIndex2,0.0490307,1.016416,0.4216322,prune,right
6,HandMiddle1,0.07474104,0.9764456,0.404436,prune,right
6,HandMiddle2,0.04692961,0.9886326,0.4377758,prune,right
6,HandRing1,0.06917995,0.9554702,0.4019009,prune,right
6,HandRing2,0.029931,0.9639639,0.4099966,prune,right
6,HandPinky0,0.08334933,0.931665,0.351227,prune,right
6,HandPinky1,0.06213255,0.9350707,0.394099,prune,right
6,HandPinky2,0.03251128,0.9457855,0.3870816,prune,right
6,HandThumb3,0.02742194,0.980268,0.3697689,prune,right
6,HandIndex3,0.03074472,1.027133,0.4358659,prune,right
6,HandMiddle3,0.02719069,0.9962723,0.4575135,prune,right
6,HandRing3,0.02731954,0.9660956,0.3822854,prune,right
6,HandPinky3,0.04067936,0.9498701,0.3677976,prune,right
7,HandStart,0.1087295,0.941836,0.3162711,prune,right
7,HandThumb0,0.09312139,0.9603125,0.3276021,prune,right
7,HandThumb1,0.07769231,0.9795254,0.3362286,prune,right
7,HandThumb2,0.05041313,0.9968594,0.3472706,prune,right
7,HandIndex1,0.07499715,0.9990481,0.3964556,prune,right
7,HandIndex2,0.04949814,1.016941,0.4212964,prune,right
