Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,-0.4659007,1.202649,0.1751111,idle,left
0,HandThumb0,-0.470817,1.197908,0.2015914,idle,left
0,HandThumb1,-0.4711965,1.192493,0.2277653,idle,left
0,HandThumb2,-0.4800727,1.179767,0.2591046,idle,left
0,HandIndex1,-0.5009322,1.229661,0.2721034,idle,left
0,HandIndex2,-0.5216898,1.241113,0.3053012,idle,left
0,HandMiddle1,-0.5187929,1.235435,0.257097,idle,left
0,HandMiddle2,-0.5444978,1.209029,0.2849137,idle,left
0,HandRing1,-0.5328096,1.229797,0.2406009,idle,left
0,HandRing2,-0.5503694,1.199124,0.2631855,idle,left
0,HandPinky0,-0.5077032,1.206921,0.1921984,idle,left
0,HandPinky1,-0.5440457,1.219452,0.2227447,idle,left
0,HandPinky2,-0.5560244,1.198285,0.2451108,idle,left
0,HandThumb3,-0.5071625,1.172825,0.2823223,idle,left
0,HandIndex3,-0.535608,1.246926,0.3266509,idle,left
0,HandMiddle3,-0.5327813,1.184056,0.274093,idle,left
0,HandRing3,-0.5344059,1.177267,0.2540022,idle,left
0,HandPinky3,-0.543812,1.180326,0.2427387,idle,left
1,HandStart,-0.45968,1.201108,0.1791823,idle,left
1,HandThumb0,-0.4641971,1.196316,0.2057245,idle,left
1,HandThumb1,-0.4641663,1.190857,0.2318918,idle,left
1,HandThumb2,-0.4725525,1.178059,0.2633368,idle,left
1,HandIndex1,-0.4932201,1.227944,0.2767491,idle,left
1,HandIndex2,-0.5133926,1.23931,0.3103347,idle,left
1,HandMiddle1,-0.5113028,1.233758,0.262027,idle,left
1,HandMiddle2,-0.5366079,1.207349,0.2902049,idle,left
1,HandRing1,-0.5255716,1.228162,0.245734,idle,left
1,HandRing2,-0.5428373,1.1975,0.2685584,idle,left
1,HandPinky0,-0.5012159,1.20537,0.1969102,idle,left
1,HandPinky1,-0.5370834,1.21786,0.2280294,idle,left
1,HandPinky2,-0.5487834,1.196719,0.2505672,idle,left
1,HandThumb3,-0.4993172,1.171076,0.2869164,idle,left
1,HandIndex3,-0.5269323,1.245088,0.3319359,idle,left
