Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,-0.2553607,0.8196709,-0.1095117,pick,left
0,HandThumb0,-0.275934,0.834429,-0.1010073,pick,left
0,HandThumb1,-0.2918282,0.8525234,-0.09092875,pick,left
0,HandThumb2,-0.3173155,0.8654081,-0.07219575,pick,left
0,HandIndex1,-0.3396159,0.8791975,-0.1235934,pick,left
0,HandIndex2,-0.3777764,0.8890422,-0.1177379,pick,left
0,HandMiddle1,-0.3431235,0.8602604,-0.1370101,pick,left
0,HandMiddle2,-0.3851506,0.871721,-0.1486684,pick,left
0,HandRing1,-0.3438141,0.8385397,-0.1392572,pick,left
0,HandRing2,-0.3800244,0.8462954,-0.1567735,pick,left
0,HandPinky0,-0.2968788,0.8099383,-0.1215274,pick,left
0,HandPinky1,-0.341985,0.8158045,-0.1367188,pick,left
0,HandPinky2,-0.3698641,0.8155516,-0.1529718,pick,left
0,HandThumb3,-0.34823,0.8766134,-0.05881826,pick,left
0,HandIndex3,-0.3999895,0.8897206,-0.1051701,pick,left
0,HandMiddle3,-0.4137151,0.87549,-0.1459414,pick,left
0,HandRing3,-0.407685,0.8498919,-0.157881,pick,left
0,HandPinky3,-0.3910936,0.8138875,-0.1543172,pick,left
1,HandStart,-0.2552942,0.8199844,-0.1091872,pick,left
1,HandThumb0,-0.2758597,0.8347023,-0.1005946,pick,left
1,HandThumb1,-0.291792,0.852715,-0.09043029,pick,left
1,HandThumb2,-0.3172469,0.8653638,-0.07149344,pick,left
1,HandIndex1,-0.3396929,0.8793918,-0.1229081,pick,left
1,HandIndex2,-0.3778445,0.8892467,-0.1170118,pick,left
1,HandMiddle1,-0.3432194,0.860462,-0.1363298,pick,left
1,HandMiddle2,-0.3852794,0.8718118,-0.1479779,pick,left
1,HandRing1,-0.3438841,0.8387422,-0.1385949,pick,left
1,HandRing2,-0.3801622,0.8463657,-0.1560287,pick,left
1,HandPinky0,-0.2968402,0.8101979,-0.1210618,pick,left
1,HandPinky1,-0.3420103,0.8160076,-0.1360844,pick,left
1,HandPinky2,-0.3699823,0.8156856,-0.1521757,pick,left
1,HandThumb3,-0.3481268,0.8763731,-0.05787561,pick,left
1,HandIndex3,-0.4000486,0.8899363,-0.1044287,pick,left
1,HandMiddle3,-0.4138523,0.8755094,-0.1452419,pick,left
1,HandRing3,-0.4078366,0.8498656,-0.1570972,pick,left
1,HandPinky3,-0.3912109,0.8139611,-0.1534573,pick,left
2,HandStart,-0.2552187,0.8203006,-0.1088823,pick,left
2,HandThumb0,-0.2757684,0.8349887,-0.1002013,pick,left
2,HandThumb1,-0.2917346,0.8529212,-0.0899488,pick,left
2,HandThumb2,-0.3171573,0.8653446,-0.0708205,pick,left
2,HandIndex1,-0.3397257,0.8796365,-0.1222411,pick,left
2,HandIndex2,-0.3778617,0.8894936,-0.1162481,pick,left
2,HandMiddle1,-0.3432808,0.8607169,-0.1356699,pick,left
2,HandMiddle2,-0.385373,0.8719852,-0.1472809,pick,left
2,HandRing1,-0.3439316,0.8389989,-0.1379552,pick,left
2,HandRing2,-0.380271,0.8465219,-0.1553047,pick,left
2,HandPinky0,-0.2967968,0.8104843,-0.1206193,pick,left
2,HandPinky1,-0.3420258,0.8162636,-0.1354751,pick,left
2,HandPinky2,-0.3700854,0.8158966,-0.1514123,pick,left
