Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,-0.1717633,1.038707,0.1862649,destroy,left
0,HandThumb0,-0.1517311,1.043924,0.2031434,destroy,left
0,HandThumb1,-0.1268832,1.048204,0.2099158,destroy,left
0,HandThumb2,-0.09772675,1.050219,0.2275903,destroy,left
0,HandIndex1,-0.1113734,1.102054,0.2426636,destroy,left
0,HandIndex2,-0.09218921,1.120521,0.2723011,destroy,left
0,HandMiddle1,-0.1333996,1.108304,0.2478308,destroy,left
0,HandMiddle2,-0.1156187,1.127739,0.2844325,destroy,left
0,HandRing1,-0.153594,1.102907,0.2541844,destroy,left
0,HandRing2,-0.1418281,1.122427,0.288224,destroy,left
0,HandPinky0,-0.1789633,1.060662,0.2240668,destroy,left
0,HandPinky1,-0.173053,1.092108,0.2597879,destroy,left
0,HandPinky2,-0.172122,1.113473,0.2839564,destroy,left
0,HandThumb3,-0.07449628,1.058419,0.2531505,destroy,left
0,HandIndex3,-0.08170012,1.11774,0.2954112,destroy,left
0,HandMiddle3,-0.1046624,1.124214,0.3109863,destroy,left
0,HandRing3,-0.1309066,1.118919,0.3136736,destroy,left
0,HandPinky3,-0.1652456,1.112282,0.3041199,destroy,left
1,HandStart,-0.1702251,1.03898,0.1873753,destroy,left
1,HandThumb0,-0.1500116,1.044272,0.2040124,destroy,left
1,HandThumb1,-0.1251341,1.048602,0.2106436,destroy,left
1,HandThumb2,-0.09588909,1.050669,0.2281652,destroy,left
1,HandIndex1,-0.1093633,1.10256,0.2429994,destroy,left
1,HandIndex2,-0.08986382,1.121114,0.2723756,destroy,left
1,HandMiddle1,-0.1313456,1.108752,0.2484186,destroy,left
1,HandMiddle2,-0.1131371,1.12824,0.2847803,destroy,left
1,HandRing1,-0.1514482,1.103301,0.2550141,destroy,left
1,HandRing2,-0.1392808,1.122857,0.2888914,destroy,left
1,HandPinky0,-0.1770453,1.060952,0.2252377,destroy,left
1,HandPinky1,-0.1708084,1.092451,0.2608562,destroy,left
1,HandPinky2,-0.1696336,1.113836,0.2849966,destroy,left
1,HandThumb3,-0.07263343,1.058942,0.253679,destroy,left
1,HandIndex3,-0.0790933,1.118352,0.2953582,destroy,left
1,HandMiddle3,-0.1018433,1.124723,0.3111934,destroy,left
1,HandRing3,-0.1280246,1.11932,0.3141907,destroy,left
1,HandPinky3,-0.162471,1.112592,0.3050569,destroy,left
2,HandStart,-0.16812,1.039017,0.1891675,destroy,left
2,HandThumb0,-0.1475396,1.044487,0.2052892,destroy,left
2,HandThumb1,-0.1232222,1.048596,0.2138559,destroy,left
2,HandThumb2,-0.09544849,1.050568,0.2336367,destroy,left
2,HandIndex1,-0.1065999,1.103103,0.2434705,destroy,left
2,HandIndex2,-0.08653561,1.121658,0.2724631,destroy,left
2,HandMiddle1,-0.128506,1.108993,0.2494998,destroy,left
2,HandMiddle2,-0.1095071,1.128402,0.285498,destroy,left
2,HandRing1,-0.1483572,1.103261,0.2565985,destroy,left
2,HandRing2,-0.1354261,1.122693,0.2902636,destroy,left
2,HandPinky0,-0.1742062,1.060729,0.2273039,destroy,left
2,HandPinky1,-0.167419,1.092142,0.2628981,destroy,left
2,HandPinky2,-0.1657455,1.113332,0.2871809,destroy,left
2,HandThumb3,-0.07623443,1.059154,0.2622255,destroy,left
2,HandIndex3,-0.07515977,1.118755,0.2951345,destroy,left
2,HandMiddle3,-0.09747276,1.124716,0.3115586,destroy,left
2,HandRing3,-0.1234151,1.118952,0.3151835,destroy,left
2,HandPinky3,-0.1577239,1.111375,0.3068557,destroy,left
3,HandStart,-0.165383,1.039121,0.1916997,destroy,left
3,HandThumb0,-0.1444257,1.044754,0.2072705,destroy,left
3,HandThumb1,-0.1204098,1.048912,0.2166275,destroy,left
3,HandThumb2,-0.09326885,1.050979,0.2372587,destroy,left
3,HandIndex1,-0.1034512,1.103591,0.2450735,destroy,left
3,HandIndex2,-0.08283357,1.121906,0.2738293,destroy,left
3,HandMiddle1,-0.1252698,1.108968,0.2518529,destroy,left
3,HandMiddle2,-0.105442,1.127953,0.2876294,destroy,left
3,HandRing1,-0.1447824,1.102749,0.259463,destroy,left
3,HandRing2,-0.1310512,1.121739,0.2930638,destroy,left
3,HandPinky0,-0.1707079,1.060156,0.2303268,destroy,left
3,HandPinky1,-0.1634289,1.091173,0.2661693,destroy,left
3,HandPinky2,-0.1609866,1.111524,0.2910964,destroy,left
3,HandThumb3,-0.0806832,1.060006,0.2692015,destroy,left
3,HandIndex3,-0.07077938,1.118603,0.2960918,destroy,left
3,HandMiddle3,-0.09255948,1.123785,0.3132076,destroy,left
3,HandRing3,-0.1181618,1.117525,0.3174639,destroy,left
3,HandPinky3,-0.1517017,1.107864,0.3099556,destroy,left
4,HandStart,-0.1623738,1.038887,0.1948423,destroy,left
4,HandThumb0,-0.1410427,1.044599,0.2098672,destroy,left
4,HandThumb1,-0.1169793,1.048963,0.2190057,destroy,left
4,HandThumb2,-0.08958445,1.051173,0.2392834,destroy,left
4,HandIndex1,-0.1001606,1.10337,0.2478711,destroy,left
4,HandIndex2,-0.0786607,1.114513,0.2795101,destroy,left
4,HandMiddle1,-0.121857,1.108062,0.2554982,destroy,left
4,HandMiddle2,-0.1002522,1.119482,0.2933974,destroy,left
4,HandRing1,-0.1409629,1.101198,0.2635711,destroy,left
4,HandRing2,-0.1251427,1.115211,0.2986642,destroy,left
4,HandPinky0,-0.1668832,1.058784,0.2341693,destroy,left
4,HandPinky1,-0.1591138,1.089023,0.2705698,destroy,left
4,HandPinky2,-0.1537561,1.105006,0.2980888,destroy,left
4,HandThumb3,-0.08092277,1.059851,0.2725985,destroy,left
4,HandIndex3,-0.06774005,1.104638,0.3003681,destroy,left
4,HandMiddle3,-0.08753937,1.108313,0.3168752,destroy,left
4,HandRing3,-0.1113357,1.104374,0.320371,destroy,left
4,HandPinky3,-0.1426612,1.097199,0.3145577,destroy,left
5,HandStart,-0.1598962,1.038234,0.1976502,destroy,left
5,HandThumb0,-0.1382555,1.04397,0.2122161,destroy,left
5,HandThumb1,-0.1140638,1.048521,0.2209145,destroy,left
5,HandThumb2,-0.08623636,1.050877,0.2405774,destroy,left
5,HandIndex1,-0.09736711,1.102542,0.2505202,destroy,left
5,HandIndex2,-0.07531171,1.107628,0.2833093,destroy,left
5,HandMiddle1,-0.1189201,1.106647,0.2588589,destroy,left
5,HandMiddle2,-0.0959426,1.111937,0.2972983,destroy,left
5,HandRing1,-0.137667,1.09924,0.2672847,destroy,left
5,HandRing2,-0.119742,1.107682,0.3031397,destroy,left
5,HandPinky0,-0.1636493,1.057083,0.2375684,destroy,left
5,HandPinky1,-0.1553957,1.086566,0.2744789,destroy,left
5,HandPinky2,-0.1475897,1.09894,0.3032441,destroy,left
5,HandThumb3,-0.07913677,1.058968,0.2744056,destroy,left
5,HandIndex3,-0.0659685,1.09233,0.3014897,destroy,left
5,HandMiddle3,-0.08406758,1.09474,0.3173187,destroy,left
5,HandRing3,-0.1058463,1.091177,0.3208529,destroy,left
5,HandPinky3,-0.1352988,1.088027,0.3168501,destroy,left
6,HandStart,-0.1581168,1.036355,0.2003036,destroy,left
6,HandThumb0,-0.1360948,1.041464,0.2145274,destroy,left
6,HandThumb1,-0.1118206,1.045541,0.2232305,destroy,left
6,HandThumb2,-0.08382446,1.046968,0.2427428,destroy,left
6,HandIndex1,-0.09430965,1.098273,0.2544825,destroy,left
6,HandIndex2,-0.07317014,1.089897,0.2871993,destroy,left
6,HandMiddle1,-0.1156333,1.101886,0.2636023,destroy,left
6,HandMiddle2,-0.0915706,1.096438,0.3013494,destroy,left
6,HandRing1,-0.1341199,1.094006,0.2721735,destroy,left
6,HandRing2,-0.1138507,1.093646,0.3077711,destroy,left
6,HandPinky0,-0.1608086,1.053236,0.2411771,destroy,left
6,HandPinky1,-0.1516093,1.08093,0.2792316,destroy,left
6,HandPinky2,-0.1400931,1.086579,0.3088447,destroy,left
6,HandThumb3,-0.07645863,1.053507,0.2768488,destroy,left
6,HandIndex3,-0.06735735,1.068628,0.3000705,destroy,left
6,HandMiddle3,-0.08128547,1.074153,0.316685,destroy,left
