Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,-0.1133083,1.143755,0.2619714,idle,left
0,HandThumb0,-0.09552208,1.154999,0.2794374,idle,left
0,HandThumb1,-0.07370425,1.16007,0.2940251,idle,left
0,HandThumb2,-0.05065959,1.171899,0.3175183,idle,left
0,HandIndex1,-0.04305434,1.218019,0.2921978,idle,left
0,HandIndex2,-0.02701887,1.247465,0.315433,idle,left
0,HandMiddle1,-0.06232375,1.230242,0.28466,idle,left
0,HandMiddle2,-0.05016477,1.264126,0.3135706,idle,left
0,HandRing1,-0.08438541,1.233892,0.2852421,idle,left
0,HandRing2,-0.0756918,1.264218,0.312882,idle,left
0,HandPinky0,-0.118554,1.186463,0.276331,idle,left
0,HandPinky1,-0.1076218,1.232748,0.2885401,idle,left
0,HandPinky2,-0.1034221,1.258607,0.3086756,idle,left
0,HandThumb3,-0.03198444,1.193575,0.3399345,idle,left
0,HandIndex3,-0.02406237,1.257692,0.3393073,idle,left
0,HandMiddle3,-0.04875045,1.274316,0.341359,idle,left
0,HandRing3,-0.07447432,1.268367,0.3411348,idle,left
0,HandPinky3,-0.1016405,1.259436,0.3304335,idle,left
1,HandStart,-0.1054104,1.142747,0.2529533,idle,left
1,HandThumb0,-0.09023865,1.152506,0.2735065,idle,left
1,HandThumb1,-0.06914197,1.155008,0.28973,idle,left
1,HandThumb2,-0.04830779,1.16201,0.3169294,idle,left
1,HandIndex1,-0.03976485,1.213688,0.2979231,idle,left
1,HandIndex2,-0.02063333,1.239558,0.3230007,idle,left
1,HandMiddle1,-0.05768615,1.226694,0.2885834,idle,left
1,HandMiddle2,-0.04482886,1.263557,0.3132327,idle,left
1,HandRing1,-0.07958246,1.230642,0.286272,idle,left
1,HandRing2,-0.07030304,1.266364,0.3061977,idle,left
1,HandPinky0,-0.1124042,1.184464,0.2693362,idle,left
1,HandPinky1,-0.103058,1.229642,0.286144,idle,left
1,HandPinky2,-0.1046742,1.260741,0.2971907,idle,left
1,HandThumb3,-0.03141762,1.179257,0.3441029,idle,left
1,HandIndex3,-0.01543829,1.250404,0.3462104,idle,left
1,HandMiddle3,-0.0411395,1.281708,0.3363621,idle,left
1,HandRing3,-0.06749345,1.283194,0.3291274,idle,left
1,HandPinky3,-0.1076044,1.273366,0.3147771,idle,left
2,HandStart,-0.09542945,1.142094,0.2410708,idle,left
2,HandThumb0,-0.08565252,1.148891,0.2656892,idle,left
2,HandThumb1,-0.06908978,1.148673,0.2866692,idle,left
2,HandThumb2,-0.05552344,1.151587,0.3187685,idle,left
2,HandIndex1,-0.04194361,1.20487,0.3086191,idle,left
2,HandIndex2,-0.02607889,1.225604,0.3399643,idle,left
2,HandMiddle1,-0.05684762,1.219555,0.2967971,idle,left
2,HandMiddle2,-0.0452332,1.256092,0.3225251,idle,left
2,HandRing1,-0.07745004,1.224634,0.2897177,idle,left
2,HandRing2,-0.06827189,1.261353,0.3077927,idle,left
2,HandPinky0,-0.1056954,1.182002,0.260034,idle,left
2,HandPinky1,-0.1001842,1.224625,0.2837784,idle,left
2,HandPinky2,-0.1031357,1.257135,0.2888907,idle,left
2,HandThumb3,-0.04569085,1.164894,0.3511311,idle,left
2,HandIndex3,-0.02131165,1.23572,0.3635917,idle,left
2,HandMiddle3,-0.04120931,1.277189,0.342939,idle,left
2,HandRing3,-0.06462219,1.284063,0.3247586,idle,left
2,HandPinky3,-0.1089171,1.276233,0.2977861,idle,left
3,HandStart,-0.09102684,1.141829,0.2353062,idle,left
3,HandThumb0,-0.08574446,1.146359,0.261753,idle,left
3,HandThumb1,-0.07327038,1.14385,0.2852612,idle,left
3,HandThumb2,-0.06608545,1.143446,0.3194828,idle,left
3,HandIndex1,-0.04907773,1.197082,0.3162495,idle,left
3,HandIndex2,-0.03723975,1.214075,0.3513949,idle,left
3,HandMiddle1,-0.06113347,1.213226,0.3031521,idle,left
3,HandMiddle2,-0.05219314,1.247698,0.3325382,idle,left
3,HandRing1,-0.07993307,1.219693,0.2928987,idle,left
3,HandRing2,-0.07211213,1.255196,0.313818,idle,left
3,HandPinky0,-0.1034556,1.180626,0.2552579,idle,left
3,HandPinky1,-0.1011818,1.221097,0.2829669,idle,left
3,HandPinky2,-0.104349,1.253612,0.2879174,idle,left
3,HandThumb3,-0.06239534,1.153629,0.3541785,idle,left
3,HandIndex3,-0.0346642,1.222531,0.3759955,idle,left
3,HandMiddle3,-0.04896879,1.268579,0.3533138,idle,left
3,HandRing3,-0.06888042,1.278146,0.3305443,idle,left
3,HandPinky3,-0.1098477,1.274094,0.2931607,idle,left
4,HandStart,-0.09082362,1.141933,0.2343041,idle,left
4,HandThumb0,-0.08895649,1.144889,0.2614265,idle,left
4,HandThumb1,-0.07973812,1.140738,0.2861716,idle,left
4,HandThumb2,-0.07723391,1.138206,0.3209599,idle,left
4,HandIndex1,-0.05852533,1.191462,0.323006,idle,left
4,HandIndex2,-0.05173565,1.205611,0.3606601,idle,left
4,HandMiddle1,-0.0683451,1.208654,0.309385,idle,left
4,HandMiddle2,-0.06220788,1.241216,0.3415386,idle,left
4,HandRing1,-0.08546411,1.216254,0.2971557,idle,left
4,HandRing2,-0.07929125,1.250581,0.3204542,idle,left
4,HandPinky0,-0.1047968,1.180003,0.2546293,idle,left
4,HandPinky1,-0.105179,1.218862,0.2846401,idle,left
4,HandPinky2,-0.1089293,1.251314,0.2895988,idle,left
4,HandThumb3,-0.07813188,1.146477,0.3563422,idle,left
4,HandIndex3,-0.05222978,1.212535,0.3858619,idle,left
4,HandMiddle3,-0.0605521,1.261148,0.3634018,idle,left
4,HandRing3,-0.0771725,1.272926,0.3381492,idle,left
4,HandPinky3,-0.1136888,1.272414,0.2926652,idle,left
5,HandStart,-0.09066129,1.136148,0.2383583,idle,left
5,HandThumb0,-0.09445282,1.140419,0.2651022,idle,left
5,HandThumb1,-0.09071527,1.13745,0.2914034,idle,left
5,HandThumb2,-0.09559029,1.136667,0.3260231,idle,left
5,HandIndex1,-0.07680983,1.189771,0.3294461,idle,left
5,HandIndex2,-0.08890972,1.20088,0.3667867,idle,left
5,HandMiddle1,-0.08329062,1.206334,0.3132837,idle,left
5,HandMiddle2,-0.0911167,1.236892,0.3469992,idle,left
5,HandRing1,-0.0973535,1.213427,0.2973998,idle,left
5,HandRing2,-0.09737816,1.248339,0.3206458,idle,left
5,HandPinky0,-0.1079578,1.17525,0.2535075,idle,left
5,HandPinky1,-0.1139751,1.215535,0.2809257,idle,left
5,HandPinky2,-0.1183528,1.248181,0.2835486,idle,left
5,HandThumb3,-0.1053009,1.148463,0.3590032,idle,left
5,HandIndex3,-0.1014889,1.205352,0.3892606,idle,left
5,HandMiddle3,-0.09869541,1.25518,0.3690478,idle,left
5,HandRing3,-0.09983618,1.27107,0.3377973,idle,left
5,HandPinky3,-0.1233772,1.269417,0.2845692,idle,left
6,HandStart,-0.0879958,1.127178,0.2458588,idle,left
6,HandThumb0,-0.09647889,1.132815,0.2712383,idle,left
6,HandThumb1,-0.09688625,1.132067,0.2979555,idle,left
6,HandThumb2,-0.1073075,1.13317,0.3313184,idle,left
6,HandIndex1,-0.09428292,1.187989,0.3331906,idle,left
6,HandIndex2,-0.115228,1.198994,0.3664219,idle,left
6,HandMiddle1,-0.09957505,1.202641,0.3148914,idle,left
6,HandMiddle2,-0.1223961,1.22935,0.3448516,idle,left
6,HandRing1,-0.1114672,1.207111,0.2964802,idle,left
6,HandRing2,-0.1290803,1.237195,0.3198031,idle,left
6,HandPinky0,-0.1111349,1.165152,0.2548185,idle,left
6,HandPinky1,-0.1253066,1.206325,0.2775073,idle,left
6,HandPinky2,-0.1402133,1.235698,0.2801184,idle,left
6,HandThumb3,-0.123881,1.146627,0.3607347,idle,left
6,HandIndex3,-0.1354858,1.199399,0.3829378,idle,left
6,HandMiddle3,-0.1411026,1.242566,0.3636512,idle,left
6,HandRing3,-0.1436158,1.255456,0.3363006,idle,left
6,HandPinky3,-0.1519713,1.254093,0.2809089,idle,left
7,HandStart,-0.08644915,1.122347,0.249793,idle,left
