Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,0.3906009,0.9050711,0.1578736,destroy,right
0,HandThumb0,0.3860464,0.8936718,0.1815949,destroy,right
0,HandThumb1,0.3734706,0.877995,0.1982591,destroy,right
0,HandThumb2,0.3659442,0.8576064,0.2246069,destroy,right
0,HandIndex1,0.3506729,0.9024245,0.2539954,destroy,right
0,HandIndex2,0.338522,0.9023806,0.2919399,destroy,right
0,HandMiddle1,0.3617779,0.9230481,0.2524889,destroy,right
0,HandMiddle2,0.3542948,0.9310131,0.2962393,destroy,right
0,HandRing1,0.3797323,0.9345578,0.247747,destroy,right
0,HandRing2,0.3783937,0.9467002,0.2868486,destroy,right
0,HandPinky0,0.4024846,0.9252349,0.1954908,destroy,right
0,HandPinky1,0.4001862,0.9419203,0.2403916,destroy,right
0,HandPinky2,0.4040112,0.9589289,0.2675493,destroy,right
0,HandThumb3,0.3601942,0.8439447,0.2568639,destroy,right
0,HandIndex3,0.3371089,0.8979911,0.3170509,destroy,right
0,HandMiddle3,0.3553896,0.9310191,0.3251594,destroy,right
0,HandRing3,0.3834052,0.9473704,0.3143022,destroy,right
0,HandPinky3,0.4131815,0.959791,0.286796,destroy,right
1,HandStart,0.3921222,0.9082015,0.1585881,destroy,right
1,HandThumb0,0.3878155,0.8966711,0.1822924,destroy,right
1,HandThumb1,0.3754876,0.8808228,0.1989795,destroy,right
1,HandThumb2,0.3682669,0.8603039,0.2253117,destroy,right
1,HandIndex1,0.352828,0.9048383,0.2549484,destroy,right
1,HandIndex2,0.3407105,0.9044839,0.2929019,destroy,right
1,HandMiddle1,0.3637467,0.925562,0.2534534,destroy,right
1,HandMiddle2,0.3563752,0.933323,0.2972594,destroy,right
1,HandRing1,0.3815718,0.9372434,0.2486441,destroy,right
1,HandRing2,0.3803703,0.9493064,0.2877747,destroy,right
1,HandPinky0,0.4040714,0.9283195,0.1962091,destroy,right
1,HandPinky1,0.4019152,0.9448094,0.241189,destroy,right
1,HandPinky2,0.4058906,0.961713,0.2683907,destroy,right
1,HandThumb3,0.36275,0.8464645,0.2575338,destroy,right
1,HandIndex3,0.3392701,0.9000115,0.3179968,destroy,right
1,HandMiddle3,0.3575481,0.9332865,0.3261764,destroy,right
1,HandRing3,0.3854997,0.9500331,0.315205,destroy,right
1,HandPinky3,0.4152074,0.9626456,0.2875636,destroy,right
2,HandStart,0.3931992,0.9106529,0.1594237,destroy,right
2,HandThumb0,0.3892449,0.8990375,0.1831479,destroy,right
2,HandThumb1,0.3772797,0.8830051,0.1999228,destroy,right
2,HandThumb2,0.3705181,0.8623971,0.2263073,destroy,right
2,HandIndex1,0.3547532,0.9066458,0.256101,destroy,right
