Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,0.1842881,1.012798,0.2872336,idle,right
0,HandThumb0,0.1635818,1.011977,0.3036433,idle,right
0,HandThumb1,0.1429507,1.008444,0.318791,idle,right
0,HandThumb2,0.1220724,1.005829,0.3452446,idle,right
0,HandIndex1,0.1031531,1.053907,0.3356551,idle,right
0,HandIndex2,0.07362032,1.06828,0.357473,idle,right
0,HandMiddle1,0.1206033,1.068815,0.3392364,idle,right
0,HandMiddle2,0.09576894,1.091529,0.3685458,idle,right
0,HandRing1,0.1408965,1.072693,0.3456118,idle,right
0,HandRing2,0.1269237,1.074765,0.3836129,idle,right
0,HandPinky0,0.1812493,1.040488,0.3210931,idle,right
0,HandPinky1,0.1626469,1.071324,0.3520053,idle,right
0,HandPinky2,0.1522658,1.06322,0.3811017,idle,right
0,HandThumb3,0.1183604,1.021347,0.3765448,idle,right
0,HandIndex3,0.05583453,1.075168,0.3740449,idle,right
0,HandMiddle3,0.0806303,1.103626,0.3896365,idle,right
0,HandRing3,0.1315192,1.049034,0.3925562,idle,right
0,HandPinky3,0.1535783,1.042209,0.382739,idle,right
1,HandStart,0.1846192,1.014147,0.2893844,idle,right
1,HandThumb0,0.1639049,1.012984,0.3057633,idle,right
1,HandThumb1,0.1432656,1.0091,0.3208135,idle,right
1,HandThumb2,0.1223335,1.006049,0.3471778,idle,right
1,HandIndex1,0.1029282,1.053996,0.3379251,idle,right
1,HandIndex2,0.07319992,1.067696,0.3599091,idle,right
1,HandMiddle1,0.12019,1.069097,0.341609,idle,right
1,HandMiddle2,0.09498162,1.091193,0.3710701,idle,right
1,HandRing1,0.1404264,1.073188,0.3480309,idle,right
1,HandRing2,0.1263624,1.074742,0.3860231,idle,right
1,HandPinky0,0.1812005,1.041614,0.3233893,idle,right
1,HandPinky1,0.1621844,1.072051,0.3544444,idle,right
1,HandPinky2,0.1518732,1.063534,0.3834473,idle,right
1,HandThumb3,0.1183688,1.021323,0.3785667,idle,right
1,HandIndex3,0.05532008,1.074171,0.3765462,idle,right
1,HandMiddle3,0.07962536,1.102933,0.3922054,idle,right
1,HandRing3,0.1313565,1.04899,0.3946902,idle,right
1,HandPinky3,0.1535259,1.042524,0.3847697,idle,right
2,HandStart,0.1846519,1.015905,0.2909225,idle,right
2,HandThumb0,0.1640295,1.014305,0.3073805,idle,right
2,HandThumb1,0.1434763,1.009985,0.3224298,idle,right
2,HandThumb2,0.1226391,1.006368,0.3487977,idle,right
2,HandIndex1,0.1026866,1.054196,0.3402474,idle,right
2,HandIndex2,0.07289715,1.067107,0.362623,idle,right
2,HandMiddle1,0.1197724,1.069476,0.3440142,idle,right
2,HandMiddle2,0.09437188,1.090798,0.3738786,idle,right
2,HandRing1,0.1399847,1.073757,0.3503886,idle,right
2,HandRing2,0.1260635,1.074595,0.388456,idle,right
2,HandPinky0,0.1810418,1.042966,0.3252318,idle,right
2,HandPinky1,0.1617846,1.072829,0.3566925,idle,right
