Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,idle,0.0002737045,-0.000209868,0.0001921654,-0.005787045,0.01656836,0.0189625,-0.002609789,0.01714247,0.02901486,0.009105682,0.01188141,0.0317837,0.03731829,0.05272239,0.04756251,0.0202983,0.02288938,0.02487597,0.0092538,0.01088381,0.02084047,0.05465686,0.03767568,0.04401955,0.01554823,0.01167005,0.04017147,0.003448039,0.002232969,0.02834529,0.06182739,0.01730865,0.04289679,0.007187724,0.002612531,0.03981371,-0.005177289,-0.003263891,0.02694008,0.06401989,-0.005263388,0.04165909,0.008807749,0.002838314,0.03056794,-0.004475355,-0.002182484,0.02052093,-0.06601343,-0.04190093,-0.02446112,-0.0125885,0.02626604,-0.01175255,0.001189977,0.02942455,0.00148052,-0.003812522,0.02234626,0.01048347,-0.06616154,-0.04090333,-0.01351789,-0.00678274,0.03491688,-0.01925737,0.009815305,0.03492141,0.002885729,-0.004514456,0.02126485,0.01690263,47.11814,132.8819,63.08503,116.915,110.5605,69.43946,54.81504,125.185,62.74691
1,right,idle,9.745359E-05,-0.0002921224,7.659197E-05,-0.0058375,0.01647991,0.019024,-0.002646148,0.01705182,0.02906495,0.009017557,0.01183325,0.03182676,0.03712964,0.05262071,0.04782207,0.02027848,0.02283573,0.02494133,0.00926587,0.01088673,0.02083355,0.05447885,0.0375756,0.04432474,0.01538852,0.01156467,0.04026332,0.003372729,0.002195477,0.02835727,0.06164819,0.01720852,0.04319392,0.006946146,0.002476454,0.03986529,-0.005347729,-0.003350914,0.02689606,0.06383938,-0.005361736,0.04192267,0.008615404,0.002784073,0.0306277,-0.004603475,-0.002221584,0.02048838,-0.06589177,-0.04192472,-0.02467445,-0.01245925,0.02631617,-0.01182467,0.001273036,0.0294553,0.001528859,-0.003860444,0.02226263,0.01050884,-0.06614009,-0.04097819,-0.01368123,-0.006566107,0.03500742,-0.01934838,0.009993494,0.0350017,0.002990067,-0.004604697,0.0211333,0.01691651,47.11074,132.8893,63.06573,116.9343,110.3295,69.6705,54.83943,125.1606,62.60506
2,right,idle,0.0003380775,-0.0005846024,0.0002678037,-0.0058887,0.01639032,0.01908556,-0.002678722,0.01696402,0.02911334,0.008932441,0.01179355,0.03186549,0.03693035,0.05253899,0.04806569,0.02026346,0.02279925,0.02498689,0.009281754,0.01090205,0.02081847,0.05429238,0.03749686,0.04461929,0.015174,0.0114364,0.04038122,0.003248513,0.00213176,0.02837667,0.06146365,0.01713061,0.04348697,0.006655812,0.002329886,0.03992362,-0.005554795,-0.003449142,0.02684164,0.06365713,-0.005437911,0.04218921,0.008406252,0.002737105,0.03068998,-0.004744619,-0.002257884,0.0204522,-0.06576124,-0.0419839,-0.02485369,-0.01227257,0.02640498,-0.01194793,0.001346916,0.02947277,0.001589924,-0.00394392,0.0221613,0.0105314,-0.06611055,-0.0410924,-0.01380667,-0.006239325,0.03517526,-0.01950613,0.01015022,0.03505367,0.003124952,-0.004754096,0.02097005,0.01692083,47.07461,132.9254,63.10182,116.8982,110.1089,69.89105,54.84676,125.1532,62.4503
3,right,idle,0.0002657175,-0.0004754066,0.0003832579,-0.00593704,0.01634085,0.01911291,-0.002720267,0.01692486,0.02913225,0.008834064,0.01179868,0.03189099,0.03673297,0.05254328,0.04821196,0.02022985,0.02278799,0.02502435,0.009272009,0.01094323,0.02080125,0.05409613,0.03747845,0.04487237,0.01490903,0.01137543,0.04049698,0.003081292,0.002121747,0.02839604,0.06125039,0.01710308,0.04379758,0.006315857,0.002268553,0.03998232,-0.005819857,-0.003488541,0.02678031,0.0634253,-0.005469143,0.04253291,0.008158743,0.002757311,0.03075491,-0.004942,-0.002244413,0.0204069,-0.06562012,-0.04206556,-0.02499115,-0.01204234,0.0264774,-0.01213303,0.001438916,0.02948225,0.001589447,-0.0040178,0.02208346,0.01049209,-0.06605807,-0.04121011,-0.01390141,-0.005851626,0.03529888,-0.01972783,0.01034006,0.03509253,0.00320518,-0.004895657,0.02083933,0.01686549,46.99162,133.0084,63.27229,116.7277,109.8662,70.13381,54.78893,125.2111,62.20375
4,right,idle,3.987551E-05,-0.0003355145,0.0003150105,-0.005963147,0.01628006,0.01915665,-0.002736866,0.01685798,0.02916943,0.008769512,0.01177245,0.0319185,0.03658631,0.05253208,0.04833552,0.02021456,0.02275658,0.02506524,0.009284258,0.01097226,0.02078041,0.0539473,0.03744692,0.04507737,0.0146749,0.01128036,0.04060893,0.002929866,0.002083778,0.02841485,0.06108436,0.01706332,0.04404423,0.006007105,0.002176762,0.04003492,-0.006089598,-0.003559172,0.02671096,0.06324056,-0.00551188,0.04280157,0.007932484,0.002751589,0.03081454,-0.005149037,-0.002250314,0.02035493,-0.06550089,-0.04215062,-0.02507469,-0.01182133,0.02656138,-0.01228553,0.001530737,0.02948719,0.00160715,-0.004081577,0.02200037,0.01046303,-0.06601563,-0.04135042,-0.01393661,-0.005466938,0.03544986,-0.01991996,0.0105502,0.03513014,0.003311038,-0.005022138,0.02069151,0.01681906,46.91264,133.0874,63.40782,116.5922,109.6708,70.32922,54.7572,125.2428,62.0233
5,right,idle,-5.567074E-05,-0.0001601577,0.0004681945,-0.005950034,0.01619953,0.01922891,-0.002694815,0.01675874,0.02923045,0.00877896,0.01171237,0.03193799,0.03653702,0.05249316,0.04841498,0.02024642,0.02270889,0.02508287,0.009352684,0.01099283,0.02073883,0.05389604,0.03740156,0.04517624,0.01455712,0.01115143,0.04068685,0.002872258,0.0020262,0.02842492,0.06102529,0.01701522,0.04414457,0.005827576,0.002049744,0.04006818,-0.006280273,-0.003661335,0.0266529,0.06317309,-0.005560398,0.04289486,0.007800937,0.002707779,0.03085198,-0.005303055,-0.002285838,0.02031136,-0.06542829,-0.04224378,-0.0250385,-0.01166973,0.02664906,-0.01236524,0.001600295,0.02948803,0.001650333,-0.004121155,0.02191758,0.01046592,-0.06600201,-0.04152423,-0.01383933,-0.0051893,0.03561568,-0.02005133,0.01075283,0.03517556,0.00342235,-0.005098373,0.02054209,0.01680747,46.87503,133.125,63.48009,116.5199,109.6155,70.38454,54.73569,125.2643,61.95765
6,right,idle,-0.0002441406,-0.0001496673,0.0001181364,-0.005956709,0.01610249,0.01930818,-0.002682984,0.01663154,0.02930412,0.008774549,0.01162773,0.03197011,0.03641757,0.05248749,0.04851106,0.02025247,0.02268267,0.02510171,0.009401232,0.01101571,0.02070473,0.05379325,0.03741103,0.0452908,0.01442674,0.01103866,0.04076397,0.00281322,0.001970947,0.02843469,0.06093946,0.01703072,0.04425704,0.005674273,0.001940727,0.0400956,-0.0064134,-0.003748119,0.02660915,0.06310621,-0.005542457,0.04299551,0.007708788,0.002675295,0.03087798,-0.005392939,-0.002319217,0.02028394,-0.06530973,-0.04243612,-0.02500047,-0.01154995,0.02672046,-0.01244201,0.001606256,0.02947825,0.00170213,-0.004201263,0.02183861,0.01047915,-0.06593642,-0.0418241,-0.01373509,-0.004961938,0.03576523,-0.02017197,0.01083288,0.03519732,0.003527671,-0.005221725,0.0204097,0.01680437,46.9278,133.0722,63.49472,116.5053,109.5776,70.42238,54.66747,125.3325,61.8547
7,right,idle,-0.0002387166,-7.915497E-05,-9.375811E-05,-0.005970448,0.01600206,0.01938726,-0.002678782,0.01650304,0.02937709,0.008762479,0.01154262,0.03200424,0.03627869,0.05247992,0.0486232,0.02025285,0.02266645,0.02511604,0.009442121,0.0110411,0.02067254,0.05367389,0.0374217,0.04542346,0.01426661,0.01091212,0.04085429,0.002727747,0.001899481,0.02844793,0.06084028,0.0170486,0.04438651,0.005521566,0.001834512,0.04012191,-0.006525069,-0.003825486,0.02657098,0.06302959,-0.005521595,0.0431105,0.007647932,0.002652526,0.03089507,-0.005441248,-0.002344668,0.02026811,-0.06518078,-0.04264128,-0.0249749,-0.01140895,0.02681255,-0.01253851,0.001578659,0.02945071,0.001769334,-0.004315674,0.02175218,0.01050285,-0.06586042,-0.04213977,-0.01364321,-0.004694581,0.03595418,-0.02031389,0.01083148,0.03517568,0.003646284,-0.005399495,0.02027136,0.01680571,46.98552,133.0145,63.48886,116.5111,109.5358,70.46425,54.61143,125.3886,61.76282
8,right,idle,-0.0003165007,-8.964539E-05,-0.0001123548,-0.005948007,0.01594138,0.01944405,-0.00262174,0.01643455,0.02942058,0.008804202,0.01150781,0.03200534,0.03623614,0.05253518,0.04859528,0.02029219,0.02268952,0.02506335,0.009493887,0.01109117,0.02062194,0.05363312,0.03747159,0.04543042,0.01415801,0.01086658,0.04090416,0.002653748,0.001875937,0.02845645,0.06079876,0.01709664,0.04442483,0.005387843,0.001804888,0.04014143,-0.006640077,-0.003850162,0.02653888,0.06298739,-0.005475223,0.04317804,0.007608593,0.002692103,0.03090134,-0.005479217,-0.002321601,0.02026053,-0.06509808,-0.04284877,-0.024794,-0.0112628,0.02688652,-0.01267596,0.001604527,0.02943665,0.001768321,-0.004409373,0.02168465,0.01048689,-0.06578776,-0.04243213,-0.0134106,-0.004422665,0.03610176,-0.02051046,0.01089835,0.03516275,0.003685892,-0.005570233,0.02015609,0.01676524,46.97595,133.0241,63.61865,116.3813,109.5407,70.45933,54.51197,125.488,61.65324
9,right,idle,-0.0003409386,-0.0002273917,6.66976E-05,-0.005912066,0.01589024,0.01949678,-0.0025464,0.01637834,0.02945854,0.008870512,0.01148409,0.03199553,0.03621942,0.05263108,0.04850383,0.0203357,0.02273303,0.02498855,0.00954783,0.01115441,0.02056289,0.05361709,0.03756064,0.04537573,0.01412839,0.01090384,0.04090455,0.002644598,0.001915753,0.02845463,0.06078246,0.01718354,0.04441364,0.005296975,0.0018242,0.04015265,-0.006726652,-0.003844559,0.0265179,0.06297079,-0.005390823,0.04321285,0.007577598,0.002758503,0.03090312,-0.005508721,-0.002282023,0.020257,-0.06501359,-0.04309553,-0.02453706,-0.01119035,0.02689964,-0.01278791,0.001666039,0.02945673,0.001713991,-0.004468948,0.02164006,0.01045033,-0.0656909,-0.04276586,-0.01310441,-0.004287124,0.0361383,-0.02067965,0.01103729,0.03521705,0.003650725,-0.005686879,0.02007753,0.01671124,46.92915,133.0708,63.80191,116.1981,109.5853,70.41474,54.40746,125.5925,61.56511
