Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,-0.2058608,0.5896914,0.2004877,idle,left
0,HandThumb0,-0.1840392,0.5878221,0.2170488,idle,left
0,HandThumb1,-0.1601633,0.595491,0.2266135,idle,left
0,HandThumb2,-0.13003,0.5991598,0.2442596,idle,left
0,HandIndex1,-0.1532998,0.6066259,0.2921801,idle,left
0,HandIndex2,-0.1272497,0.591101,0.3197127,idle,left
0,HandMiddle1,-0.1746049,0.5973585,0.2986955,idle,left
0,HandMiddle2,-0.1440415,0.5707741,0.3212407,idle,left
0,HandRing1,-0.1902653,0.5813758,0.296757,idle,left
0,HandRing2,-0.1669455,0.5628704,0.3265445,idle,left
0,HandPinky0,-0.2092476,0.5703647,0.2415905,idle,left
0,HandPinky1,-0.203766,0.5632231,0.2900617,idle,left
0,HandPinky2,-0.198727,0.5592674,0.3226137,idle,left
0,HandThumb3,-0.1041426,0.5997813,0.2699759,idle,left
0,HandIndex3,-0.1100026,0.5747592,0.3308648,idle,left
0,HandMiddle3,-0.1246797,0.5488672,0.3267538,idle,left
0,HandRing3,-0.1470811,0.5439208,0.3349043,idle,left
0,HandPinky3,-0.187301,0.548718,0.3380834,idle,left
1,HandStart,-0.2058705,0.5896798,0.2003592,idle,left
1,HandThumb0,-0.1840549,0.5878019,0.2169272,idle,left
1,HandThumb1,-0.1601753,0.5954559,0.2264947,idle,left
1,HandThumb2,-0.1300193,0.5990621,0.2441151,idle,left
1,HandIndex1,-0.1533208,0.606621,0.2920568,idle,left
1,HandIndex2,-0.1272907,0.5911577,0.3196429,idle,left
1,HandMiddle1,-0.174635,0.5973742,0.2985715,idle,left
1,HandMiddle2,-0.1440758,0.5707277,0.321049,idle,left
1,HandRing1,-0.1903077,0.581403,0.2966372,idle,left
1,HandRing2,-0.1669926,0.5628575,0.3264035,idle,left
1,HandPinky0,-0.2092839,0.5703777,0.2414715,idle,left
1,HandPinky1,-0.2038211,0.5632576,0.2899479,idle,left
1,HandPinky2,-0.1988559,0.5593323,0.322515,idle,left
1,HandThumb3,-0.1040932,0.599659,0.2697927,idle,left
1,HandIndex3,-0.1100497,0.5748644,0.3308752,idle,left
1,HandMiddle3,-0.1247304,0.5488088,0.3265718,idle,left
1,HandRing3,-0.1471457,0.5438862,0.3347554,idle,left
1,HandPinky3,-0.187435,0.5487642,0.3379756,idle,left
2,HandStart,-0.205997,0.5896568,0.2003077,idle,left
2,HandThumb0,-0.1841822,0.5878115,0.2168803,idle,left
2,HandThumb1,-0.1603063,0.5954821,0.2264438,idle,left
2,HandThumb2,-0.1301305,0.5990685,0.2440342,idle,left
2,HandIndex1,-0.1534649,0.6067449,0.2919881,idle,left
2,HandIndex2,-0.1274173,0.5913805,0.3196129,idle,left
2,HandMiddle1,-0.1747752,0.5974962,0.2985128,idle,left
2,HandMiddle2,-0.1441799,0.5708447,0.3209354,idle,left
2,HandRing1,-0.1904398,0.5815147,0.2965981,idle,left
2,HandRing2,-0.1670938,0.5629775,0.3263453,idle,left
2,HandPinky0,-0.209405,0.5704072,0.2414451,idle,left
2,HandPinky1,-0.2039435,0.5633538,0.2899314,idle,left
2,HandPinky2,-0.1990289,0.5594873,0.3225132,idle,left
2,HandThumb3,-0.1041708,0.5996748,0.2696778,idle,left
2,HandIndex3,-0.1101574,0.5751576,0.3309179,idle,left
2,HandMiddle3,-0.1248215,0.548942,0.3264773,idle,left
2,HandRing3,-0.1472363,0.5440133,0.3346885,idle,left
2,HandPinky3,-0.1875913,0.5489265,0.3379664,idle,left
3,HandStart,-0.2060853,0.5894353,0.2002999,idle,left
3,HandThumb0,-0.1842683,0.5876593,0.2168772,idle,left
3,HandThumb1,-0.1604056,0.5953769,0.2264358,idle,left
3,HandThumb2,-0.1302162,0.5989856,0.2439982,idle,left
3,HandIndex1,-0.1535918,0.6067803,0.2919541,idle,left
3,HandIndex2,-0.1274997,0.5915287,0.3195994,idle,left
3,HandMiddle1,-0.1748854,0.5975033,0.2984934,idle,left
3,HandMiddle2,-0.1442158,0.5708786,0.3208461,idle,left
3,HandRing1,-0.1905201,0.5814894,0.2966053,idle,left
3,HandRing2,-0.1671123,0.5629914,0.3263283,idle,left
3,HandPinky0,-0.2094605,0.5702509,0.2414703,idle,left
3,HandPinky1,-0.2039896,0.5632919,0.2899692,idle,left
3,HandPinky2,-0.1991176,0.5594935,0.3225654,idle,left
3,HandThumb3,-0.1042248,0.5996452,0.2696083,idle,left
3,HandIndex3,-0.1102011,0.5753844,0.3309575,idle,left
3,HandMiddle3,-0.1248186,0.549011,0.3263904,idle,left
3,HandRing3,-0.1472166,0.5440564,0.3346465,idle,left
3,HandPinky3,-0.1876464,0.5489559,0.3380096,idle,left
4,HandStart,-0.2060948,0.5891243,0.2003573,idle,left
4,HandThumb0,-0.1842866,0.5874408,0.2169559,idle,left
4,HandThumb1,-0.1604508,0.59523,0.2265234,idle,left
4,HandThumb2,-0.1302607,0.5988889,0.2440744,idle,left
4,HandIndex1,-0.1537224,0.6067981,0.292018,idle,left
4,HandIndex2,-0.1275974,0.5916792,0.3197052,idle,left
4,HandMiddle1,-0.1749964,0.5974778,0.2985592,idle,left
4,HandMiddle2,-0.144251,0.5709085,0.3208738,idle,left
4,HandRing1,-0.1905868,0.5814183,0.2966915,idle,left
4,HandRing2,-0.1671258,0.5629848,0.3264127,idle,left
4,HandPinky0,-0.2094523,0.5700158,0.2415645,idle,left
4,HandPinky1,-0.2040022,0.5631713,0.290082,idle,left
4,HandPinky2,-0.1991999,0.5594546,0.3226979,idle,left
4,HandThumb3,-0.1042492,0.5996359,0.2696617,idle,left
4,HandIndex3,-0.1102582,0.5756271,0.3311319,idle,left
4,HandMiddle3,-0.1248035,0.54909,0.3264351,idle,left
4,HandRing3,-0.1471827,0.5440946,0.3347189,idle,left
4,HandPinky3,-0.1877024,0.5489548,0.3381484,idle,left
5,HandStart,-0.2059889,0.5888963,0.2003687,idle,left
5,HandThumb0,-0.1842046,0.5872836,0.2170058,idle,left
5,HandThumb1,-0.1604006,0.5951359,0.2266007,idle,left
5,HandThumb2,-0.130219,0.5988292,0.244159,idle,left
5,HandIndex1,-0.153804,0.6068214,0.2920876,idle,left
5,HandIndex2,-0.1276896,0.5918202,0.3198487,idle,left
5,HandMiddle1,-0.1750696,0.5974675,0.2986084,idle,left
5,HandMiddle2,-0.1442873,0.5709268,0.3209061,idle,left
5,HandRing1,-0.1906239,0.5813731,0.2967402,idle,left
5,HandRing2,-0.1671501,0.5629792,0.3264759,idle,left
5,HandPinky0,-0.2093749,0.5698454,0.2416002,idle,left
5,HandPinky1,-0.2039909,0.5630881,0.2901374,idle,left
5,HandPinky2,-0.1992936,0.559444,0.3227767,idle,left
5,HandThumb3,-0.1041958,0.5996556,0.269732,idle,left
5,HandIndex3,-0.1103317,0.5758532,0.3313658,idle,left
5,HandMiddle3,-0.1248084,0.5491424,0.3264917,idle,left
5,HandRing3,-0.1471787,0.5441186,0.3347819,idle,left
5,HandPinky3,-0.1877974,0.5489757,0.3382495,idle,left
6,HandStart,-0.2059888,0.58877,0.2003301,idle,left
6,HandThumb0,-0.1842273,0.5871857,0.2169995,idle,left
6,HandThumb1,-0.1604452,0.5950726,0.2266207,idle,left
6,HandThumb2,-0.1302662,0.5987656,0.2441837,idle,left
6,HandIndex1,-0.1539527,0.606791,0.2921147,idle,left
6,HandIndex2,-0.1278534,0.5918447,0.3199196,idle,left
6,HandMiddle1,-0.1752193,0.5974216,0.2986098,idle,left
6,HandMiddle2,-0.1444255,0.5708523,0.3208575,idle,left
6,HandRing1,-0.1907565,0.5813123,0.2967278,idle,left
6,HandRing2,-0.1672854,0.5628992,0.3264537,idle,left
6,HandPinky0,-0.2094175,0.5697383,0.241567,idle,left
