Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,-0.3485832,1.12119,0.2403733,pick,right
0,HandThumb0,-0.3685547,1.138672,0.2460276,pick,right
0,HandThumb1,-0.383651,1.159641,0.252033,pick,right
0,HandThumb2,-0.4097043,1.182503,0.2503614,pick,right
0,HandIndex1,-0.4265235,1.15985,0.3005554,pick,right
0,HandIndex2,-0.4652213,1.171146,0.2968588,pick,right
0,HandMiddle1,-0.4308425,1.13645,0.298968,pick,right
0,HandMiddle2,-0.47405,1.142993,0.312738,pick,right
0,HandRing1,-0.4334954,1.118194,0.2866218,pick,right
0,HandRing2,-0.4710386,1.120011,0.3045001,pick,right
0,HandPinky0,-0.3904255,1.106696,0.248465,pick,right
0,HandPinky1,-0.4340938,1.10225,0.2696181,pick,right
0,HandPinky2,-0.463087,1.101769,0.2849254,pick,right
0,HandThumb3,-0.4427077,1.197,0.251626,pick,right
0,HandIndex3,-0.4822735,1.179568,0.2792177,pick,right
0,HandMiddle3,-0.5023631,1.150737,0.3109891,pick,right
0,HandRing3,-0.4984915,1.125985,0.3083888,pick,right
0,HandPinky3,-0.4842518,1.10488,0.288442,pick,right
1,HandStart,-0.340785,1.121992,0.2468171,pick,right
1,HandThumb0,-0.360159,1.139906,0.2531566,pick,right
1,HandThumb1,-0.3745056,1.161169,0.2599176,pick,right
1,HandThumb2,-0.3998192,1.184896,0.259165,pick,right
1,HandIndex1,-0.4169145,1.16132,0.3088564,pick,right
1,HandIndex2,-0.4552783,1.173887,0.305848,pick,right
1,HandMiddle1,-0.4219582,1.138113,0.3066824,pick,right
1,HandMiddle2,-0.4648485,1.145595,0.3209563,pick,right
1,HandRing1,-0.425287,1.12029,0.2938757,pick,right
1,HandRing2,-0.4625643,1.122716,0.312232,pick,right
1,HandPinky0,-0.3829664,1.108549,0.2549619,pick,right
1,HandPinky1,-0.4265381,1.104842,0.276454,pick,right
1,HandPinky2,-0.4553138,1.10472,0.2921731,pick,right
1,HandThumb3,-0.4323637,1.200317,0.2611688,pick,right
1,HandIndex3,-0.472279,1.1833,0.288664,pick,right
1,HandMiddle3,-0.4929219,1.154244,0.3196328,pick,right
1,HandRing3,-0.4897835,1.129393,0.3165895,pick,right
1,HandPinky3,-0.4763327,1.108327,0.2960718,pick,right
2,HandStart,-0.3306079,1.122358,0.253681,pick,right
2,HandThumb0,-0.3493348,1.140736,0.2606111,pick,right
2,HandThumb1,-0.3629154,1.162307,0.2679519,pick,right
2,HandThumb2,-0.3874901,1.186809,0.2680032,pick,right
2,HandIndex1,-0.4046001,1.162884,0.3175091,pick,right
2,HandIndex2,-0.4425874,1.176682,0.3151938,pick,right
2,HandMiddle1,-0.4103774,1.13988,0.3150212,pick,right
2,HandMiddle2,-0.4528548,1.148419,0.3299232,pick,right
2,HandRing1,-0.4144313,1.122389,0.301968,pick,right
2,HandRing2,-0.4513476,1.12557,0.3209284,pick,right
2,HandPinky0,-0.3730556,1.110052,0.2622311,pick,right
2,HandPinky1,-0.4164034,1.107289,0.2843097,pick,right
2,HandPinky2,-0.4448904,1.10765,0.3005427,pick,right
2,HandThumb3,-0.4195466,1.203112,0.2707583,pick,right
2,HandIndex3,-0.4595259,1.186895,0.2984102,pick,right
2,HandMiddle3,-0.4806628,1.157939,0.3290648,pick,right
2,HandRing3,-0.4782925,1.132966,0.3258003,pick,right
2,HandPinky3,-0.4657313,1.11176,0.3048748,pick,right
3,HandStart,-0.3192191,1.12313,0.2583834,pick,right
3,HandThumb0,-0.3376839,1.141856,0.2650804,pick,right
3,HandThumb1,-0.3509419,1.163713,0.2721618,pick,right
3,HandThumb2,-0.3751484,1.188578,0.2719698,pick,right
3,HandIndex1,-0.3926486,1.165478,0.3216758,pick,right
3,HandIndex2,-0.4304231,1.17981,0.3191368,pick,right
3,HandMiddle1,-0.3987532,1.142531,0.319463,pick,right
3,HandMiddle2,-0.4411373,1.151837,0.33417,pick,right
3,HandRing1,-0.4030518,1.124943,0.30662,pick,right
3,HandRing2,-0.439923,1.128811,0.3255406,pick,right
