Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,0.34537,1.168861,0.1128501,pick,right
0,HandThumb0,0.3334504,1.169505,0.1372216,pick,right
0,HandThumb1,0.3181506,1.16756,0.1588037,pick,right
0,HandThumb2,0.3085763,1.161371,0.1915804,pick,right
0,HandIndex1,0.3016568,1.217952,0.1957384,pick,right
0,HandIndex2,0.303427,1.215415,0.2361018,pick,right
0,HandMiddle1,0.3223033,1.229262,0.191923,pick,right
0,HandMiddle2,0.3187068,1.246284,0.2343097,pick,right
0,HandRing1,0.3442862,1.228631,0.188905,pick,right
0,HandRing2,0.3414832,1.256188,0.2199732,pick,right
0,HandPinky0,0.3632418,1.192499,0.1467352,pick,right
0,HandPinky1,0.3664384,1.222482,0.1850097,pick,right
0,HandPinky2,0.3702755,1.250051,0.2023403,pick,right
0,HandThumb3,0.3105099,1.165491,0.2273612,pick,right
0,HandIndex3,0.312567,1.194582,0.2485659,pick,right
0,HandMiddle3,0.3200212,1.245761,0.2636807,pick,right
0,HandRing3,0.3410121,1.264551,0.2470712,pick,right
0,HandPinky3,0.3743705,1.261881,0.2200403,pick,right
1,HandStart,0.3561931,1.167706,0.1010785,pick,right
1,HandThumb0,0.3474096,1.165904,0.1266923,pick,right
1,HandThumb1,0.3351618,1.16131,0.149769,pick,right
1,HandThumb2,0.3302997,1.152635,0.1830161,pick,right
1,HandIndex1,0.3185637,1.20783,0.1914405,pick,right
1,HandIndex2,0.3254825,1.20367,0.2311091,pick,right
1,HandMiddle1,0.337355,1.221423,0.1858862,pick,right
1,HandMiddle2,0.3374169,1.235776,0.2293981,pick,right
1,HandRing1,0.3587422,1.223259,0.1802321,pick,right
1,HandRing2,0.3571183,1.248702,0.2131325,pick,right
1,HandPinky0,0.3757443,1.191418,0.1339695,pick,right
1,HandPinky1,0.3807308,1.219674,0.1733507,pick,right
1,HandPinky2,0.3839364,1.246681,0.1916674,pick,right
1,HandThumb3,0.3360226,1.155165,0.2185383,pick,right
1,HandIndex3,0.3381123,1.183346,0.2411254,pick,right
1,HandMiddle3,0.3425052,1.233719,0.2582865,pick,right
1,HandRing3,0.3592246,1.255453,0.2406,pick,right
1,HandPinky3,0.3890176,1.257987,0.2094532,pick,right
2,HandStart,0.363032,1.166252,0.08955044,pick,right
2,HandThumb0,0.3576423,1.16152,0.1157234,pick,right
2,HandThumb1,0.3487313,1.153926,0.1395262,pick,right
2,HandThumb2,0.3486009,1.142178,0.1721795,pick,right
2,HandIndex1,0.333844,1.195104,0.1870534,pick,right
2,HandIndex2,0.345798,1.188362,0.2251378,pick,right
2,HandMiddle1,0.3506958,1.210725,0.18067,pick,right
2,HandMiddle2,0.3550401,1.22117,0.2250697,pick,right
2,HandRing1,0.371015,1.214914,0.1727745,pick,right
2,HandRing2,0.3715011,1.237111,0.2079811,pick,right
2,HandPinky0,0.3845951,1.188729,0.122049,pick,right
2,HandPinky1,0.3921977,1.21388,0.1630827,pick,right
2,HandPinky2,0.3954778,1.239488,0.1832964,pick,right
2,HandThumb3,0.3582432,1.142201,0.2069359,pick,right
2,HandIndex3,0.3610986,1.168471,0.2317058,pick,right
2,HandMiddle3,0.3638799,1.216914,0.2527897,pick,right
2,HandRing3,0.3764854,1.24148,0.2355589,pick,right
2,HandPinky3,0.4018179,1.249609,0.2013894,pick,right
3,HandStart,0.3549406,1.167391,0.08409131,pick,right
3,HandThumb0,0.3535352,1.159477,0.1100114,pick,right
3,HandThumb1,0.3481529,1.149171,0.1338541,pick,right
3,HandThumb2,0.3525069,1.13339,0.1644524,pick,right
3,HandIndex1,0.3434703,1.184297,0.1878885,pick,right
3,HandIndex2,0.3609393,1.172169,0.2223344,pick,right
3,HandMiddle1,0.3599764,1.199968,0.1807671,pick,right
3,HandMiddle2,0.3721077,1.204041,0.224762,pick,right
3,HandRing1,0.378983,1.204381,0.1701826,pick,right
3,HandRing2,0.3864956,1.2215,0.2073704,pick,right
3,HandPinky0,0.3827099,1.184576,0.1150732,pick,right
3,HandPinky1,0.3982453,1.203822,0.1570541,pick,right
3,HandPinky2,0.4061982,1.226444,0.1794172,pick,right
3,HandThumb3,0.3674178,1.128555,0.1969374,pick,right
3,HandIndex3,0.3759027,1.151032,0.2238288,pick,right
3,HandMiddle3,0.3850859,1.195602,0.2497622,pick,right
3,HandRing3,0.3961362,1.221788,0.2340433,pick,right
3,HandPinky3,0.4159477,1.233786,0.1973348,pick,right
4,HandStart,0.3418977,1.170532,0.08049017,pick,right
4,HandThumb0,0.3427551,1.159844,0.1054199,pick,right
4,HandThumb1,0.3393441,1.14727,0.1285262,pick,right
4,HandThumb2,0.3458776,1.127978,0.1566226,pick,right
4,HandIndex1,0.3433006,1.176294,0.1861125,pick,right
4,HandIndex2,0.3635388,1.159041,0.2166331,pick,right
4,HandMiddle1,0.3600817,1.191567,0.1787739,pick,right
4,HandMiddle2,0.3792168,1.185324,0.2199342,pick,right
4,HandRing1,0.3780874,1.195909,0.1665385,pick,right
4,HandRing2,0.3917149,1.206602,0.2043853,pick,right
4,HandPinky0,0.3741635,1.182266,0.109603,pick,right
4,HandPinky1,0.395681,1.195592,0.1512391,pick,right
4,HandPinky2,0.4077763,1.215006,0.1747327,pick,right
4,HandThumb3,0.363796,1.118594,0.1864865,pick,right
4,HandIndex3,0.3770804,1.136996,0.2147413,pick,right
4,HandMiddle3,0.3947805,1.170771,0.2401982,pick,right
4,HandRing3,0.4045465,1.2021,0.2292761,pick,right
4,HandPinky3,0.4199921,1.219612,0.1920403,pick,right
5,HandStart,0.3288847,1.173157,0.07723391,pick,right
5,HandThumb0,0.3298052,1.159387,0.1006005,pick,right
5,HandThumb1,0.326412,1.144206,0.1220874,pick,right
5,HandThumb2,0.3327237,1.121188,0.1472784,pick,right
5,HandIndex1,0.333714,1.165498,0.1826344,pick,right
5,HandIndex2,0.3548776,1.140184,0.2060882,pick,right
5,HandMiddle1,0.3511861,1.18058,0.176634,pick,right
5,HandMiddle2,0.37194,1.165564,0.2146222,pick,right
5,HandRing1,0.3690619,1.18538,0.1643797,pick,right
5,HandRing2,0.3847304,1.189722,0.2026952,pick,right
5,HandPinky0,0.3626474,1.179256,0.1063752,pick,right
5,HandPinky1,0.3861496,1.185976,0.1485253,pick,right
5,HandPinky2,0.4001051,1.201611,0.1737433,pick,right
5,HandThumb3,0.3509108,1.107073,0.1750452,pick,right
5,HandIndex3,0.3674471,1.117881,0.2019087,pick,right
5,HandMiddle3,0.3872959,1.146495,0.2309074,pick,right
5,HandRing3,0.3980913,1.180915,0.2261129,pick,right
5,HandPinky3,0.4130914,1.203361,0.1910143,pick,right
6,HandStart,0.3224171,1.172972,0.07549804,pick,right
6,HandThumb0,0.3207588,1.157197,0.09751791,pick,right
6,HandThumb1,0.3149625,1.140498,0.1172968,pick,right
6,HandThumb2,0.3180806,1.114913,0.1405332,pick,right
6,HandIndex1,0.3196625,1.155837,0.1798534,pick,right
6,HandIndex2,0.3380433,1.124879,0.1983616,pick,right
6,HandMiddle1,0.3385678,1.169935,0.1763086,pick,right
6,HandMiddle2,0.3556148,1.149912,0.2138287,pick,right
6,HandRing1,0.3575245,1.174334,0.1656291,pick,right
6,HandRing2,0.3709685,1.173886,0.2050181,pick,right
6,HandPinky0,0.354533,1.173798,0.1070294,pick,right
6,HandPinky1,0.3756229,1.174933,0.1509391,pick,right
6,HandPinky2,0.3889904,1.187198,0.1782529,pick,right
6,HandThumb3,0.3333735,1.096998,0.167849,pick,right
6,HandIndex3,0.3493334,1.10218,0.1928674,pick,right
6,HandMiddle3,0.3683944,1.128312,0.2291511,pick,right
6,HandRing3,0.3820808,1.161927,0.228212,pick,right
6,HandPinky3,0.400895,1.186495,0.1963576,pick,right
7,HandStart,0.321763,1.171707,0.07812947,pick,right
7,HandThumb0,0.3168908,1.154687,0.09869681,pick,right
7,HandThumb1,0.3081487,1.137246,0.1166706,pick,right
7,HandThumb2,0.3072745,1.109895,0.1380106,pick,right
7,HandIndex1,0.3088461,1.147791,0.1803664,pick,right
7,HandIndex2,0.3230405,1.113507,0.1965496,pick,right
7,HandMiddle1,0.329155,1.160251,0.1793566,pick,right
7,HandMiddle2,0.3412114,1.136057,0.2163512,pick,right
7,HandRing1,0.3492479,1.163563,0.1705213,pick,right
7,HandRing2,0.3593163,1.158987,0.2106476,pick,right
7,HandPinky0,0.3510965,1.167333,0.1119932,pick,right
7,HandPinky1,0.3684851,1.163458,0.1573446,pick,right
7,HandPinky2,0.3805611,1.172507,0.1864552,pick,right
7,HandThumb3,0.3187442,1.08877,0.1649024,pick,right
7,HandIndex3,0.3328075,1.090188,0.190739,pick,right
7,HandMiddle3,0.3507112,1.112334,0.2308988,pick,right
7,HandRing3,0.36737,1.144402,0.2336017,pick,right
7,HandPinky3,0.3908097,1.169556,0.20533,pick,right
8,HandStart,0.3199459,1.171666,0.08473557,pick,right
8,HandThumb0,0.3121057,1.153478,0.103288,pick,right
8,HandThumb1,0.300815,1.13517,0.1188115,pick,right
8,HandThumb2,0.2967039,1.106408,0.1377889,pick,right
8,HandIndex1,0.294129,1.141297,0.1827276,pick,right
8,HandIndex2,0.3052069,1.105375,0.1977498,pick,right
8,HandMiddle1,0.3148008,1.152966,0.1850184,pick,right
8,HandMiddle2,0.3215995,1.125719,0.2212218,pick,right
8,HandRing1,0.3359022,1.156064,0.1788629,pick,right
8,HandRing2,0.3409888,1.148193,0.2194167,pick,right
8,HandPinky0,0.3448611,1.163784,0.1213885,pick,right
8,HandPinky1,0.3565648,1.156089,0.1680572,pick,right
8,HandPinky2,0.3653643,1.162611,0.1989632,pick,right
8,HandThumb3,0.3043695,1.083022,0.1641579,pick,right
8,HandIndex3,0.314857,1.082141,0.1914248,pick,right
8,HandMiddle3,0.3285324,1.100681,0.2349961,pick,right
8,HandRing3,0.3457876,1.131702,0.2419889,pick,right
8,HandPinky3,0.3731926,1.158034,0.2186549,pick,right
9,HandStart,0.3180059,1.171503,0.09144539,pick,right
9,HandThumb0,0.3071359,1.15315,0.1082228,pick,right
9,HandThumb1,0.2932307,1.134978,0.1216418,pick,right
9,HandThumb2,0.2855446,1.105766,0.1387264,pick,right
9,HandIndex1,0.2799126,1.139101,0.184667,pick,right
9,HandIndex2,0.287179,1.101989,0.1991138,pick,right
9,HandMiddle1,0.3008584,1.149347,0.1896693,pick,right
9,HandMiddle2,0.3021083,1.120279,0.2250637,pick,right
9,HandRing1,0.3226506,1.151342,0.1859438,pick,right
