Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,left,idle,-0.0003264546,-0.003721058,0.001736283,-0.002123326,0.01072574,0.02451131,0.003402144,0.01875716,0.0294866,0.01251884,0.01944965,0.02822864,0.05697054,0.01975489,0.05750912,0.02704951,0.01152414,0.02851653,0.01666504,0.01244158,0.01601154,0.07137424,0.01046085,0.04052691,0.03455311,0.02556592,0.0173669,0.01743977,0.02325046,0.006360471,0.0774397,0.008779049,0.01896685,0.02441636,0.0340302,0.004398838,-0.01016065,0.026007,-0.006630555,0.07881995,0.009573758,-0.004572004,0.01272559,0.03062022,0.001066029,-0.007012799,0.02067304,-0.002144516,-0.08274123,-0.001796126,-0.03202775,-0.0219073,-0.004747748,0.02813184,0.004071295,-0.006782472,0.03452812,0.01031052,0.002615273,0.02687167,-0.08688743,0.005211949,-0.01981065,-0.02268203,-0.01555663,0.03778291,0.03167172,-0.009539008,0.04751915,0.00716266,0.007949233,0.02238563,58.76683,121.2332,133.0807,46.91928,48.37699,131.623,59.04263,120.9574,98.51461
1,left,idle,-0.0008576214,-0.002427995,0.001136839,-0.002432555,0.01007003,0.02475947,0.00297235,0.01805073,0.02996999,0.01208107,0.0187583,0.0288797,0.05622691,0.01815599,0.05875453,0.02678649,0.01059675,0.02911818,0.0165146,0.01199919,0.01649764,0.07084636,0.009313524,0.04171565,0.03448623,0.02480668,0.0185599,0.01751429,0.02291894,0.0072909,0.07719029,0.008209884,0.02019845,0.02424246,0.03397822,0.005598769,-0.01002295,0.02619964,-0.006056786,0.07887596,0.009638488,-0.003290534,0.01138978,0.03110278,0.001888111,-0.007776946,0.02042949,-0.00181897,-0.08247361,-0.000631988,-0.03314325,-0.0223192,-0.005367458,0.02759716,0.003899843,-0.008067906,0.03447834,0.01116702,0.001446843,0.02719964,-0.08690713,0.006127119,-0.02076119,-0.02331889,-0.01628721,0.0368039,0.03143708,-0.01134861,0.04782602,0.008921012,0.00721699,0.02296183,60.10215,119.8978,134.5257,45.47435,49.57629,130.4237,59.35439,120.6456,98.55392
2,left,idle,-0.001969427,-0.001798809,0.001130044,-0.002602242,0.009676456,0.02489875,0.002588972,0.01777679,0.03016867,0.01167711,0.01868027,0.02909566,0.0559213,0.01844215,0.0589567,0.02669269,0.01068991,0.02917027,0.01632398,0.01216543,0.0165655,0.07069406,0.01012975,0.04178376,0.03428985,0.02469182,0.01906994,0.01735517,0.02287477,0.00779292,0.07703497,0.009452641,0.02024801,0.02346486,0.03444976,0.006014943,-0.007852763,0.02717245,-0.004853696,0.07866628,0.01124245,-0.003220066,0.009799868,0.03162092,0.00218077,-0.007110223,0.02069253,-0.001555517,-0.08262726,-0.001678824,-0.03305955,-0.02236992,-0.005689502,0.02727327,0.004484087,-0.009080827,0.03459075,0.01203367,0.001039028,0.02730225,-0.08727413,0.004836023,-0.02052939,-0.02340111,-0.01639885,0.03604585,0.02969202,-0.0133785,0.04723737,0.01129113,0.007518947,0.02400407,61.28845,118.7116,135.0005,44.99949,49.30842,130.6916,58.74478,121.2552,99.14622
3,left,idle,-0.001060098,-0.00133723,0.001681864,-0.002697505,0.009505153,0.02495454,0.002251133,0.01780194,0.03018093,0.01130451,0.01894683,0.02907047,0.05575671,0.01961893,0.05873232,0.02663505,0.01127636,0.02900162,0.01610057,0.01261812,0.01644507,0.07064394,0.01178968,0.04143164,0.03401019,0.02499563,0.01917468,0.01706704,0.02302235,0.007992059,0.07687437,0.0113914,0.01985672,0.02248921,0.03509378,0.006018564,-0.006461024,0.02767515,-0.003988519,0.07832017,0.01334393,-0.003610551,0.007624164,0.03222233,0.002065212,-0.006026968,0.02104312,-0.001419887,-0.08283813,-0.0035882,-0.03259847,-0.02226236,-0.005890012,0.02712762,0.005290553,-0.009699881,0.03473103,0.01341924,0.0009189248,0.02742063,-0.08763419,0.002740502,-0.01997307,-0.02322884,-0.01629424,0.03558064,0.02881862,-0.01435268,0.04671161,0.01298518,0.007550955,0.02485199,62.25459,117.7454,134.9231,45.07693,48.43769,131.5623,57.7584,122.2416,99.89188
4,left,idle,-0.0006447732,-0.0004284382,0.001818776,-0.002933867,0.009620368,0.02488364,0.001717925,0.01816976,0.02999622,0.01073432,0.01959431,0.02885658,0.05520665,0.02179396,0.05848461,0.02634738,0.01243275,0.02879094,0.01569057,0.013403,0.01621884,0.0703058,0.0143382,0.04120259,0.03337541,0.02597374,0.01898925,0.01648851,0.0234766,0.007884428,0.07650387,0.01400155,0.0196173,0.02128421,0.03588897,0.005703166,-0.006465405,0.02769125,-0.003867567,0.07784002,0.01584727,-0.003865108,0.005844668,0.03261238,0.00171639,-0.00624159,0.02096987,-0.001568526,-0.08276998,-0.006436586,-0.03239569,-0.02212718,-0.006085217,0.02708371,0.005893141,-0.009578586,0.03487137,0.01410338,0.001430869,0.02746919,-0.08772622,-0.0002452731,-0.01975796,-0.02292512,-0.01615882,0.03541812,0.02884705,-0.01379323,0.04662336,0.01387957,0.008152246,0.02517015,63.05764,116.9424,134.1148,45.88525,46.9237,133.0763,56.15731,123.8427,100.2965
5,left,idle,0.000326395,0.0007948875,0.001496792,-0.003244877,0.01009476,0.02465606,0.001134105,0.01890552,0.0295662,0.0101075,0.02057594,0.02839607,0.05440969,0.02472603,0.05806383,0.0258939,0.01406103,0.02845114,0.01516901,0.01444906,0.01581177,0.06976072,0.01739401,0.04095161,0.03265131,0.0272069,0.01851538,0.01588896,0.02401292,0.007490396,0.07599714,0.01680666,0.01938275,0.02006802,0.03669471,0.004933178,-0.006705955,0.02757806,-0.00424847,0.07730811,0.01820791,-0.004131779,0.004368842,0.03287309,0.0009735525,-0.007059038,0.0206672,-0.002046764,-0.08241436,-0.009786785,-0.03229272,-0.02210844,-0.005813837,0.02704799,0.006346866,-0.008900464,0.03515106,0.0143882,0.002420366,0.02747415,-0.08747587,-0.003659904,-0.01970842,-0.02282839,-0.0153777,0.03536937,0.02894178,-0.0124656,0.04688993,0.01474129,0.009331226,0.02527244,63.36837,116.6316,132.5542,47.44584,44.90083,135.0992,54.22838,125.7716,100.2439
6,left,idle,-0.0005467832,-7.331371E-06,0.001396477,-0.003235407,0.01063663,0.02442846,0.001000106,0.01965523,0.02907813,0.009901889,0.02147269,0.02779824,0.05430827,0.02727717,0.05700676,0.02575261,0.01552445,0.02781133,0.01486003,0.01537746,0.01521838,0.06968009,0.01993799,0.03991628,0.03228489,0.02819556,0.01765895,0.01551554,0.02443379,0.006887823,0.07573991,0.01902598,0.0183084,0.01913866,0.03731042,0.00389953,-0.007362276,0.02732271,-0.004778355,0.07681134,0.01994199,-0.005242139,0.002384514,0.03309059,1.074374E-05,-0.008217648,0.02017868,-0.002538458,-0.08229618,-0.01250976,-0.03131151,-0.0219041,-0.005331933,0.02724287,0.007086396,-0.008202851,0.0353673,0.01568273,0.003303826,0.02743933,-0.08725432,-0.006414533,-0.01873165,-0.0225596,-0.01438826,0.03557342,0.02996421,-0.01109177,0.04703347,0.0165381,0.01044786,0.02519943,63.17868,116.8213,131.2328,48.76719,43.23078,136.7692,53.01258,126.9874,100.6593
7,left,idle,-0.0007993281,-0.0007666349,0.002132952,-0.002950907,0.01104707,0.02428189,0.001284704,0.0201748,0.02870876,0.01010144,0.02200907,0.0273025,0.05484498,0.02869278,0.05578491,0.02592631,0.01638573,0.02714792,0.01480784,0.01595157,0.01466832,0.0700409,0.02127808,0.03857018,0.03234047,0.02866405,0.0167813,0.01543114,0.02463788,0.006327704,0.07578667,0.02012181,0.01688832,0.01859492,0.03766799,0.002985537,-0.007851273,0.02712786,-0.005099565,0.07649525,0.02071023,-0.006686375,0.0003710687,0.03316581,-0.0007526577,-0.009402066,0.01961529,-0.002827272,-0.08243749,-0.01385665,-0.02994218,-0.02161008,-0.00486362,0.02758135,0.007999778,-0.007847667,0.03547762,0.01751527,0.00391376,0.02731289,-0.08714388,-0.007799149,-0.017308,-0.02223338,-0.01354992,0.03592196,0.03128219,-0.01033765,0.04690489,0.01906607,0.01142633,0.0250406,62.76968,117.2303,130.6375,49.3625,42.40647,137.5935,52.74427,127.2557,101.4251
8,left,idle,-0.0008988678,-0.0004404783,0.002087951,-0.002623543,0.0112679,0.02421787,0.001761168,0.02036774,0.02854677,0.01051016,0.02204704,0.02711689,0.05555813,0.02852714,0.05516063,0.02625328,0.01638913,0.02682978,0.01498701,0.01603854,0.01438889,0.07054377,0.02089238,0.03785799,0.03280464,0.02839702,0.01632808,0.01570255,0.02454269,0.006022647,0.07609433,0.01957154,0.01613472,0.01870598,0.03764826,0.00250119,-0.007904202,0.02708137,-0.00526157,0.07660654,0.0200277,-0.007448003,0.0003618002,0.03316051,-0.0009608716,-0.009383187,0.01961762,-0.002873391,-0.08267379,-0.01328063,-0.02922577,-0.02153699,-0.004373133,0.02780433,0.008548096,-0.007930398,0.03555016,0.01783197,0.004031599,0.02704479,-0.08715063,-0.007272124,-0.01649776,-0.02225253,-0.01287729,0.03617057,0.03215484,-0.01046908,0.04683438,0.01931095,0.01149535,0.02465661,62.15062,117.8494,130.864,49.13605,42.70895,137.291,53.50628,126.4937,101.9278
9,left,idle,-0.0006116331,-8.98242E-05,0.001483798,-0.002470221,0.01146084,0.02414334,0.002038781,0.02051526,0.02842242,0.01071817,0.02204585,0.02703637,0.05587804,0.0283792,0.05491325,0.02640867,0.01637638,0.02668464,0.01507269,0.01611602,0.01421174,0.07077234,0.02054346,0.03762159,0.03313462,0.0281443,0.01609787,0.01589958,0.02446514,0.005817652,0.07627163,0.01907116,0.01589502,0.01867333,0.03768861,0.002106279,-0.008023411,0.02700078,-0.00549075,0.07674276,0.01940483,-0.007690609,0.0005622655,0.03315264,-0.001122802,-0.009217203,0.0196836,-0.002958626,-0.08271815,-0.01277947,-0.02903214,-0.02162026,-0.003932178,0.02787843,0.008962005,-0.008072019,0.03571816,0.01763994,0.004202306,0.02681471,-0.08707267,-0.006849647,-0.01620752,-0.02244715,-0.0122813,0.03627253,0.032885,-0.01060766,0.04702656,0.01883373,0.01151949,0.02428259,61.77022,118.2298,131.1228,48.87717,43.05469,136.9453,54.10643,125.8936,102.2027
