Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,idle,0.002230585,-0.002317131,0.004274845,-6.639957E-05,0.02475673,0.007394299,-0.005565137,0.02963257,0.01527998,-0.005021423,0.02586925,0.0232347,0.02511129,0.04459041,0.06177066,-0.004170299,0.02099538,0.0331144,-0.01105687,0.01446772,0.017517,0.02140287,0.02444506,0.07272489,-0.01060504,0.02166182,0.03754973,-0.01494887,0.01540256,0.01896378,0.008977026,0.007128179,0.07636069,-0.01344779,0.01809371,0.03369564,-0.01685956,0.01522815,0.01571891,-0.006677598,-0.009313524,0.0756994,-0.009931207,0.01152319,0.02808234,-0.013515,0.01110244,0.0118314,-0.02657253,-0.01119649,-0.07221079,0.01014316,0.01947892,-0.01538956,0.01526859,0.02088499,0.000218302,0.01213804,0.02301222,0.006274581,-0.02053708,0.00020504,-0.06649309,0.01403517,0.01854408,-0.01683635,0.01717928,0.02105939,0.003463179,0.008793473,0.02713794,0.01016209,36.11111,143.8889,108.8054,71.19458,84.48505,95.51495,60.437,119.563,60.62133
1,right,idle,0.001694262,-0.001636386,0.002460003,-0.001568913,0.02390826,0.009670079,-0.006948441,0.02763039,0.01818854,-0.005921423,0.02309608,0.02580291,0.02398568,0.04052609,0.06493711,-0.004307181,0.01755631,0.03504258,-0.01183772,0.01201689,0.01881161,0.02206543,0.01925582,0.07407352,-0.01081359,0.01739419,0.03965089,-0.01540655,0.01252759,0.02064049,0.01101074,0.0008229613,0.07642275,-0.01346833,0.01395524,0.03560165,-0.01741737,0.01252127,0.01740921,-0.003468245,-0.01658666,0.0746631,-0.009765059,0.008129656,0.02930161,-0.01391035,0.008997619,0.01309371,-0.02819586,-0.006543756,-0.07212108,0.008426666,0.0214324,-0.01374471,0.01370943,0.02187181,0.001700014,0.01077572,0.0232352,0.00805968,-0.02227956,0.004535437,-0.06512979,0.01199549,0.02092171,-0.01557359,0.01572025,0.02187812,0.004931301,0.007268697,0.02675885,0.01237518,29.95233,150.0477,105.0515,74.94851,86.73313,93.26687,64.7588,115.2412,64.71886
2,right,idle,0.0001689196,-0.001482666,0.0002064705,-0.003871351,0.02279007,0.01154137,-0.00958398,0.02531809,0.02024049,-0.008377522,0.02010989,0.02756256,0.01886213,0.03676051,0.06875598,-0.006415009,0.01404881,0.03628004,-0.01369506,0.009268761,0.01910365,0.01871175,0.01469582,0.07601619,-0.01316959,0.01291263,0.0406388,-0.01699519,0.009300232,0.02109501,0.009344548,-0.004785359,0.07649922,-0.01541549,0.009576917,0.0362528,-0.01898921,0.009416461,0.01771909,-0.003442585,-0.02320337,0.07287988,-0.01113135,0.004545987,0.02958816,-0.01501417,0.006535828,0.01333261,-0.02590245,-0.002701163,-0.07325417,0.00690496,0.02320087,-0.01161897,0.0116131,0.0228169,0.003902972,0.00850299,0.02344894,0.01028398,-0.02058491,0.008139968,-0.06479526,0.01020509,0.0231694,-0.01361033,0.01360711,0.02270067,0.007278889,0.004527956,0.02632958,0.01467046,23.60675,156.3932,99.99361,80.00639,85.428,94.57201,68.84439,111.1556,69.37862
3,right,idle,0.0006024837,-0.001838326,-0.0007486343,-0.006185085,0.02164769,0.01267666,-0.01244822,0.02319652,0.02120149,-0.01149914,0.01691544,0.02856436,0.01134795,0.03230077,0.07254231,-0.00967899,0.01009589,0.03686661,-0.01564851,0.006102741,0.01887578,0.01320714,0.009783924,0.07793844,-0.01662558,0.007861137,0.04066297,-0.01905411,0.005609214,0.02063513,0.005975068,-0.01052326,0.07626212,-0.01830456,0.004691005,0.03586864,-0.02087113,0.005821288,0.01713866,-0.004562348,-0.02976704,0.07039064,-0.01313505,0.0006178617,0.02910531,-0.01632413,0.00369364,0.01287559,-0.02030227,0.002447546,-0.07553077,0.005087405,0.0247516,-0.009192497,0.008911043,0.02347732,0.00647065,0.005367905,0.02331692,0.01263481,-0.01615289,0.01326025,-0.06584218,0.008493006,0.02524513,-0.01095185,0.01072806,0.02326524,0.009967119,0.000820905,0.02544457,0.01689789,17.24825,162.7518,94.05814,85.94186,81.83931,98.1607,73.26512,106.7349,73.97319
4,right,idle,-0.0001946092,-0.0003162026,-0.001614153,-0.009058923,0.02051908,0.01282501,-0.01612827,0.02119613,0.02081212,-0.01565082,0.0133428,0.02848345,0.001456767,0.028795,0.0748547,-0.01394621,0.006579041,0.03629023,-0.01793751,0.00304842,0.01753187,0.005535364,0.006344855,0.07920644,-0.02297822,0.003337562,0.03811228,-0.02236499,0.002044201,0.0177753,0.0009329021,-0.01451051,0.07583487,-0.02358511,0.0005679131,0.03297028,-0.02364342,0.002481878,0.01407325,-0.006724,-0.03442681,0.06805375,-0.0156025,-0.002804816,0.02772591,-0.01771858,0.0009694695,0.01144609,-0.01269776,0.006341159,-0.07750779,0.004953414,0.02569163,-0.00617379,0.005209357,0.02362502,0.00851357,-0.0003257096,0.02328902,0.01302549,-0.01041107,0.01663554,-0.06655622,0.009380892,0.02669585,-0.006417215,0.006487787,0.02318734,0.01221561,-0.006250545,0.02480143,0.01565266,13.42841,166.5716,87.51825,92.48175,75.745,104.255,76.81139,103.1886,76.60182
5,right,idle,-0.0004834533,0.0005657673,-0.001651943,-0.01265654,0.0189901,0.01211464,-0.02067848,0.01860297,0.01920602,-0.02015109,0.01050538,0.02679282,-0.009824902,0.0265345,0.07505926,-0.01864266,0.003818035,0.03453454,-0.02009955,0.0004301071,0.0153048,-0.003688216,0.004562616,0.07943639,-0.03104022,-0.0008161664,0.03205496,-0.02584833,-0.001248121,0.01227352,-0.005486578,-0.01656717,0.0752182,-0.02951306,-0.002932191,0.02764064,-0.02608155,-0.0004339218,0.009098977,-0.009940177,-0.03697497,0.06630066,-0.0182191,-0.005490541,0.02565053,-0.01892003,-0.001379967,0.009275228,-0.004867449,0.007240534,-0.07827315,0.006260872,0.02660608,-0.001897544,0.0002712011,0.02324581,0.008632511,-0.006840363,0.02296615,0.01090765,-0.004918993,0.0173158,-0.06678513,0.01200965,0.02828431,0.00113374,0.0005044192,0.02243161,0.01180705,-0.01400188,0.02391219,0.0107314,13.96121,166.0388,81.1152,98.8848,68.06743,111.9326,79.31847,100.6815,76.64223
6,right,idle,-0.000312984,0.0004504323,-0.001996398,-0.01574466,0.01738316,0.01084024,-0.02452049,0.01598454,0.01690495,-0.02393797,0.007854819,0.02448592,-0.02013215,0.02425736,0.07376164,-0.02370518,0.0009111762,0.03149593,-0.02199812,-0.002139032,0.01224425,-0.01225987,0.002956331,0.07864803,-0.0347358,-0.004652679,0.02763081,-0.02696815,-0.004139245,0.008713067,-0.01144403,-0.01818031,0.07416782,-0.03208536,-0.006438851,0.02393097,-0.02677932,-0.00323838,0.005967259,-0.01284751,-0.03879625,0.06474194,-0.02018541,-0.008468509,0.02325651,-0.0195687,-0.003747106,0.006994754,0.003572196,0.008199155,-0.07751238,0.003158331,0.02686489,-0.001021266,-0.003466278,0.02292281,0.008180052,-0.01049647,0.02264559,0.01010033,0.001632348,0.01819301,-0.06527072,0.00812836,0.0288651,0.002509922,-0.003655106,0.02202195,0.01092586,-0.01770709,0.02315432,0.00907284,16.85555,163.1445,75.4441,104.5559,60.85448,119.1455,81.68517,98.31483,75.27633
7,right,idle,2.878904E-05,-0.0004211068,-0.003678143,-0.0182375,0.01645607,0.008010566,-0.02773163,0.01452321,0.01275031,-0.02766854,0.006754875,0.02056959,-0.03176562,0.02452791,0.06945379,-0.02805571,-2.062321E-05,0.02770627,-0.02331954,-0.00333637,0.009136796,-0.02331498,0.003924787,0.0760629,-0.037963,-0.006359994,0.02258417,-0.02759403,-0.005736649,0.005098194,-0.02053568,-0.01720572,0.07241963,-0.03465663,-0.008129776,0.01940218,-0.02707426,-0.004950762,0.002387494,-0.01928994,-0.0380801,0.06355731,-0.02255514,-0.0101493,0.02020615,-0.02002148,-0.005279183,0.004143775,0.01385221,0.006471992,-0.07639918,0.001456648,0.02694249,-0.001487017,-0.006085679,0.02290028,0.006825268,-0.01334722,0.02289391,0.008058339,0.009503216,0.01656324,-0.06496638,0.005731136,0.02934277,0.002551585,-0.006605446,0.0221144,0.009535968,-0.0204,0.02322233,0.006302059,20.34087,159.6591,71.33313,108.6669,52.25466,127.7453,82.20669,97.79332,71.70456
8,right,idle,-0.0006850958,0.0007787943,-0.007886291,-0.01913518,0.01696718,0.00367935,-0.02921036,0.01539695,0.007226899,-0.03021534,0.008640826,0.01570523,-0.04086483,0.03134197,0.06150001,-0.03259306,0.001820028,0.02211651,-0.02454506,-0.003082931,0.005143076,-0.03347525,0.01163739,0.07133397,-0.04076505,-0.004334927,0.01763815,-0.02805711,-0.005431056,0.001906604,-0.03030479,-0.009727955,0.07035154,-0.03700286,-0.006451607,0.01525736,-0.02716541,-0.004976332,-0.0007111132,-0.0279393,-0.03140277,0.06399214,-0.02512999,-0.008346915,0.01785627,-0.02041513,-0.005074263,0.001837313,0.02511235,-0.0007978678,-0.07271028,0.0007824153,0.02585953,-0.005355597,-0.006932646,0.02348202,0.003363222,-0.01423836,0.02357012,0.003760487,0.01944207,0.01092589,-0.06214812,0.00429447,0.02820766,-0.002119124,-0.007824346,0.0230273,0.005980939,-0.02098864,0.02366805,0.00121206,25.1403,154.8597,68.46549,111.5345,45.57158,134.4284,77.64925,102.3508,65.14912
9,right,idle,0.0004451275,0.001289785,-0.004884183,-0.0181956,0.01834381,-3.379583E-05,-0.02865165,0.01774669,0.002583846,-0.03090888,0.01215154,0.01145713,-0.04441181,0.04002774,0.05347779,-0.03446899,0.00592649,0.01820782,-0.02509305,-0.001152217,0.002725124,-0.03942873,0.02106029,0.06592721,-0.04254374,-4.059076E-05,0.0134801,-0.02841681,-0.003530145,-0.0005954504,-0.03768653,-0.0004410744,0.06739348,-0.0387128,-0.002644181,0.01174524,-0.02724671,-0.003407061,-0.003039062,-0.03623626,-0.02276713,0.06348479,-0.02735247,-0.00493449,0.01573297,-0.02080306,-0.003623545,6.16312E-05,0.03203355,-0.009863734,-0.06913556,0.003091663,0.02493453,-0.007721692,-0.005573139,0.02410495,0.0002685785,-0.0128106,0.02461636,-7.903576E-05,0.02621771,0.003440022,-0.06040356,0.006415427,0.02731246,-0.004401118,-0.006743237,0.02398187,0.00271219,-0.01925425,0.02483284,-0.003179729,29.13976,150.8602,68.67426,111.3257,40.48961,139.5104,71.10621,108.8938,61.37173
