Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,0.2859401,0.9813238,0.243044,idle,right
0,HandThumb0,0.3017376,1.001956,0.2478874,idle,right
0,HandThumb1,0.3196658,1.020002,0.2433589,idle,right
0,HandThumb2,0.3459586,1.041106,0.2457726,idle,right
0,HandIndex1,0.3703654,1.025879,0.2818345,idle,right
0,HandIndex2,0.3915772,1.049388,0.3053322,idle,right
0,HandMiddle1,0.3615583,1.013277,0.2992475,idle,right
0,HandMiddle2,0.3745921,1.047208,0.3251416,idle,right
0,HandRing1,0.3447923,1.007736,0.311725,idle,right
0,HandRing2,0.3516372,1.040721,0.3342804,idle,right
0,HandPinky0,0.297389,0.9918103,0.284049,idle,right
0,HandPinky1,0.3243065,1.004555,0.3210011,idle,right
0,HandPinky2,0.3292557,1.031691,0.3370993,idle,right
0,HandThumb3,0.3697337,1.060067,0.2633661,idle,right
0,HandIndex3,0.3911517,1.072188,0.3162144,idle,right
0,HandMiddle3,0.3680101,1.073879,0.3332459,idle,right
0,HandRing3,0.3415547,1.066434,0.3349013,idle,right
0,HandPinky3,0.3218501,1.050977,0.3327273,idle,right
1,HandStart,0.2851916,0.981896,0.2438068,idle,right
1,HandThumb0,0.3011268,1.00244,0.2485718,idle,right
1,HandThumb1,0.3191031,1.020398,0.243886,idle,right
1,HandThumb2,0.3459281,1.04084,0.2461392,idle,right
1,HandIndex1,0.3702075,1.025928,0.2818986,idle,right
1,HandIndex2,0.3916596,1.049296,0.3053193,idle,right
1,HandMiddle1,0.3615295,1.013289,0.2993494,idle,right
1,HandMiddle2,0.3748524,1.04711,0.3252404,idle,right
1,HandRing1,0.3448716,1.007765,0.3119784,idle,right
1,HandRing2,0.3519993,1.040682,0.3345456,idle,right
1,HandPinky0,0.2971137,0.9921583,0.2847337,idle,right
1,HandPinky1,0.3244706,1.00463,0.3214552,idle,right
1,HandPinky2,0.3297076,1.031736,0.3375149,idle,right
1,HandThumb3,0.370313,1.059146,0.2635909,idle,right
1,HandIndex3,0.3914244,1.072041,0.31632,idle,right
1,HandMiddle3,0.3682961,1.073767,0.3334103,idle,right
1,HandRing3,0.3417719,1.066341,0.3350536,idle,right
1,HandPinky3,0.3222865,1.051032,0.3332156,idle,right
2,HandStart,0.2843606,0.9823251,0.2452147,idle,right
2,HandThumb0,0.3003351,1.002841,0.2499712,idle,right
2,HandThumb1,0.318349,1.02075,0.2452433,idle,right
2,HandThumb2,0.345396,1.0409,0.2474757,idle,right
2,HandIndex1,0.3694911,1.026199,0.2832329,idle,right
2,HandIndex2,0.39088,1.049585,0.3066927,idle,right
2,HandMiddle1,0.3608112,1.013567,0.3006876,idle,right
2,HandMiddle2,0.3741194,1.047387,0.326587,idle,right
2,HandRing1,0.3441578,1.008065,0.3133323,idle,right
2,HandRing2,0.3512964,1.040992,0.3358814,idle,right
2,HandPinky0,0.2963443,0.9925497,0.2861329,idle,right
2,HandPinky1,0.323762,1.00496,0.3228301,idle,right
2,HandPinky2,0.3290656,1.032095,0.3388175,idle,right
2,HandThumb3,0.3700017,1.058947,0.2648862,idle,right
2,HandIndex3,0.3906471,1.072321,0.3177128,idle,right
2,HandMiddle3,0.3675022,1.074045,0.3347046,idle,right
2,HandRing3,0.3410321,1.066638,0.3363141,idle,right
2,HandPinky3,0.3216395,1.051383,0.3344879,idle,right
3,HandStart,0.2834854,0.9823917,0.2464938,idle,right
3,HandThumb0,0.2993434,1.002999,0.2512434,idle,right
