Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,-0.3293918,1.093128,-0.2653627,pick,left
0,HandThumb0,-0.3360549,1.103307,-0.2411044,pick,left
0,HandThumb1,-0.3391498,1.110715,-0.2158222,pick,left
0,HandThumb2,-0.3550176,1.115695,-0.1853642,pick,left
0,HandIndex1,-0.3450936,1.17211,-0.196758,pick,left
0,HandIndex2,-0.3699671,1.178204,-0.1654062,pick,left
0,HandMiddle1,-0.3571581,1.178339,-0.2163636,pick,left
0,HandMiddle2,-0.3759611,1.209465,-0.1884893,pick,left
0,HandRing1,-0.3719097,1.173449,-0.2322137,pick,left
0,HandRing2,-0.3876655,1.207738,-0.2146521,pick,left
0,HandPinky0,-0.3625197,1.123326,-0.2612435,pick,left
0,HandPinky1,-0.3867587,1.163089,-0.246907,pick,left
0,HandPinky2,-0.3970089,1.194233,-0.2465588,pick,left
0,HandThumb3,-0.3755295,1.127866,-0.1583069,pick,left
0,HandIndex3,-0.3879833,1.162768,-0.1549154,pick,left
0,HandMiddle3,-0.3958025,1.21326,-0.1671217,pick,left
0,HandRing3,-0.4062158,1.212142,-0.1936528,pick,left
0,HandPinky3,-0.4122735,1.201449,-0.2329603,pick,left
1,HandStart,-0.3197708,1.095684,-0.2830557,pick,left
1,HandThumb0,-0.3276635,1.106515,-0.2594579,pick,left
1,HandThumb1,-0.3318467,1.114769,-0.2345978,pick,left
1,HandThumb2,-0.3488335,1.1203,-0.2048467,pick,left
1,HandIndex1,-0.3409765,1.176561,-0.218244,pick,left
1,HandIndex2,-0.3670672,1.182906,-0.1879491,pick,left
1,HandMiddle1,-0.3526051,1.181513,-0.2384675,pick,left
1,HandMiddle2,-0.373552,1.212816,-0.2123777,pick,left
1,HandRing1,-0.3665975,1.175398,-0.2545788,pick,left
1,HandRing2,-0.3842567,1.209664,-0.2388809,pick,left
1,HandPinky0,-0.3542096,1.124615,-0.2812397,pick,left
1,HandPinky1,-0.3805063,1.163864,-0.2693171,pick,left
1,HandPinky2,-0.3920993,1.194514,-0.2704843,pick,left
1,HandThumb3,-0.370679,1.132695,-0.17896,pick,left
1,HandIndex3,-0.3848015,1.167173,-0.177419,pick,left
1,HandMiddle3,-0.3942168,1.216587,-0.191801,pick,left
1,HandRing3,-0.403643,1.214232,-0.2186875,pick,left
1,HandPinky3,-0.4080894,1.203278,-0.2587581,pick,left
2,HandStart,-0.3121152,1.095889,-0.2997677,pick,left
2,HandThumb0,-0.320959,1.107737,-0.2770107,pick,left
2,HandThumb1,-0.325904,1.117321,-0.2527755,pick,left
2,HandThumb2,-0.3435206,1.123776,-0.223582,pick,left
2,HandIndex1,-0.3388993,1.179391,-0.2405954,pick,left
2,HandIndex2,-0.365706,1.186154,-0.2110248,pick,left
2,HandMiddle1,-0.3505056,1.182336,-0.2612196,pick,left
2,HandMiddle2,-0.3735473,1.213922,-0.2373297,pick,left
2,HandRing1,-0.3638882,1.174382,-0.2770436,pick,left
2,HandRing2,-0.383618,1.208549,-0.2637837,pick,left
