Frame,Joint,PositionX,PositionY,PositionZ,Label,Hand
0,HandStart,0.4383728,1.014742,0.02509063,pick,right
0,HandThumb0,0.4275028,1.029599,0.0450298,pick,right
0,HandThumb1,0.4137905,1.045172,0.06155534,pick,right
0,HandThumb2,0.396479,1.05582,0.0896838,pick,right
0,HandIndex1,0.4405165,1.090698,0.0986931,pick,right
0,HandIndex2,0.4304752,1.092782,0.1378543,pick,right
0,HandMiddle1,0.4602334,1.077806,0.1024068,pick,right
0,HandMiddle2,0.4566942,1.088188,0.1468928,pick,right
0,HandRing1,0.4700186,1.058131,0.1055512,pick,right
0,HandRing2,0.4733706,1.070317,0.1452084,pick,right
0,HandPinky0,0.4578678,1.016899,0.06560759,pick,right
0,HandPinky1,0.4753372,1.035483,0.1071241,pick,right
0,HandPinky2,0.4823051,1.043461,0.1381554,pick,right
0,HandThumb3,0.3925537,1.062075,0.1249887,pick,right
0,HandIndex3,0.4127694,1.076583,0.1477037,pick,right
0,HandMiddle3,0.4449189,1.085552,0.173708,pick,right
0,HandRing3,0.4665461,1.072888,0.172618,pick,right
0,HandPinky3,0.4803722,1.044751,0.1597098,pick,right
1,HandStart,0.450026,1.023034,0.02658933,pick,right
1,HandThumb0,0.4410224,1.037296,0.04784938,pick,right
1,HandThumb1,0.4287322,1.051986,0.06620122,pick,right
1,HandThumb2,0.4148858,1.061635,0.09652358,pick,right
1,HandIndex1,0.4571279,1.099586,0.09925604,pick,right
1,HandIndex2,0.4524665,1.101292,0.1394323,pick,right
1,HandMiddle1,0.4779962,1.088082,0.1002044,pick,right
1,HandMiddle2,0.4799999,1.098691,0.1447325,pick,right
1,HandRing1,0.4894317,1.069137,0.101953,pick,right
1,HandRing2,0.497495,1.081992,0.1407108,pick,right
1,HandPinky0,0.4747209,1.026843,0.06403247,pick,right
1,HandPinky1,0.4964387,1.046911,0.1027586,pick,right
1,HandPinky2,0.5071957,1.055673,0.1324686,pick,right
1,HandThumb3,0.4154422,1.067953,0.1320307,pick,right
