Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,left,pick,2.762675E-05,0.0001212358,-0.0001049638,0.02106554,0.015459,0.004572831,0.03055821,0.01113391,0.01210404,0.0264609,0.010553,0.0221232,0.02233016,0.0619182,0.04949433,0.0332246,0.007852614,0.02175394,0.02033159,-0.01606768,0.001170263,0.007788472,0.0500468,0.06420311,0.02470031,0.02181637,0.0318315,0.02479436,0.002202988,0.015654,0.0008041337,0.03090042,0.0730003,0.00995481,0.02338195,0.03296393,0.02042359,0.00696665,0.01840681,-0.003529832,0.008554101,0.07805663,-0.002042882,0.01438969,0.02939241,0.01255052,0.003598571,0.01730692,-0.003931001,-0.0431779,-0.0545714,0.02306597,-0.002092361,-0.02478634,0.02172984,0.01758081,-0.009929627,0.01633166,0.03133857,-0.001484796,0.002198309,-0.01655722,-0.03361847,0.01860321,-0.02036303,-0.03927007,0.02610061,0.01281714,-0.01268244,0.02420473,0.03470665,-0.0003849119,69.08647,110.9135,63.53412,116.4659,121.5293,58.47067,34.81972,145.1803,50.16962
1,left,pick,1.364946E-05,3.59416E-05,-8.940697E-06,0.02107218,0.01545763,0.00454694,0.03056231,0.01114708,0.01208148,0.02647291,0.01058507,0.02209345,0.02236615,0.06198847,0.04938999,0.0332468,0.007897735,0.02170362,0.02033916,-0.01605761,0.001176596,0.007841498,0.05013359,0.06412889,0.02465226,0.02191108,0.0318037,0.02480417,0.002228677,0.01563473,0.0008698702,0.03099746,0.07295838,0.009912699,0.0234223,0.032948,0.02044781,0.006965399,0.01838039,-0.003454432,0.008656979,0.07804863,-0.0021016,0.01436442,0.02940062,0.01253101,0.003587544,0.01732334,-0.003978461,-0.0432815,-0.05446518,0.0231192,-0.002158463,-0.02483898,0.02171119,0.01762491,-0.009973794,0.0163386,0.03139836,-0.001542866,0.002155289,-0.01663882,-0.03354833,0.01865418,-0.02044475,-0.03929712,0.02606755,0.01288819,-0.01271945,0.02425539,0.03477621,-0.0004858226,69.13239,110.8676,63.51075,116.4893,121.4991,58.50087,34.80696,145.1931,50.11744
2,left,pick,8.85129E-06,6.848574E-05,1.561642E-05,0.02107418,0.01546526,0.004511654,0.03056246,0.01117921,0.01205137,0.02648108,0.01063824,0.02205814,0.02238625,0.06209165,0.04925109,0.03326958,0.007953167,0.02164838,0.02034956,-0.01604402,0.001181811,0.007885814,0.05025494,0.0640284,0.02459541,0.02202928,0.03176609,0.02481177,0.002275884,0.01561584,0.0009359121,0.03113073,0.0729008,0.009856254,0.0234853,0.03292008,0.0204598,0.006992519,0.01835671,-0.003369078,0.00879699,0.07803674,-0.002164438,0.0143531,0.0294016,0.01250079,0.003594995,0.01734364,-0.004019201,-0.04340035,-0.05433645,0.02317461,-0.002239406,-0.02489501,0.02168906,0.01766819,-0.0100264,0.01632568,0.03146595,-0.001617461,0.002112314,-0.01671809,-0.03346013,0.0187124,-0.02055931,-0.03932904,0.02604103,0.01295155,-0.01276727,0.02428469,0.03486347,-0.0006043911,69.19223,110.8078,63.52422,116.4758,121.4548,58.54525,34.75304,145.247,50.01141
3,left,pick,-1.482666E-05,5.060434E-05,0.0001417398,0.02109297,0.0154466,0.00448776,0.03056768,0.01118302,0.01203459,0.02649592,0.01066786,0.02202594,0.02247001,0.06214017,0.04915167,0.03328751,0.007969558,0.02161479,0.02034543,-0.01604879,0.001187399,0.007976413,0.05033082,0.06395753,0.02456151,0.02209955,0.0317435,0.02481268,0.002299368,0.01561093,0.001023397,0.03122205,0.07286059,0.009816512,0.02352667,0.03290233,0.02045928,0.007006526,0.01835196,-0.003290154,0.008897364,0.0780287,-0.002207994,0.0143376,0.02940589,0.01246729,0.003586888,0.0173694,-0.004096881,-0.0434801,-0.05424411,0.0232196,-0.002320647,-0.02493457,0.02169801,0.01768166,-0.01006189,0.01633806,0.03151375,-0.001671672,0.002053604,-0.01676345,-0.03340557,0.01875235,-0.0206688,-0.03935811,0.02605142,0.0129745,-0.01280291,0.02433005,0.03493339,-0.0006891191,69.27576,110.7242,63.48888,116.5111,121.4114,58.58865,34.72403,145.276,49.92298
4,left,pick,-5.874038E-05,8.571148E-05,7.385015E-05,0.02111138,0.01542634,0.004470736,0.03056762,0.01118881,0.01202939,0.02650192,0.01070118,0.02200259,0.02254067,0.06218737,0.04905953,0.03329401,0.007992506,0.02159633,0.02034016,-0.01605427,0.001205683,0.008045144,0.05040848,0.06388776,0.024526,0.02216876,0.03172264,0.02480866,0.002322137,0.01561403,0.001081817,0.03131664,0.07281913,0.009762689,0.02358103,0.0328795,0.02045281,0.007024705,0.01835218,-0.003246278,0.00900203,0.07801856,-0.00226596,0.01433694,0.02940184,0.01243851,0.003580987,0.01739125,-0.004155681,-0.04356474,-0.05415572,0.02326353,-0.002397358,-0.02495454,0.02172664,0.01767957,-0.01008824,0.01635674,0.03155869,-0.00172177,0.002006084,-0.01680928,-0.03335881,0.01879503,-0.02077377,-0.03936289,0.02608249,0.012977,-0.01282638,0.02437104,0.03500241,-0.0007608384,69.36443,110.6356,63.49659,116.5034,121.3761,58.62394,34.65485,145.3452,49.80669
5,left,pick,-0.0001372546,0.0002083778,-3.33786E-06,0.02114011,0.01538533,0.00447616,0.03057516,0.01115698,0.01203979,0.02651599,0.01068431,0.02199379,0.02265549,0.06214303,0.0490628,0.03329961,0.007969201,0.02159625,0.02032788,-0.01607001,0.001201868,0.008150831,0.0503813,0.06389575,0.02450104,0.02217764,0.03173575,0.02480057,0.002317727,0.01562744,0.001164794,0.03129733,0.07282613,0.009722978,0.02358282,0.03288995,0.02044444,0.007010818,0.01836683,-0.003192559,0.008987725,0.07802241,-0.002320558,0.01430094,0.02941507,0.01241219,0.003545105,0.01741737,-0.004239827,-0.04356992,-0.05414311,0.02330323,-0.002446711,-0.02497244,0.0217641,0.0176788,-0.01008458,0.01640089,0.03159148,-0.001721397,0.001948282,-0.0168156,-0.03335118,0.01883054,-0.02083445,-0.03939801,0.02612023,0.01298571,-0.01282397,0.02443314,0.03505719,-0.0007719398,69.36576,110.6342,63.45987,116.5401,121.2772,58.72277,34.68528,145.3147,49.72996
6,left,pick,-0.0001892895,0.000120759,4.214048E-05,0.02117685,0.01533061,0.004490241,0.03058989,0.01109993,0.01205511,0.02653638,0.01063597,0.02199266,0.02280419,0.06205606,0.04910406,0.03331289,0.007919252,0.02159417,0.02030846,-0.01609564,0.001187384,0.008285932,0.05030906,0.06393535,0.02448983,0.02214986,0.03176373,0.02479617,0.002285838,0.01563917,0.001268677,0.03123057,0.07285308,0.009706855,0.02354836,0.03291938,0.02044088,0.006970525,0.01838613,-0.003128357,0.008924782,0.07803225,-0.002354056,0.01424211,0.02944097,0.01238471,0.003491521,0.01744771,-0.004350334,-0.04354477,-0.05415287,0.02334131,-0.002483606,-0.02500086,0.02180023,0.01767999,-0.01007338,0.01645795,0.03161204,-0.001700759,0.001877576,-0.01681316,-0.03334759,0.0188536,-0.02086508,-0.03945264,0.02615553,0.0129953,-0.01282033,0.02451411,0.03509104,-0.0007623434,69.30785,110.6922,63.35252,116.6475,121.1123,58.88772,34.81784,145.1822,49.68633
7,left,pick,-0.0001169592,7.152557E-06,8.47578E-05,0.0212159,0.01527393,0.004498929,0.03061247,0.01103151,0.0120606,0.02656636,0.01057529,0.02198568,0.02297153,0.06196004,0.04914717,0.03332971,0.007861674,0.02158923,0.02028501,-0.01612633,0.001171246,0.008437514,0.05023074,0.06397703,0.02448708,0.02210927,0.03179415,0.02479661,0.002236247,0.01564562,0.001384646,0.03115922,0.07288147,0.009703904,0.02350008,0.03295471,0.02044664,0.006912231,0.01840171,-0.00305751,0.008858144,0.07804262,-0.00237634,0.01417315,0.02947243,0.01235678,0.003428817,0.01747994,-0.004472867,-0.04351628,-0.05417687,0.02337664,-0.002518296,-0.02503477,0.02183604,0.0176807,-0.010065,0.0165224,0.03162801,-0.001678869,0.001808479,-0.01681465,-0.03336243,0.01886505,-0.02088088,-0.03950915,0.026186,0.01300472,-0.01282109,0.02461226,0.03511143,-0.0007570982,69.22858,110.7714,63.18968,116.8103,120.9126,59.08736,35.01315,144.9869,49.66625
8,left,pick,-8.560717E-05,-7.915497E-05,6.258488E-06,0.02125197,0.01522416,0.004497617,0.03063315,0.01097018,0.01206407,0.02658857,0.01053268,0.02197929,0.02311314,0.06192029,0.04913095,0.03332698,0.007838726,0.02160178,0.02025914,-0.01615733,0.001192376,0.008549742,0.05022997,0.06396277,0.02447361,0.02210212,0.03180948,0.02479236,0.002191067,0.0156588,0.001450695,0.03117794,0.07287222,0.00970009,0.02348799,0.03296448,0.0204608,0.006854951,0.01840742,-0.003044911,0.008889019,0.07803963,-0.002414346,0.0141381,0.02948619,0.01233329,0.003376067,0.01750676,-0.004555002,-0.04356468,-0.05417104,0.02341677,-0.002573073,-0.02503952,0.02187257,0.01766616,-0.01006445,0.01661004,0.0316388,-0.001689121,0.00177443,-0.01687467,-0.03338413,0.01888356,-0.02092147,-0.03950594,0.02620412,0.01300228,-0.01281308,0.02473755,0.03511769,-0.0007884651,69.2474,110.7526,63.08213,116.9179,120.82,59.18005,35.09208,144.9079,49.63395
9,left,pick,-7.918477E-05,-0.000197351,7.009506E-05,0.02128771,0.01517051,0.004509836,0.03065065,0.0108996,0.01208356,0.02660047,0.01047492,0.02199252,0.02324055,0.06186312,0.04914288,0.03331678,0.007801652,0.02163093,0.0202276,-0.016195,0.001216412,0.008638605,0.0502103,0.0639663,0.0244498,0.02208453,0.03184001,0.02478325,0.002134383,0.01568097,0.001485884,0.03117657,0.07287209,0.009689286,0.02346599,0.03298333,0.02047525,0.006782651,0.01841812,-0.003069356,0.008899331,0.0780375,-0.002465703,0.01409864,0.0295008,0.01230698,0.003316164,0.01753673,-0.004618973,-0.04359466,-0.05418041,0.02346893,-0.002630055,-0.02503251,0.02191323,0.01765227,-0.0100491,0.01671023,0.03164458,-0.001682878,0.001753896,-0.01692474,-0.03340431,0.01891327,-0.02095944,-0.03949706,0.02622123,0.013004,-0.01278625,0.0248785,0.03511107,-0.0008014888,69.2151,110.7849,62.9913,117.0087,120.7565,59.24348,35.19281,144.8072,49.66302
