Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,pick,0.008641422,0.0006737709,0.005965292,-0.01509634,0.02096868,0.006005377,-0.02605331,0.02286279,-0.001671612,-0.03300339,0.0144968,0.001264542,-0.05796885,0.02117848,0.05452773,-0.03869775,0.01129568,-0.003696531,-0.01705217,0.008421779,-0.0176411,-0.06228781,-0.002221584,0.05294031,-0.0432075,0.006542206,0.01377001,-0.0283131,0.007744074,-0.00174883,-0.06494072,-0.02047789,0.04059416,-0.03754324,0.001817226,0.01787832,-0.02745283,0.005973935,0.003888696,-0.06553909,-0.03642225,0.02359048,-0.02899319,-0.0004810095,0.01530731,-0.02116483,0.003110886,0.003516585,0.05551696,0.01135731,-0.04649743,0.0088287,0.02815354,-0.01587912,-0.003011346,0.02298129,0.008237839,-0.007951677,0.0182426,0.0195747,0.03956574,0.01743233,-0.02759179,0.02008963,0.02883124,-0.03177139,-0.00387162,0.02475142,0.002600312,-0.01423967,0.02110565,0.01994681,28.77056,151.2294,118.3663,61.63374,76.3786,103.6214,85.5845,94.4155,92.42823
1,right,pick,0.007798135,0.0008022785,0.006443888,-0.01434669,0.021263,0.006760925,-0.02531359,0.02372611,-0.0007525682,-0.03254446,0.01542151,0.002003819,-0.05675554,0.02141356,0.05569974,-0.03836384,0.01256728,-0.003008336,-0.01700068,0.009412646,-0.01718402,-0.06179929,-0.001793623,0.05352581,-0.04289022,0.007482648,0.01427385,-0.02807343,0.008648157,-0.001323462,-0.06512806,-0.01961672,0.04071909,-0.03727725,0.002426028,0.01835632,-0.02721927,0.006677628,0.004357487,-0.06637916,-0.03506434,0.02329737,-0.02877572,-0.0001215935,0.01571915,-0.02101883,0.003606081,0.003898621,0.05545911,0.01100826,-0.04668304,0.009570122,0.02829182,-0.01510826,-0.002284199,0.02287972,0.008724242,-0.007250428,0.01799524,0.0200589,0.03991532,0.01701713,-0.02749521,0.02064288,0.02905631,-0.03096882,-0.003138363,0.02485025,0.003043294,-0.01345086,0.02106678,0.02051777,31.46077,148.5392,120.9764,59.02359,76.62059,103.3794,85.03369,94.96632,92.34835
2,right,pick,0.01017714,0.0003657341,0.006863892,-0.01358056,0.02157152,0.007340819,-0.02457473,0.02450216,5.13196E-05,-0.03205648,0.01630247,0.002755046,-0.05526531,0.02214849,0.05689797,-0.03798723,0.013798,-0.002315253,-0.01693848,0.01021326,-0.01678357,-0.06104255,-0.0008552074,0.0544101,-0.04247737,0.008538604,0.014902,-0.02780807,0.009520054,-0.0008584261,-0.06509644,-0.01834631,0.04135692,-0.03691638,0.003180623,0.01896042,-0.02694488,0.00739634,0.004871905,-0.06706861,-0.03344607,0.02369866,-0.028487,0.0003609657,0.016233,-0.02084082,0.004109621,0.004332036,0.05509725,0.01012719,-0.04719058,0.01026738,0.02826309,-0.01472938,-0.001507103,0.02284908,0.008994758,-0.00645721,0.01791942,0.02038568,0.03997925,0.0162164,-0.02765197,0.02113697,0.02895629,-0.03065452,-0.002370298,0.0249728,0.003264427,-0.01256126,0.02120614,0.02092555,33.71394,146.2861,123.0844,56.91558,76.92865,103.0714,84.23253,95.76747,91.76488
3,right,pick,0.01138884,0.0007718801,0.00470233,-0.01325795,0.02185702,0.007081389,-0.02420652,0.02486527,-0.0001919568,-0.03184479,0.01673925,0.002585769,-0.05496463,0.02362275,0.05659544,-0.03777453,0.01433206,-0.002539068,-0.01679677,0.01025271,-0.01690155,-0.06106928,0.0006754398,0.05438262,-0.04238403,0.009305954,0.01470703,-0.027677,0.009881973,-0.0009950399,-0.06536785,-0.01691246,0.04153958,-0.03687119,0.003867745,0.01892066,-0.02684683,0.007781148,0.004813433,-0.06754902,-0.03219497,0.02406403,-0.02844235,0.0008265972,0.01629415,-0.02078596,0.004378557,0.004332125,0.0552747,0.008767486,-0.04716694,0.01071414,0.02797341,-0.01503327,-0.001214266,0.02302611,0.008629411,-0.006247669,0.01832366,0.02010205,0.04022667,0.01525402,-0.02767962,0.02159438,0.02834415,-0.03093979,-0.002044439,0.02512693,0.002820939,-0.01230854,0.02172625,0.02058336,34.12083,145.8792,123.2193,56.78071,76.10046,103.8995,83.07919,96.92081,91.01424
4,right,pick,0.01162434,-0.0002199411,0.006266177,-0.01307848,0.02205074,0.006809235,-0.02391505,0.02514148,-0.0005020201,-0.03170997,0.01704526,0.00221768,-0.05529872,0.02459228,0.05585209,-0.03756621,0.01477313,-0.003050506,-0.01650956,0.01035082,-0.01712322,-0.06164619,0.001704812,0.05370498,-0.04244626,0.009843349,0.01416788,-0.02756751,0.01015007,-0.001290798,-0.06600949,-0.01590753,0.04091731,-0.03701335,0.004321456,0.01854107,-0.02681416,0.008032918,0.004576027,-0.06817827,-0.03126657,0.02350739,-0.02855614,0.001088977,0.01607829,-0.02078548,0.004536748,0.00416851,0.0558714,0.007826805,-0.04649436,0.01122752,0.02781725,-0.01507127,-0.001069605,0.02313423,0.008414477,-0.006288439,0.01859152,0.0198727,0.04067099,0.01452124,-0.02715346,0.02228546,0.028018,-0.0309037,-0.001822948,0.02525139,0.002547652,-0.01231712,0.02208769,0.02028021,34.59224,145.4078,123.4462,56.55385,74.85197,105.148,82.17197,97.82803,90.87508
5,right,pick,0.01192427,-0.00055933,0.005722702,-0.01279274,0.02221274,0.006825387,-0.02348357,0.02554548,-0.0004749298,-0.03148168,0.01748383,0.002049476,-0.05556205,0.02509964,0.05536291,-0.03723845,0.01550758,-0.003403902,-0.0161112,0.01081502,-0.01721558,-0.06230095,0.002354264,0.05291909,-0.04245225,0.01044631,0.01371089,-0.02738616,0.01060939,-0.00144726,-0.06682006,-0.01505637,0.03991127,-0.03714061,0.004745126,0.01817951,-0.02672851,0.008379102,0.004454732,-0.06904337,-0.03021252,0.02233127,-0.02863398,0.001221061,0.01592964,-0.02075475,0.004726768,0.004110038,0.05652419,0.007151008,-0.04560855,0.0119527,0.02780664,-0.01467097,-0.0007925332,0.02311182,0.0085392,-0.006283313,0.01868021,0.01982987,0.0411537,0.01381981,-0.02634349,0.02322766,0.02801228,-0.03043929,-0.001450181,0.02534211,0.002637208,-0.01225707,0.02233255,0.02017456,35.89232,144.1077,124.532,55.46802,73.71085,106.2892,81.39856,98.60144,91.09412
6,right,pick,0.008850932,-0.002205372,0.002399355,-0.01235235,0.02238464,0.00707078,-0.02308211,0.02591312,5.38528E-05,-0.0312154,0.01788092,0.002617419,-0.05440763,0.02579296,0.05618468,-0.03699213,0.01619565,-0.002837986,-0.01614755,0.0111959,-0.01693568,-0.06158215,0.003184438,0.05371109,-0.04209349,0.01107919,0.01430714,-0.02723736,0.0110414,-0.0009327531,-0.06657416,-0.01407409,0.0406734,-0.03679225,0.005222082,0.01874816,-0.02652377,0.008724213,0.004984528,-0.06928775,-0.02909517,0.02304649,-0.02833748,0.001454353,0.01643232,-0.02061903,0.004959464,0.004500479,0.0559653,0.006309152,-0.04622206,0.01227587,0.02772498,-0.01467153,-0.0003092289,0.02311563,0.008596659,-0.005741179,0.01878881,0.01994276,0.04089746,0.01299417,-0.02666897,0.02336568,0.02787948,-0.03067446,-0.001022816,0.02543283,0.002679378,-0.01164591,0.02255356,0.02042681,36.791,143.209,125.2314,54.76861,73.74338,106.2566,80.74098,99.25903,90.50323
7,right,pick,0.007597089,-0.001652002,0.002624601,-0.01201034,0.0225426,0.007157832,-0.02285418,0.0261097,0.000492841,-0.03103998,0.01808023,0.003256947,-0.05295259,0.02671134,0.05713767,-0.03687572,0.01656926,-0.002101302,-0.01641464,0.01126635,-0.01662946,-0.06040877,0.004163384,0.05496204,-0.04167145,0.01155162,0.01514447,-0.02716178,0.01126027,-0.0003201663,-0.06584927,-0.01312423,0.04214439,-0.0363051,0.005633354,0.01956111,-0.02632612,0.00893259,0.005622447,-0.06908506,-0.02822745,0.02467641,-0.02792627,0.001694441,0.01709974,-0.02047509,0.00511086,0.004964411,0.0549638,0.00537169,-0.04738569,0.01225191,0.0275656,-0.01507014,7.414818E-05,0.02320588,0.008401006,-0.005143046,0.01904213,0.01992935,0.04033846,0.01218557,-0.02749929,0.02299905,0.02757168,-0.03137943,-0.0007615089,0.02553356,0.002458394,-0.01099408,0.02286386,0.02058738,36.78949,143.2105,125.0161,54.98394,73.98877,106.0112,80.12701,99.87299,89.53233
8,right,pick,0.005899847,-0.002234578,0.003637016,-0.01186517,0.02262604,0.007136494,-0.02274483,0.02619982,0.0007165968,-0.03095904,0.01816094,0.003562987,-0.05235916,0.02724171,0.0574334,-0.03680465,0.01676631,-0.001755208,-0.01652461,0.01130462,-0.01649407,-0.05995703,0.004726887,0.05540931,-0.04148105,0.011796,0.01547527,-0.0271146,0.01137745,-9.11653E-05,-0.06559256,-0.01258278,0.04270616,-0.03608894,0.005834937,0.01989916,-0.02623367,0.009042859,0.005872577,-0.06904739,-0.02773952,0.02532676,-0.02774969,0.001758099,0.01737851,-0.02041808,0.005167365,0.005137563,0.05455381,0.004817843,-0.0478251,0.01227427,0.02748513,-0.0152064,0.0002434254,0.02327073,0.008279264,-0.004884422,0.01923358,0.01990005,0.04011938,0.01167417,-0.02776805,0.02286425,0.0274123,-0.0316093,-0.0006375015,0.02560532,0.002315521,-0.01070002,0.02310908,0.02063507,36.75068,143.2493,124.8417,55.15827,73.75195,106.248,79.75934,100.2407,89.22663
9,right,pick,0.006415725,-0.002073288,0.003599077,-0.01173562,0.02267456,0.007196546,-0.02261263,0.02630556,0.0009814203,-0.03086764,0.0182637,0.003822029,-0.05202103,0.02746046,0.0576362,-0.03670281,0.01701343,-0.001489848,-0.01652762,0.01146674,-0.01637876,-0.05977547,0.005001903,0.05558106,-0.0413515,0.01198745,0.01567358,-0.02704793,0.01153541,4.813075E-05,-0.06556123,-0.01224017,0.04285353,-0.03596336,0.005949378,0.02009171,-0.02615842,0.00915885,0.006026566,-0.06916437,-0.02733338,0.02544886,-0.02766132,0.001744866,0.01752016,-0.02038085,0.005218029,0.005233169,0.05437559,0.00450623,-0.04796839,0.01240313,0.02748454,-0.01510829,0.0003976226,0.02328014,0.008309394,-0.004698902,0.01929772,0.01997623,0.04003558,0.01130319,-0.0277676,0.02292344,0.02741587,-0.03153518,-0.0004918873,0.0256567,0.002330959,-0.01047647,0.02323854,0.02076963,36.93666,143.0633,124.9694,55.03065,73.47073,106.5293,79.59275,100.4072,89.27579
