Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,left,prune,0.0001759827,-0.0006400347,0.003803656,0.01706707,0.01309013,0.01479758,0.02817003,0.008391857,0.01739468,0.02024206,-0.02032107,0.02091733,0.0138273,0.0176059,0.07790095,0.01393528,0.01306903,0.0349634,0.009194769,0.008030534,0.02242315,0.01050738,-0.005567491,0.07960203,0.01930374,-0.0003591776,0.04075262,0.01329645,-0.0003830194,0.02570269,0.01423975,-0.02579778,0.07224509,0.03686741,-0.0006145835,0.01784876,0.01400553,0.009048998,-0.02238813,0.02011551,-0.04436332,0.06010139,0.0311384,0.008301198,-0.001720011,-0.004584163,0.01021355,-0.01816431,0.01747452,-0.009192944,-0.08067209,-0.002048545,0.0366016,-0.007490307,-0.02129604,0.0204857,0.0302608,-0.0001467466,0.009649754,0.03171247,0.02852181,-0.03754455,-0.08217791,-0.006150223,0.04501516,-0.01076984,-0.02200513,0.01105368,0.07835162,0.01844295,0.008485198,0.02748865,19.08269,160.9173,95.81504,84.18497,67.58178,112.4182,71.89031,108.1097,75.42291
1,left,prune,0.0001009852,-0.000410676,0.001413584,0.01723671,0.01282042,0.01483707,0.02826298,0.007968724,0.01744284,0.01994286,-0.02064317,0.02088934,0.0140272,0.01722789,0.0779497,0.01427271,0.01260751,0.03499678,0.009410508,0.007730246,0.02243912,0.01038298,-0.0059008,0.07959434,0.01944181,-0.0007725358,0.04068115,0.01341359,-0.0006563663,0.02563623,0.01383664,-0.02616388,0.07219175,0.03701624,-0.001072764,0.01751596,0.01326408,0.008973777,-0.02286488,0.01945948,-0.04478109,0.06000745,0.03123191,0.007924974,-0.00179711,-0.004476361,0.0102883,-0.01814899,0.01719977,-0.009046257,-0.08066657,-0.001524881,0.03650874,-0.007329017,-0.02102808,0.0205633,0.0305678,0.0001614839,0.009619474,0.03149736,0.02773212,-0.03741968,-0.08221635,-0.005527962,0.04489535,-0.01052612,-0.02087857,0.01093316,0.0790689,0.01790193,0.008304954,0.02678147,18.66409,161.3359,95.13509,84.86491,67.67664,112.3234,72.10654,107.8935,75.36247
2,left,prune,-0.0001487732,-0.0003778934,0.0007638633,0.01741182,0.01244372,0.01495284,0.02832213,0.007390916,0.01760057,0.0194747,-0.02109271,0.02088195,0.01406053,0.01663262,0.07807288,0.01463167,0.01168007,0.0351699,0.009658135,0.007129073,0.02253279,0.00998608,-0.006431997,0.07960397,0.01950531,-0.001340985,0.040636,0.01349186,-0.001032531,0.02558267,0.01309351,-0.02672321,0.07212543,0.03727753,-0.001608729,0.01691037,0.01210026,0.008924484,-0.02352032,0.01841722,-0.04538828,0.05988008,0.03136579,0.007397592,-0.001711905,-0.004234411,0.01040661,-0.0181396,0.01704175,-0.008478045,-0.08068937,-0.0007991903,0.03608567,-0.006997198,-0.02087965,0.02055895,0.03120416,0.0005880296,0.009658754,0.03086764,0.02685831,-0.03669983,-0.08234021,-0.004632916,0.04424727,-0.01004708,-0.01948805,0.01060194,0.08030716,0.0169227,0.008176625,0.02548692,18.07919,161.9208,94.27155,85.72845,67.97393,112.0261,72.46668,107.5333,75.33188
3,left,prune,-0.000405848,-0.0004036427,0.0002834052,0.01750853,0.01209879,0.01512204,0.02829676,0.006879807,0.01784685,0.01899257,-0.02150726,0.02090311,0.01384487,0.01600218,0.078243,0.01582044,0.007855296,0.03571329,0.01044881,0.004665494,0.02282292,0.009399936,-0.007003188,0.07962711,0.0199179,-0.001861215,0.04041475,0.01379649,-0.001374722,0.0254035,0.01223412,-0.02730149,0.07205971,0.03733496,-0.002128541,0.01672518,0.01171817,0.008876979,-0.02373075,0.01733874,-0.04598379,0.05974756,0.03148426,0.006931305,-0.001471609,-0.003932036,0.01051521,-0.01814497,0.01613998,-0.004878879,-0.08098739,0.0003474727,0.03272188,-0.006085575,-0.02025124,0.02056563,0.03125697,0.0007460713,0.009622455,0.03050894,0.02468374,-0.03105164,-0.0829072,-0.0030002,0.03876209,-0.008666158,-0.01817293,0.01031393,0.08039123,0.01639628,0.007984221,0.02492315,17.47011,162.5299,93.56528,86.43473,68.39073,111.6093,72.92056,107.0795,75.42945
4,left,prune,-0.0002278388,-0.0004345775,5.288422E-05,0.01744908,0.01202911,0.01524583,0.02818891,0.006811321,0.01804271,0.01886009,-0.0216108,0.02091628,0.01353895,0.01564127,0.07836941,0.01583879,0.004407823,0.03629234,0.01045931,0.002454817,0.02316046,0.009054147,-0.0073632,0.07963473,0.02141175,-0.001997113,0.03963691,0.01474458,-0.001458585,0.02486044,0.0118901,-0.02763265,0.07199103,0.03739383,-0.002119362,0.01659429,0.01149013,0.008942068,-0.02381763,0.01701884,-0.04626888,0.05961928,0.03150399,0.006888032,-0.001232356,-0.003780518,0.01054156,-0.01816183,0.01626026,-0.001208663,-0.08137321,-0.001088154,0.02940941,-0.004609883,-0.01881804,0.0203917,0.03068632,0.0007610992,0.009628832,0.0301984,0.02466104,-0.02527428,-0.08361739,-0.005373422,0.03332281,-0.006309867,-0.01556359,0.00999105,0.07936439,0.01603175,0.008029342,0.0245426,17.23522,162.7648,93.60642,86.39359,68.57301,111.427,73.1695,106.8305,75.64393
5,left,prune,-0.0002519637,-0.0003269315,-0.0001754016,0.01740047,0.01195788,0.01535706,0.02808419,0.00673902,0.0182322,0.01872312,-0.02170533,0.02094153,0.01326726,0.01531357,0.07848053,0.0158167,0.002818823,0.0364598,0.01044253,0.001436651,0.02325338,0.008728199,-0.00768584,0.07964064,0.02203783,-0.002160609,0.0392836,0.01513549,-0.001562595,0.02461803,0.01155037,-0.02793211,0.07193075,0.03750855,-0.002089083,0.01633722,0.01116478,0.008987427,-0.02395493,0.01668723,-0.04653215,0.05950801,0.03152857,0.006815553,-0.0009818375,-0.003608454,0.01055533,-0.01818886,0.0164007,0.0005645156,-0.08135107,-0.00168208,0.02797884,-0.003983915,-0.01829289,0.02017474,0.03065628,0.0008431226,0.009695411,0.02974179,0.0246813,-0.02257746,-0.08366293,-0.006375037,0.03097808,-0.005348563,-0.01432218,0.00962472,0.07922924,0.01561635,0.008127511,0.02397573,17.01011,162.9899,93.58377,86.41623,68.78899,111.211,73.39427,106.6057,75.80897
6,left,prune,-0.0002760068,-0.00020504,-0.0004167557,0.01736119,0.01186347,0.01547426,0.0279761,0.006632686,0.01843622,0.0185586,-0.02181321,0.02097583,0.01299282,0.01495641,0.07859525,0.01575309,0.001760662,0.03655368,0.0103909,0.0007584691,0.02330846,0.008370928,-0.008031785,0.07964486,0.02209078,-0.002383947,0.03924093,0.01515196,-0.001707911,0.02459824,0.0111564,-0.02825677,0.07186612,0.03760883,-0.002109051,0.01610246,0.01082925,0.009023249,-0.02409515,0.01628168,-0.04682481,0.05939072,0.03156118,0.006698191,-0.0007032156,-0.003401268,0.0105722,-0.01821899,0.01659138,0.001779079,-0.08123845,-0.001715794,0.02713281,-0.003736854,-0.01830352,0.01995009,0.0309172,0.0009223744,0.009760797,0.02928108,0.02475908,-0.0207926,-0.08357108,-0.006476849,0.02959919,-0.005026639,-0.01398082,0.009218931,0.07961059,0.0151529,0.008211851,0.02340493,16.76001,163.24,93.49914,86.50086,69.0642,110.9358,73.6305,106.3695,75.955
7,left,prune,-0.0003808811,-0.0002525449,-0.0005530268,0.01735536,0.01183832,0.01550007,0.02790857,0.006614447,0.01854479,0.01847567,-0.02180654,0.02105579,0.01290947,0.01491755,0.07861635,0.01578263,0.001481533,0.03655332,0.0104007,0.0005791187,0.02330923,0.008228451,-0.008059084,0.07965693,0.02219816,-0.002450168,0.03917623,0.01520389,-0.001753569,0.02456295,0.01097523,-0.02829039,0.07188079,0.0376708,-0.002092659,0.01595908,0.01035427,0.008992612,-0.0243144,0.01607317,-0.04687017,0.0594117,0.03158534,0.006599665,-0.0005278885,-0.003221083,0.01052785,-0.01827732,0.01657183,0.002053678,-0.08112481,-0.00173451,0.02690834,-0.00366348,-0.01821942,0.0198738,0.03099328,0.0009875074,0.009887457,0.02895606,0.0246468,-0.02033198,-0.08337826,-0.006537702,0.02924103,-0.004917204,-0.0133698,0.009127617,0.07987064,0.01456286,0.00835222,0.02291897,16.71178,163.2882,93.39935,86.60065,69.15704,110.843,73.65754,106.3425,75.93145
8,left,prune,0.0001200885,-0.0004267097,-0.0001029223,0.01736329,0.01183021,0.01549737,0.02785547,0.006626844,0.01862004,0.01844346,-0.02177209,0.02111962,0.01292431,0.01491874,0.07861368,0.01585358,0.001248777,0.0365313,0.01044093,0.0004297495,0.02329445,0.008216694,-0.008052289,0.07965882,0.02234107,-0.002493262,0.03909218,0.01528697,-0.001782477,0.02450925,0.01094031,-0.0282883,0.07188691,0.03775049,-0.002040267,0.01577654,0.01009371,0.008957446,-0.02443662,0.01601717,-0.04687655,0.05942182,0.03159864,0.006543577,-0.0004192293,-0.003063787,0.01049155,-0.01832521,0.01644088,0.002289534,-0.08102757,-0.001779873,0.02671307,-0.003606021,-0.01813304,0.01978302,0.03108755,0.001075,0.0100044,0.02866086,0.0244434,-0.0199123,-0.08320239,-0.006625909,0.0289253,-0.004820824,-0.01293978,0.009043097,0.08003342,0.0142325,0.008470297,0.02254945,16.6795,163.3205,93.39489,86.60511,69.13607,110.8639,73.68949,106.3105,75.96305
9,left,prune,-9.290874E-05,-0.0003449321,-0.0001149625,0.01736813,0.01183331,0.01548958,0.02779796,0.006655753,0.01869552,0.01841563,-0.0217216,0.02119571,0.0129345,0.01495832,0.0786045,0.01591743,0.001026332,0.03651044,0.01048196,0.0002869964,0.02327824,0.008205917,-0.008007705,0.07966445,0.0224667,-0.00252223,0.03901824,0.01536302,-0.001802087,0.02446017,0.01091144,-0.02825129,0.07190584,0.03782262,-0.001983047,0.01561016,0.009850159,0.008917212,-0.02455038,0.01597188,-0.04685223,0.05945311,0.03161023,0.006492972,-0.0003170967,-0.002904318,0.01045531,-0.0183717,0.01631417,0.002504408,-0.08092985,-0.001820687,0.02651459,-0.003567755,-0.01806144,0.0197044,0.0311667,0.001151949,0.01012492,0.02837998,0.02424784,-0.01950419,-0.08301237,-0.006701738,0.02860367,-0.004749686,-0.01254858,0.008985102,0.08017725,0.01390643,0.008586824,0.0222013,16.66832,163.3317,93.38323,86.61678,69.12582,110.8742,73.69833,106.3017,75.96894
