Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,prune,-0.0002881885,0.0001006126,9.679794E-05,-0.003101945,0.02371806,0.01046112,-0.01344277,0.02765179,0.01487356,-0.02354801,0.004677176,0.02615029,0.01035956,0.03839129,0.07062939,-0.0005835593,0.0275135,0.0288114,-0.001953989,0.01806402,0.01793611,0.0006918907,0.01844162,0.07834101,-0.02076907,0.02181768,0.03355849,-0.01393078,0.01407468,0.02110466,-0.01457945,0.0029158,0.07659364,-0.03174397,0.02583349,0.001763225,0.003187299,0.0007321835,-0.02772313,-0.03144935,-0.01108491,0.06980669,-0.02032261,0.02385014,-0.007722199,0.003489241,0.003548622,-0.02074856,-0.02632071,-0.01453495,-0.0741061,0.02985318,0.02564549,-0.01245871,0.02624623,0.01151001,0.03354263,0.005448535,0.01598406,0.01627237,-0.04791473,-0.0279218,-0.06589192,0.04182997,0.02963483,-0.01562726,0.009128153,0.02485251,0.08237043,0.005146593,0.01316762,0.009297788,41.9434,138.0566,122.1104,57.88962,58.87973,121.1203,66.09489,113.9051,84.59424
1,right,prune,-0.0003643036,0.0001815557,-4.675984E-05,-0.003130972,0.02371013,0.01047069,-0.01344383,0.02762771,0.01491714,-0.02351607,0.004668713,0.02618057,0.01036116,0.0383904,0.07062969,-0.0006192327,0.02753603,0.02878913,-0.00197646,0.01807559,0.01792189,0.0007106662,0.01843297,0.07834288,-0.02074721,0.02182424,0.03356776,-0.01389092,0.01406276,0.02113885,-0.01455049,0.002896667,0.0765999,-0.03175582,0.02581716,0.001790315,0.003180802,0.0007140636,-0.02772442,-0.0314133,-0.01111507,0.06981814,-0.0203501,0.02384102,-0.007677794,0.003477916,0.003540277,-0.02075207,-0.02631673,-0.01458859,-0.074031,0.02977848,0.02566922,-0.01249182,0.02626976,0.01154339,0.03352043,0.005457088,0.01598787,0.01624987,-0.04785635,-0.02799547,-0.06577232,0.04169294,0.02968204,-0.01570877,0.00919804,0.02489209,0.08238369,0.005159974,0.01316166,0.009277523,41.91357,138.0864,122.0597,57.94034,58.91744,121.0826,66.0733,113.9267,84.51504
2,right,prune,-0.0003628135,0.000104785,1.28746E-05,-0.003142223,0.02369857,0.01049328,-0.01343161,0.02760303,0.0149737,-0.02347355,0.004648089,0.02622232,0.01042479,0.03835166,0.07064131,-0.0007263422,0.02754676,0.02877635,-0.002050132,0.01808047,0.01790875,0.000787288,0.01838732,0.07835284,-0.02070473,0.02185726,0.03357244,-0.01384482,0.01407218,0.02116287,-0.01447175,0.002848148,0.07661659,-0.03174862,0.02582133,0.001856118,0.00315468,0.0006875992,-0.0277279,-0.03133805,-0.01116377,0.06984416,-0.02037261,0.02384716,-0.007598132,0.003459245,0.003521442,-0.02075812,-0.02627228,-0.01459682,-0.07395068,0.02961589,0.02565384,-0.01250762,0.02630293,0.0115751,0.03345257,0.005490288,0.01598608,0.01622668,-0.0476957,-0.0280292,-0.06563711,0.04141058,0.02966213,-0.01576173,0.009303436,0.02495968,0.08234334,0.005185723,0.01315224,0.009256899,41.91807,138.0819,122.0676,57.9324,59.01156,120.9884,66.07691,113.9231,84.44305
3,right,prune,-0.0003583431,2.092123E-05,7.882714E-05,-0.00312148,0.02367908,0.01054341,-0.01339173,0.02757335,0.01506388,-0.02340317,0.004603148,0.02629301,0.01061261,0.0382356,0.07067624,-0.0009016097,0.02752972,0.0287877,-0.002173781,0.01806855,0.01790625,0.0009853244,0.01826328,0.07837963,-0.02061386,0.02191019,0.03359383,-0.01377603,0.01409948,0.02118957,-0.01428452,0.00273329,0.07665589,-0.03171344,0.02585351,0.002002776,0.003085658,0.0006631613,-0.02773628,-0.03117321,-0.01126081,0.0699023,-0.0203913,0.02387774,-0.007450581,0.003418103,0.003498435,-0.02076888,-0.02622421,-0.0145129,-0.07385665,0.02933954,0.02559185,-0.01250952,0.02636942,0.01158667,0.03331479,0.005566552,0.01596987,0.01620695,-0.0474536,-0.0279783,-0.06546989,0.04094179,0.02956092,-0.01579285,0.009507731,0.02502298,0.08224064,0.005234107,0.0131346,0.009239554,41.89083,138.1092,122.0796,57.92041,59.16915,120.8308,66.12802,113.872,84.36935
4,right,prune,-0.0003449917,-0.0002243519,-0.0003338158,-0.002876818,0.02353531,0.01092783,-0.01304021,0.02736461,0.01573795,-0.02278227,0.004241347,0.02689242,0.01227725,0.03730279,0.07090485,-0.005037308,0.02879798,0.027069,-0.004866004,0.01873124,0.01665211,0.002827317,0.01723057,0.07856843,-0.01990089,0.0216496,0.03418759,-0.013356,0.01395249,0.02155256,-0.01248325,0.001724422,0.07699895,-0.03161363,0.02586567,0.003115296,0.002412423,0.0009161234,-0.02779588,-0.02952965,-0.01217997,0.0704596,-0.02056094,0.02398914,-0.006575584,0.00292629,0.003676653,-0.02081329,-0.02315697,-0.01520085,-0.07130808,0.02431351,0.02722061,-0.01478216,0.02702332,0.01129007,0.03264177,0.005993694,0.01578093,0.01623023,-0.04107323,-0.02969074,-0.06106776,0.03280351,0.03199935,-0.01968262,0.01125489,0.02432644,0.08199021,0.005479828,0.0130204,0.009247631,41.57626,138.4237,122.3129,57.6871,60.68102,119.319,66.84271,113.1573,83.96631
5,right,prune,-0.0005519986,-0.0001351833,-0.000198245,-0.002660364,0.02345222,0.01115897,-0.01277027,0.02728856,0.01608732,-0.02252223,0.004105926,0.02713141,0.01309624,0.03661412,0.07111692,-0.005837291,0.02742195,0.02830887,-0.005405456,0.01787865,0.01740593,0.00362584,0.01651686,0.07868883,-0.01961128,0.02164447,0.03435776,-0.01316802,0.01395035,0.02166933,-0.01176883,0.001093745,0.07712293,-0.03143156,0.02602476,0.003595799,0.002175376,0.001001358,-0.02781245,-0.0289375,-0.01267552,0.07061774,-0.02051759,0.02415591,-0.006082088,0.002744541,0.003740788,-0.02082658,-0.02268958,-0.01329529,-0.0721795,0.0232444,0.02587473,-0.01362079,0.02721494,0.01104283,0.03232786,0.006254703,0.01563811,0.01618308,-0.03980635,-0.02706802,-0.06245402,0.03100696,0.02980304,-0.01788419,0.01187155,0.02399182,0.08180964,0.005685538,0.01289868,0.009197205,41.5622,138.4378,122.6848,57.31524,61.45591,118.5441,67.33206,112.6679,84.00801
6,right,prune,-0.0005146861,-0.0001916289,-0.0001796484,-0.002409607,0.02334964,0.01142788,-0.01246212,0.02719712,0.01647905,-0.0222564,0.003952146,0.02737254,0.01395792,0.03577363,0.07138029,-0.00652802,0.02595568,0.02951476,-0.005869746,0.01697528,0.01814431,0.004441291,0.01565039,0.07882404,-0.01998919,0.0219928,0.03391588,-0.01339452,0.01416457,0.02138972,-0.01105589,0.0003326535,0.0772354,-0.03121302,0.02621287,0.004098356,0.001947701,0.001121879,-0.02782473,-0.02836263,-0.01326835,0.07074195,-0.02043845,0.02435482,-0.005530357,0.002584994,0.003813386,-0.02083388,-0.02230163,-0.01118255,-0.07298812,0.0229778,0.02408612,-0.01184487,0.026721,0.01109767,0.03140616,0.006532177,0.01545906,0.01612216,-0.03868829,-0.02420568,-0.06375989,0.03050257,0.02689683,-0.01509029,0.01137878,0.02414036,0.08062062,0.005894884,0.01276755,0.009131312,41.56509,138.4349,123.1431,56.8569,62.28016,117.7198,67.92199,112.078,84.15388
7,right,prune,-0.0004684925,-0.0002523661,-0.0001578331,-0.002076641,0.02319992,0.01179215,-0.01205121,0.02706051,0.01700145,-0.02192247,0.003740191,0.02767017,0.01504454,0.03459632,0.07173893,-0.006524056,0.02507722,0.03026554,-0.005889297,0.01644766,0.01861772,0.005448937,0.01444077,0.0789915,-0.02048747,0.02238166,0.03335965,-0.01368751,0.01439953,0.02104455,-0.01018868,-0.0007280707,0.07735184,-0.03092152,0.02644771,0.004747719,0.001673758,0.001347423,-0.02783251,-0.02767661,-0.01409316,0.07085407,-0.02030583,0.02461517,-0.004820198,0.002401218,0.00395,-0.02083039,-0.02264833,-0.009413123,-0.07321087,0.02355902,0.02285111,-0.01034668,0.02607167,0.0111028,0.03025159,0.006872237,0.01519763,0.01606569,-0.03868151,-0.02212059,-0.06415841,0.03135723,0.02489924,-0.01277351,0.0107104,0.0241549,0.07912865,0.006144777,0.01259506,0.009063572,41.5773,138.4227,123.7897,56.21026,63.37754,116.6225,68.77171,111.2283,84.43294
8,right,prune,-0.0004902482,0.0001085997,-0.000300765,-0.002040535,0.02314007,0.01191548,-0.01199928,0.02697444,0.01717392,-0.02183291,0.003631234,0.02775538,0.01525906,0.03423274,0.07186791,-0.006604612,0.02481115,0.03046674,-0.005949557,0.01628375,0.01874223,0.005683988,0.01404107,0.07904696,-0.0204744,0.02238059,0.03336835,-0.01365627,0.01438498,0.02107483,-0.009959176,-0.001118779,0.07737705,-0.03088139,0.02647007,0.004882216,0.001618251,0.001335144,-0.02783641,-0.02746698,-0.01445019,0.07086372,-0.02032658,0.02465749,-0.004506379,0.002298772,0.003976107,-0.02083695,-0.02269426,-0.008929372,-0.07324526,0.02344486,0.02262223,-0.01008067,0.02605015,0.01107037,0.03015605,0.006953001,0.01514399,0.01590192,-0.03857762,-0.02158189,-0.06423211,0.03115158,0.02452099,-0.01241326,0.01077563,0.02412021,0.07906729,0.00627248,0.01250303,0.00890246,41.41766,138.5823,123.8095,56.19047,63.67676,116.3232,69.03487,110.9651,84.48232
9,right,prune,-0.0003604293,0.0001311898,-0.0003322363,-0.002041399,0.02309632,0.01199999,-0.01199326,0.02690101,0.01729295,-0.02176705,0.00355494,0.02781689,0.01538265,0.03400385,0.07195017,-0.006722003,0.02458811,0.03062147,-0.006025136,0.01614165,0.01884082,0.005841315,0.01377952,0.07908154,-0.02051556,0.02241445,0.03332028,-0.01366065,0.01439238,0.02106687,-0.009791702,-0.001388907,0.07739407,-0.03087293,0.02646887,0.004941702,0.001586094,0.001282454,-0.02784076,-0.02730142,-0.0147143,0.07087338,-0.02036685,0.02467078,-0.004244328,0.00220871,0.003979445,-0.02084607,-0.0226953,-0.008594632,-0.0732787,0.02333489,0.02239799,-0.009830177,0.02599038,0.011114,0.03006604,0.007003635,0.01512349,0.01570672,-0.03843722,-0.02118134,-0.06430262,0.03097041,0.02414727,-0.01205623,0.01074363,0.02422392,0.07897368,0.00638102,0.0124265,0.008712023,41.26089,138.7391,123.7591,56.24086,63.8555,116.1445,69.19837,110.8016,84.49532
