Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,idle,0.0002007931,-0.0003167391,-0.0001048446,-0.02196026,-0.001116514,0.01519984,-0.02268074,-0.001565695,0.02657136,-0.01377419,-0.003760159,0.03342506,-0.01529045,0.008769214,0.08109504,-0.00829751,-0.00585103,0.03950995,-0.005592227,-0.008532584,0.02406746,0.008731693,0.009383917,0.08140349,-0.004505441,-0.008192956,0.04521456,-0.003388911,-0.008741856,0.02810922,0.02840073,0.001137197,0.07465819,2.492964E-05,-0.005072176,0.04163539,-0.0008646995,-0.006206989,0.02788615,0.04585323,-0.01022261,0.06377321,0.006824106,0.00146234,0.03229663,0.003591403,-0.004399836,0.02109522,-0.02105304,-0.005600393,-0.07883379,-0.02781421,0.001727223,-0.006013066,-0.02419941,0.00512594,0.01032448,-0.02425167,0.004825294,0.02022374,-0.02923501,-0.0008279681,-0.06947619,-0.03001752,0.001936495,-0.01005483,-0.02672362,0.002591074,0.01054755,-0.02870777,0.003018141,0.02701467,76.83981,103.1602,30.3302,149.6698,112.3344,67.66555,63.20844,116.7916,72.84315
1,right,idle,0.000278309,-0.000177145,1.329184E-05,-0.02197139,-0.001077712,0.01518652,-0.02268315,-0.001475096,0.02657452,-0.01384112,-0.003635883,0.03341118,-0.01532523,0.008827984,0.08108211,-0.008421503,-0.005874157,0.03948027,-0.005662739,-0.008460045,0.02407655,0.008697525,0.009411335,0.081404,-0.004634112,-0.008261144,0.04518908,-0.003456861,-0.008707821,0.02811155,0.02835959,0.001135707,0.07467386,-0.0001145005,-0.005128503,0.0416283,-0.0009339303,-0.006171584,0.02789181,0.04580341,-0.01025212,0.06380424,0.006709203,0.001484871,0.03231966,0.003537193,-0.004335225,0.02111778,-0.02090781,-0.005506635,-0.07880133,-0.02781014,0.001803637,-0.006030709,-0.02418168,0.005142987,0.01029092,-0.02426752,0.004774451,0.02017826,-0.02908619,-0.0006824732,-0.06946671,-0.03001602,0.002051413,-0.0100657,-0.02670461,0.00260675,0.01051065,-0.02873865,0.002938092,0.0269523,76.79804,103.202,29.76371,150.2363,111.9797,68.02027,63.84701,116.153,73.60958
2,right,idle,0.0001591444,-6.54459E-05,2.914667E-05,-0.02198191,-0.001042843,0.0151737,-0.02268545,-0.001391888,0.026577,-0.01390491,-0.003519595,0.03339714,-0.01536,0.008881211,0.08106968,-0.008537173,-0.005893826,0.03945249,-0.005727813,-0.008386612,0.02408686,0.008663252,0.009436011,0.08140478,-0.004757673,-0.00832814,0.04516399,-0.003521413,-0.008674324,0.02811384,0.02831917,0.001133978,0.07468921,-0.000249207,-0.005184233,0.04162082,-0.0009998828,-0.006136835,0.02789712,0.04575542,-0.01027942,0.06383425,0.006594986,0.001507342,0.03234217,0.003482565,-0.004273295,0.02113944,-0.02077018,-0.005422115,-0.07877147,-0.02780275,0.001879513,-0.006046593,-0.02416438,0.005158126,0.01025873,-0.02428044,0.00472182,0.02013361,-0.02894729,-0.0005550981,-0.0694612,-0.03000915,0.002167225,-0.01007357,-0.02668591,0.002620637,0.01047546,-0.02876289,0.002858281,0.02689129,76.80384,103.1962,29.10401,150.896,111.6112,68.38876,64.56437,115.4356,74.5595
3,right,idle,2.864003E-05,5.674362E-05,4.422665E-05,-0.02199134,-0.001013339,0.01516211,-0.02268663,-0.001317143,0.0265798,-0.01396342,-0.003412664,0.03338388,-0.01539287,0.00892663,0.0810585,-0.008643381,-0.00590992,0.03942698,-0.005786702,-0.008312762,0.02409834,0.008630767,0.009456694,0.08140588,-0.004874676,-0.008394003,0.04513931,-0.003581792,-0.008642554,0.02811605,0.02828155,0.001131773,0.07470351,-0.0003779978,-0.00524044,0.04161286,-0.001061931,-0.006104112,0.02790204,0.04571164,-0.01030362,0.06386179,0.006481484,0.001528442,0.03236413,0.003427401,-0.004215539,0.02116001,-0.02064172,-0.005347192,-0.07874358,-0.02779234,0.001954019,-0.006059706,-0.02414747,0.005171359,0.01022881,-0.02428956,0.004666507,0.02009046,-0.02881844,-0.0004470944,-0.06945804,-0.02999725,0.002283812,-0.01007742,-0.02666733,0.002632916,0.01044282,-0.0287789,0.002777934,0.02683249,76.89697,103.103,28.33618,151.6638,111.2193,68.78074,65.35438,114.6456,75.65263
4,right,idle,6.347895E-06,1.162291E-05,6.735325E-06,-0.02199893,-0.0009831786,0.01515305,-0.02268651,-0.001249909,0.02658314,-0.01402193,-0.003314793,0.03336915,-0.01541498,0.008957922,0.08105081,-0.008746326,-0.005931318,0.03940099,-0.005845308,-0.008248687,0.02410626,0.008609146,0.009457827,0.08140796,-0.004988164,-0.008468926,0.04511291,-0.003640667,-0.008616686,0.02811638,0.02825221,0.001107335,0.07471496,-0.0004959106,-0.005297303,0.0416044,-0.001117572,-0.006072938,0.02790663,0.04567234,-0.01035154,0.06388208,0.006369874,0.001536012,0.03238589,0.003369465,-0.004171073,0.02117813,-0.02052413,-0.005259693,-0.07871562,-0.02778229,0.002037704,-0.006069064,-0.02413532,0.005178869,0.01020151,-0.02428591,0.004625559,0.02005139,-0.02870075,-0.000325799,-0.06945273,-0.02998693,0.002405703,-0.01007918,-0.02665842,0.002635121,0.01041126,-0.02877295,0.002723694,0.02677989,76.97311,103.0269,27.59927,152.4007,110.8858,69.11415,66.12444,113.8756,76.9304
5,right,idle,2.139807E-05,4.88162E-05,8.523464E-06,-0.0220049,-0.0009535551,0.01514629,-0.02268507,-0.001189053,0.02658719,-0.01407786,-0.003224969,0.0333544,-0.01543281,0.008983493,0.08104461,-0.008846067,-0.005957782,0.03937474,-0.005903453,-0.008192658,0.02411121,0.00859189,0.009447932,0.08141097,-0.00509879,-0.00854516,0.04508618,-0.003699377,-0.008595884,0.02811506,0.02822517,0.001068175,0.07472578,-0.0006089658,-0.005353749,0.04159564,-0.001171619,-0.006044567,0.02791065,0.04563251,-0.01041681,0.06389996,0.006262898,0.001540363,0.03240651,0.003311485,-0.004132092,0.02119493,-0.02041109,-0.005168319,-0.07868588,-0.02777198,0.002122939,-0.006077796,-0.0241231,0.005188346,0.01017573,-0.02427921,0.004590869,0.02001494,-0.0285855,-0.0002006292,-0.06944269,-0.02997606,0.002526164,-0.01008165,-0.02665086,0.002637029,0.01038015,-0.02876231,0.002678394,0.02673066,77.16364,102.8364,26.75347,153.2465,110.5868,69.41317,66.9516,113.0484,78.53412
6,right,idle,3.962219E-05,8.785725E-05,9.417534E-06,-0.0220093,-0.000921607,0.01514187,-0.02268228,-0.001131952,0.02659202,-0.0141315,-0.003142178,0.03333965,-0.01544631,0.009004772,0.08103967,-0.00894554,-0.005990624,0.03934732,-0.005963795,-0.008146465,0.02411199,0.00857909,0.009423375,0.08141518,-0.005209193,-0.00862205,0.04505888,-0.003760502,-0.008581519,0.0281114,0.0281989,0.001006901,0.07473654,-0.000719294,-0.005410314,0.04158661,-0.001226321,-0.006020069,0.02791351,0.04558842,-0.01051015,0.06391615,0.006161138,0.001540244,0.03242606,0.0032527,-0.004099548,0.02121034,-0.02029973,-0.005067706,-0.0786531,-0.02776175,0.002212822,-0.006087065,-0.02410971,0.005204737,0.01015091,-0.02426995,0.004566491,0.01998094,-0.02846743,-6.341934E-05,-0.06942543,-0.02996504,0.002647877,-0.01008648,-0.02664389,0.002643287,0.0103488,-0.02874897,0.002645969,0.02668411,77.66257,102.3374,25.71555,154.2845,110.35,69.65001,67.81193,112.1881,80.50608
7,right,idle,0.0001252145,4.172325E-06,-3.069639E-05,-0.02201512,-0.0008435249,0.01513794,-0.02268163,-0.001020193,0.02659714,-0.01418138,-0.003019512,0.03332978,-0.01544662,0.009112179,0.0810276,-0.009053238,-0.005992115,0.03932244,-0.006037563,-0.008095324,0.02411085,0.008579955,0.009447157,0.08141232,-0.005333707,-0.008654237,0.04503813,-0.003837019,-0.008546412,0.02811176,0.02817287,0.000957787,0.074747,-0.0008336455,-0.005427778,0.04158217,-0.0012905,-0.005976558,0.02792001,0.04552631,-0.01062703,0.06394109,0.00606887,0.001557946,0.03244257,0.003188387,-0.004060566,0.0212276,-0.02019689,-0.004983783,-0.07861495,-0.0277461,0.002327144,-0.006100416,-0.02409297,0.005262911,0.01012129,-0.02425596,0.004599094,0.0199455,-0.02834071,9.202957E-05,-0.06939602,-0.02994665,0.002778232,-0.01010132,-0.02663949,0.002693057,0.01031303,-0.02873485,0.002683103,0.02663791,78.12012,101.8799,24.88856,155.1114,110.2983,69.70169,68.46498,111.535,82.643
8,right,idle,0.0001386404,-0.0001869798,-5.662441E-05,-0.02202504,-0.0007398725,0.01512894,-0.0226898,-0.0008766055,0.02659526,-0.01423298,-0.002870381,0.03332096,-0.01545797,0.009300411,0.08100405,-0.009167336,-0.005937576,0.03930426,-0.006117672,-0.008015275,0.02411741,0.008569494,0.009543478,0.08140218,-0.005464494,-0.008629084,0.04502729,-0.003919169,-0.008479118,0.02812079,0.02813341,0.0009682178,0.07476172,-0.0009483993,-0.005393088,0.04158425,-0.001357332,-0.005902708,0.02793252,0.0454483,-0.01070052,0.0639843,0.005979255,0.001606762,0.03245685,0.003121883,-0.004005134,0.02124801,-0.02008954,-0.004979312,-0.0785841,-0.0277303,0.00244844,-0.006121159,-0.02408001,0.005339265,0.0100835,-0.02424255,0.004668891,0.01990482,-0.02820485,0.0001655817,-0.06938055,-0.0299288,0.002912283,-0.01012453,-0.02664185,0.002762854,0.01027176,-0.02872176,0.002771318,0.02658933,78.704,101.296,24.11302,155.887,110.2868,69.7132,68.99079,111.0092,84.67876
9,right,idle,0.000148043,-0.0002946258,-4.36902E-05,-0.02203583,-0.0006551147,0.01511711,-0.02270094,-0.0007557273,0.02658951,-0.01428106,-0.002741575,0.03331125,-0.01548278,0.00946784,0.08097991,-0.009274229,-0.00588572,0.039287,-0.00619027,-0.007944226,0.02412236,0.008545041,0.009640813,0.0813933,-0.005586654,-0.008608878,0.04501617,-0.003993958,-0.008420289,0.02812791,0.02808788,0.0009979606,0.07477844,-0.001053631,-0.005354881,0.04158664,-0.001417801,-0.00583297,0.02794421,0.04537532,-0.0107379,0.06402984,0.005893156,0.001663446,0.03246972,0.00305979,-0.003949881,0.02126738,-0.01997977,-0.004992962,-0.07856029,-0.02771539,0.002550185,-0.006142557,-0.02407587,0.005388856,0.0100444,-0.02423422,0.004717529,0.01986551,-0.02807056,0.0002096891,-0.0693714,-0.0299117,0.003026247,-0.01014811,-0.02665202,0.002801538,0.0102281,-0.02871181,0.002834439,0.02654234,79.38357,100.6164,23.37883,156.6212,110.2594,69.74062,69.42413,110.5759,86.52307
