Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,left,idle,0.0117027,-0.01029873,0.009974897,0.01200081,0.0200913,-0.01314066,0.00784757,0.0315789,-0.01319298,0.001195863,0.03638124,-0.002614051,-0.01565178,0.08090532,-0.01235099,-0.001440227,0.04052055,0.005804151,0.01052189,0.02159095,0.0105834,-0.03192392,0.07618189,0.00482887,0.002253681,0.04441881,0.01307832,0.01701064,0.01955032,0.01461521,-0.03726138,0.0666827,0.02446888,0.007555231,0.03763902,0.01731443,0.02308366,0.01150596,0.01258263,-0.03791013,0.05402946,0.04437093,0.001963198,0.02996898,0.01409549,0.01711151,0.01085758,0.008394182,0.03694039,-0.06975567,-0.0197868,0.01257823,0.0008251667,-0.02445403,3.59118E-05,0.01627898,-0.02387613,0.006240785,0.02032328,-0.0166831,0.02761436,-0.05496538,-0.03298426,0.006089479,0.002865791,-0.02848583,-0.006037101,0.02432334,-0.02184355,0.01221293,0.02097166,-0.01249465,72.69895,107.301,100.7838,79.21625,107.6922,72.30778,20.57014,159.4299,22.50562
1,left,idle,-0.001328513,-0.009215117,-0.0001875758,0.02306012,0.01172125,-0.00715521,0.02565777,0.02288032,-0.007143915,0.01834966,0.03154492,-0.0002658069,0.02466486,0.07779872,-0.01679888,0.01364025,0.03827202,0.005183727,0.01395704,0.01724529,0.01402438,0.002901979,0.08235633,-0.007426307,0.01544518,0.0417161,0.013052,0.01675701,0.01471484,0.01969424,-0.01256482,0.0787673,0.00845924,0.009365782,0.03927362,0.011976,0.01674883,0.01462674,0.01814115,-0.025501,0.07055461,0.02639863,-0.004463136,0.03248107,0.005072922,0.008574635,0.01572967,0.01265728,0.01041277,-0.08146918,-0.002683967,0.01995796,-0.008001685,-0.01724085,0.0215462,0.006031513,-0.01480955,0.02676509,0.01500523,-0.01103631,0.01480539,-0.06716955,-0.01697415,0.01715799,-0.00547123,-0.02291071,0.02155438,0.006119609,-0.01325646,0.03493929,0.01390231,-0.005552441,92.87073,87.12927,82.92493,97.07507,126.9087,53.09126,7.640824,172.3592,36.97875
2,left,idle,-0.004703179,-0.006726623,0.004616737,0.02615169,0.005955935,0.000984937,0.03132304,0.01568198,0.002410024,0.02456791,0.02650476,0.005077749,0.04609161,0.06821334,-0.01287268,0.02282029,0.03350437,0.005862221,0.0134808,0.01562274,0.01621988,0.02408753,0.07811558,-0.01280159,0.01877569,0.04122198,0.009867638,0.01262678,0.02074802,0.01718333,0.00366427,0.0800432,-0.003656715,0.01206857,0.03988898,0.006064862,0.0118007,0.01994872,0.01692212,-0.01623558,0.07736492,0.008730263,-0.005319759,0.03253365,-0.003732562,0.001758993,0.01929629,0.01028159,-0.01143717,-0.08007979,0.01040542,0.02604868,-0.01761985,-0.004076511,0.02713038,-0.0005946159,-0.005342096,0.03728817,0.01003361,-0.002589554,-0.0003500655,-0.06919777,-0.0007367134,0.0269027,-0.02274513,-0.00503996,0.02795646,0.0002046824,-0.005080879,0.04732988,0.01068604,0.00405097,108.6716,71.32838,81.64255,98.35746,148.4161,31.58393,20.58481,159.4152,58.55299
3,left,idle,-0.007870868,0.001477718,0.007576883,0.02603912,0.005576253,0.003350198,0.0313012,0.01525056,0.004529983,0.02544406,0.02571583,0.004812688,0.04742248,0.06724966,-0.0131067,0.02481036,0.03212059,0.005512416,0.01328811,0.01793802,0.01380363,0.02569155,0.07659519,-0.01786785,0.0193619,0.04206526,0.002184317,0.01193898,0.025424,0.009811699,0.004021466,0.07912326,-0.01253211,0.01044771,0.04078615,-0.0009481609,0.008706778,0.02500606,0.0110659,-0.01766327,0.07747054,-0.003385723,-0.006259933,0.03127766,-0.009121269,-0.001777202,0.02096796,0.00619179,-0.01489252,-0.07854342,0.01547447,0.02717939,-0.01929021,0.008089244,0.03058428,-0.001248956,-0.002203256,0.03839238,0.01116121,-0.0009732842,-0.002736568,-0.07076561,0.006483525,0.02852852,-0.02677619,0.01208118,0.03381648,-0.000831008,-0.003457457,0.04887636,0.0151993,0.003900826,110.2551,69.74489,87.22897,92.77103,159.2817,20.71832,20.46041,159.5396,69.82999
4,left,idle,-0.008271769,0.004647851,0.004899085,0.02440023,0.01069522,-0.003255278,0.02781366,0.02122319,-0.002973914,0.02044749,0.03021884,-0.0007651746,0.02699729,0.07616687,-0.02032165,0.0176461,0.03694975,0.0009997934,0.0117772,0.02155483,0.00925073,0.00323002,0.08029044,-0.01972722,0.01031671,0.04519045,-0.000729233,0.008195266,0.02775073,0.006922171,-0.01667608,0.07786691,-0.009611517,0.0004553497,0.042045,-0.002362132,0.004545003,0.02713978,0.008144826,-0.03480181,0.07139826,0.004035056,-0.01500633,0.02892709,-0.006221026,-0.005100653,0.02009726,0.007158041,0.007570498,-0.08119822,0.01309267,0.03109665,-0.01236427,0.001134589,0.02976747,0.005568981,-0.008482799,0.03358741,0.01958656,-0.009787679,0.01624078,-0.0725342,0.003076762,0.03467859,-0.01856017,0.003463149,0.03341773,0.006179929,-0.009705454,0.04323307,0.02662909,-0.008800894,95.27027,84.72973,89.15587,90.84413,147.7713,32.22866,5.337811,174.6622,57.85632
5,left,idle,-0.005021289,0.004976392,0.0002072453,0.02221,0.01371074,-0.006251812,0.02434491,0.02457392,-0.00602591,0.01648575,0.03245938,-0.002544701,0.01439257,0.07943678,-0.02063622,0.01283558,0.0388962,-7.994473E-05,0.01020032,0.02273262,0.008250087,-0.00936085,0.08053017,-0.01653503,0.004660115,0.04612362,-0.0001739413,0.005733684,0.02837241,0.006878674,-0.02715595,0.07537603,-0.003837645,-0.004847854,0.04182851,-0.0006594658,0.002384245,0.02731931,0.008457989,-0.04220422,0.06634474,0.01192945,-0.019089,0.026981,-0.00288254,-0.006357461,0.01913822,0.008629262,0.01932676,-0.08004832,0.008438438,0.03192888,-0.008320808,-0.00400719,0.02730307,0.009449244,-0.01221186,0.02928941,0.02387881,-0.01354402,0.02561219,-0.07032156,-0.00235635,0.03639552,-0.0139606,-0.002635777,0.03065251,0.01050234,-0.01379117,0.03803112,0.03205991,-0.0137153,86.61086,93.38915,90.18437,89.81564,140.7121,39.28786,3.394134,176.6059,50.78354
6,left,idle,-0.004481062,0.005863428,-0.0009872317,0.01698999,0.01795542,-0.01045446,0.01711962,0.02901375,-0.009898901,0.00924287,0.035061,-0.00414291,-0.005965307,0.08131397,-0.01719472,0.004365176,0.04072595,9.158254E-05,0.007304326,0.02409399,0.007417351,-0.02763528,0.07765388,-0.007231891,-0.003930122,0.0461241,0.002502382,0.002188578,0.02866936,0.007646173,-0.04029764,0.06876016,0.009047508,-0.01220441,0.04011142,0.003960818,-0.0003707558,0.02697194,0.009795159,-0.0488604,0.05650342,0.02729762,-0.02351914,0.02301764,0.004209042,-0.007023379,0.01732409,0.01147595,0.03570974,-0.07507074,-0.003250226,0.02996527,-0.001738071,-0.01237363,0.02093665,0.01490641,-0.01773784,0.01987749,0.02935052,-0.01849833,0.03764828,-0.06410372,-0.01481049,0.03508101,-0.006313443,-0.01260245,0.02349599,0.01660383,-0.01988682,0.02653012,0.03899837,-0.02017912,73.96041,106.0396,94.75124,85.24877,128.0336,51.96641,16.76517,163.2348,39.70283
7,left,idle,-0.003438056,0.006361485,-0.0004238486,0.007746339,0.02187109,-0.01349083,0.005591944,0.03260422,-0.01177116,-0.000791043,0.03634477,-0.003209069,-0.02936308,0.07782698,-0.00489521,-0.007986143,0.03954113,0.007098883,0.002373055,0.02438045,0.009425908,-0.04462646,0.06873107,0.01143068,-0.01274286,0.04363823,0.009081364,-0.001342759,0.02805543,0.009811699,-0.0483018,0.05659199,0.02996677,-0.01825535,0.03584015,0.01248157,-0.002512991,0.02578056,0.01235351,-0.0468147,0.0421406,0.04855612,-0.02090333,0.01915658,0.01722643,-0.002475813,0.01531422,0.015508,0.05068751,-0.06289279,-0.02746566,0.0200201,0.004998803,-0.01830837,0.009187832,0.01993716,-0.0219363,0.001160875,0.03113496,-0.02333421,0.04752341,-0.05092847,-0.04010063,0.02373591,0.001323819,-0.01869416,0.01035807,0.02221203,-0.02447811,0.001123697,0.0416013,-0.02648869,61.09546,118.9045,105.1104,74.88961,111.0991,68.90092,33.30978,146.6902,31.58335
8,left,idle,0.002985343,-0.001249313,-0.0005316138,0.002815291,0.02369738,-0.01228282,0.0003942996,0.03397214,-0.008865774,-0.003933012,0.0362637,0.001155332,-0.03452744,0.07500625,0.0111855,-0.008905783,0.03757048,0.01366836,0.003097028,0.02333462,0.01161006,-0.04467912,0.06306863,0.02953425,-0.01294407,0.04113495,0.01701507,-0.0005415976,0.02667701,0.0131616,-0.04288724,0.04893732,0.04689941,-0.01667437,0.03271091,0.02062809,-0.0008898973,0.02412021,0.01552385,-0.03594398,0.03296924,0.06281886,-0.0129655,0.01760685,0.02495134,0.003438219,0.01385057,0.01665813,0.04664281,-0.0549072,-0.04600245,0.01418997,0.008373141,-0.02169546,0.001938418,0.02255535,-0.02097818,-0.01065212,0.03107214,-0.02024269,0.03961277,-0.04197812,-0.05645718,0.0178286,0.005030751,-0.023247,0.002286717,0.02511215,-0.02334043,-0.01498024,0.04134178,-0.02137697,54.64824,125.3518,108.3514,71.64857,99.81175,80.18825,41.20156,138.7984,35.48283
9,left,idle,0.006380424,-0.005856991,-0.001725435,0.01077321,0.0217756,-0.0114069,0.01086029,0.03238249,-0.008141756,0.006119028,0.03595912,0.001167536,-0.01357329,0.08182859,0.007940829,-0.0007549673,0.03898692,0.01253483,0.007421076,0.02211404,0.0120326,-0.02879548,0.07352448,0.02472079,-0.003173187,0.04335415,0.01610863,0.005259827,0.02596295,0.0135442,-0.0331174,0.0597986,0.04196534,-0.009202063,0.03639829,0.01907998,0.003944278,0.02367926,0.01572585,-0.03285861,0.04285789,0.05838367,-0.009189829,0.02127147,0.02374333,0.004677922,0.01274395,0.01722971,0.03596176,-0.06665742,-0.04002431,0.01764041,0.003936887,-0.02035376,0.01035079,0.02068174,-0.0202159,-0.0002710223,0.03206754,-0.02108169,0.03465971,-0.05281234,-0.05088937,0.01980166,8.797646E-05,-0.02186537,0.01166634,0.02296543,-0.02239755,-0.001004666,0.04300284,-0.02258554,60.63942,119.3606,93.31467,86.68533,103.6574,76.34258,29.58417,150.4158,31.45055
