Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,prune,-0.0002768189,-0.0008555651,0.001048625,-0.01989853,0.01438177,0.008877903,-0.02844378,0.01149499,0.01501223,-0.01429682,-0.01954591,0.02595729,-0.02568814,0.03386378,0.06901512,-0.02250425,0.01711774,0.02807081,-0.01496501,0.0104022,0.01787937,-0.01684523,0.01383579,0.07747707,-0.03053413,0.001966119,0.03312609,-0.01960727,0.0009973049,0.02126339,-0.01460452,-0.007861435,0.07624009,-0.04025126,-0.007567585,-0.0008546114,0.0009619221,0.001272678,-0.02786967,-0.01435621,-0.02991223,0.06988609,-0.02862482,0.00057441,-0.01489148,0.00256522,0.00594449,-0.02033108,-0.0001499206,-0.02510476,-0.07319579,-0.0008130372,0.03517962,-0.01351723,0.007476427,0.03123093,0.03521767,-0.01187475,0.0139088,0.02039087,0.0005182698,-0.05505288,-0.06511787,0.003829218,0.04458451,-0.01690125,-0.01309276,0.03095555,0.08435073,-0.01347805,0.009236991,0.01285228,27.2323,152.7677,74.49515,105.5049,68.84975,111.1503,68.19809,111.8019,63.27248
1,right,prune,-0.0004632622,-0.0008428097,0.0009046495,-0.01987639,0.0143916,0.00891149,-0.02836163,0.01153564,0.01513594,-0.01402207,-0.01943946,0.02618611,-0.02531627,0.03426522,0.06895435,-0.02185488,0.01343942,0.03048241,-0.01450913,0.008045793,0.01940566,-0.01634905,0.0143258,0.07749426,-0.03073755,0.001939058,0.03293908,-0.0197291,0.0009828806,0.02115104,-0.01404609,-0.00737226,0.07639372,-0.04023591,-0.007673681,-0.000590086,0.0008941516,0.001037657,-0.02788171,-0.01377004,-0.02946627,0.07019281,-0.02880678,0.0003288984,-0.01454401,0.002408005,0.005736411,-0.02040997,-0.001066878,-0.02177739,-0.07538933,-8.454919E-05,0.03143978,-0.01099658,0.007195398,0.0313108,0.0346297,-0.01170517,0.01409143,0.02015483,-0.0005798116,-0.04926264,-0.06860888,0.005135417,0.03850269,-0.01274195,-0.01342785,0.03125602,0.08366245,-0.01321902,0.009392679,0.01268309,27.66035,152.3397,74.34052,105.6595,69.46533,110.5347,67.80913,112.1909,62.88691
2,right,prune,-0.0005508065,-0.0006299615,0.0008026958,-0.01983163,0.01444775,0.00892055,-0.02827122,0.01164341,0.01522222,-0.01383652,-0.01930499,0.02638349,-0.02496366,0.03470236,0.06886423,-0.02152161,0.01193953,0.03133211,-0.0142798,0.007084727,0.01994303,-0.01593734,0.01482493,0.07748616,-0.03182915,0.001577497,0.03190541,-0.02042079,0.0007535219,0.02049375,-0.01362641,-0.006878376,0.0765157,-0.04023931,-0.007668793,-0.0003886223,0.0008720532,0.0008032918,-0.02789018,-0.01336978,-0.02901256,0.07045871,-0.02898013,0.000159502,-0.01419842,0.002281837,0.005519331,-0.02048421,-0.001617573,-0.02055073,-0.07605356,0.001281217,0.03023946,-0.009195238,0.006099232,0.03094959,0.03326449,-0.01151581,0.01430589,0.01986679,-0.001174293,-0.04694045,-0.0696131,0.007422209,0.03657067,-0.009745955,-0.01519361,0.03089982,0.08164841,-0.0129256,0.009589851,0.01246083,28.028,151.972,74.26823,105.7318,69.98595,110.0141,67.43133,112.5687,62.54309
3,right,prune,-0.0006447136,-0.0003866553,0.0006840229,-0.01975876,0.01456159,0.008897126,-0.02816539,0.01183701,0.01526907,-0.01372951,-0.01911163,0.02657953,-0.02459291,0.03525835,0.06871507,-0.02129863,0.01099038,0.03182784,-0.01414224,0.006470442,0.02024746,-0.01557027,0.01542574,0.07744348,-0.03231504,0.001599073,0.03141209,-0.02072607,0.0007702112,0.02018431,-0.01330833,-0.006288886,0.07662234,-0.04026303,-0.007550001,-0.0002133548,0.0008689389,0.0005341768,-0.02789667,-0.01312363,-0.02846736,0.07072687,-0.02957047,-0.0001298785,-0.01292425,0.001505904,0.005201757,-0.02063847,-0.002032615,-0.01985013,-0.07637671,0.001993768,0.02922392,-0.008312672,0.00568606,0.0308637,0.03244659,-0.01087727,0.01475835,0.01860636,-0.00161989,-0.04543221,-0.07004464,0.0085776,0.03492415,-0.008249521,-0.01590895,0.03109974,0.08052757,-0.01151423,0.01009077,0.01134816,28.37288,151.6271,74.33897,105.661,70.44259,109.5574,66.97763,113.0224,62.18671
4,right,prune,-0.0007735342,-0.0004102588,0.0006337762,-0.01971257,0.01457018,0.008985102,-0.02800643,0.01188779,0.01551989,-0.01318575,-0.01885474,0.02703425,-0.02378871,0.03607529,0.06857398,-0.02092531,0.01073492,0.03216094,-0.01390537,0.006297708,0.02046484,-0.01451991,0.01641959,0.07744321,-0.03200139,0.001790881,0.03172132,-0.02051692,0.0008965731,0.02039173,-0.01214036,-0.005291104,0.07689121,-0.04022289,-0.007749617,0.0004729927,0.0005513206,9.191036E-05,-0.02790973,-0.01190975,-0.02754855,0.07130316,-0.02998208,-0.0005882382,-0.01192456,0.0009043068,0.004812479,-0.0207676,-0.003004983,-0.02035224,-0.07622993,0.001807295,0.02859974,-0.008429617,0.005841948,0.03125119,0.03180033,-0.01047142,0.01509607,0.01798561,-0.002285361,-0.04550469,-0.06966051,0.008418851,0.03400087,-0.008356512,-0.0152263,0.03205585,0.08010179,-0.0108244,0.0103755,0.01084349,29.22177,150.7782,73.97835,106.0217,71.61081,108.3892,66.25394,113.7461,61.44496
5,right,prune,-0.0007810593,-0.000408113,0.0005225539,-0.019669,0.01459724,0.009036362,-0.02789681,0.01195002,0.01566893,-0.01285414,-0.01868737,0.02730897,-0.02326038,0.03661507,0.06846905,-0.02064268,0.0102253,0.03250778,-0.01372958,0.005963326,0.02068251,-0.0138564,0.01706344,0.0774256,-0.03185733,0.001911998,0.03185895,-0.02041779,0.0009772778,0.02048734,-0.01142183,-0.004644811,0.07704294,-0.04020193,-0.007821202,0.0008914173,0.0003924519,-0.0002037883,-0.02791181,-0.01118064,-0.02695,0.07164913,-0.03019626,-0.0008246303,-0.01135665,0.0006232858,0.004549444,-0.02083713,-0.00366275,-0.02029312,-0.07627153,0.00181067,0.02786493,-0.008307725,0.005910031,0.03144145,0.0313502,-0.01024686,0.01530862,0.01764187,-0.002787314,-0.04494381,-0.06964508,0.008498877,0.03285098,-0.00811255,-0.01490021,0.03262252,0.07974935,-0.01047769,0.01055539,0.01056719,29.77684,150.2232,73.80027,106.1997,72.3691,107.6309,65.74152,114.2585,60.95235
6,right,prune,-0.000783354,-0.0004081726,0.0004012287,-0.01965073,0.01462317,0.009034216,-0.02787977,0.01198602,0.01567173,-0.01281811,-0.01868272,0.027329,-0.02318349,0.03670347,0.06844777,-0.02070832,0.009988189,0.03253973,-0.01378056,0.005805612,0.02069354,-0.01378323,0.01715636,0.07741812,-0.03196488,0.001883268,0.03175277,-0.02048153,0.0009613037,0.02042434,-0.01136127,-0.004553556,0.07705736,-0.04021143,-0.007770479,0.0009069741,0.0004655644,-0.0002768636,-0.02791008,-0.01113714,-0.02686483,0.07168791,-0.03026384,-0.0008465648,-0.01117364,0.0006098747,0.004462004,-0.02085647,-0.003638685,-0.02008247,-0.07628155,0.001856305,0.02765203,-0.00818339,0.005824588,0.03136367,0.03120655,-0.01017172,0.01538736,0.01745006,-0.002676226,-0.0445708,-0.06964609,0.008557275,0.03249633,-0.007914186,-0.01512251,0.03260183,0.07954097,-0.01031603,0.01064849,0.01039645,29.85084,150.1492,73.80782,106.1922,72.51681,107.4832,65.65104,114.349,60.88506
7,right,prune,-0.0007191002,-0.0001577139,0.000377357,-0.01963869,0.01464462,0.009025633,-0.02788319,0.01200616,0.01565021,-0.0128152,-0.01870048,0.02731821,-0.02316636,0.03673697,0.06843561,-0.02079976,0.009768367,0.03254813,-0.01384635,0.005660176,0.02068987,-0.01378076,0.01718557,0.07741207,-0.03208053,0.001824856,0.03163934,-0.02055082,0.0009262562,0.02035621,-0.0113738,-0.004526138,0.07705709,-0.04022101,-0.007725894,0.0008609891,0.0005778149,-0.0003057718,-0.02790767,-0.01116449,-0.0268389,0.07169336,-0.03031071,-0.0008494258,-0.01104558,0.0006117299,0.004406571,-0.02086806,-0.00355576,-0.01985455,-0.07630789,0.001895167,0.02749491,-0.008067667,0.00573352,0.03126246,0.03113332,-0.01011961,0.01543629,0.0172703,-0.002524614,-0.0442152,-0.06967956,0.008599646,0.03222883,-0.007734001,-0.01539512,0.03249449,0.0793972,-0.01015352,0.01072395,0.01023069,29.87008,150.1299,73.82391,106.1761,72.54754,107.4525,65.61744,114.3826,60.86305
8,right,prune,-0.0006497055,-3.612041E-05,0.0004275739,-0.01961328,0.01469254,0.009003103,-0.02788796,0.01205945,0.01560065,-0.01287953,-0.0187155,0.02727765,-0.02317612,0.03675139,0.06842458,-0.02090157,0.009576082,0.03254005,-0.01392099,0.005532622,0.02067426,-0.01384366,0.01717556,0.07740307,-0.03221492,0.001787424,0.03150466,-0.02063286,0.0009043217,0.02027407,-0.01148242,-0.004541099,0.07704011,-0.04024146,-0.007629812,0.0007560551,0.0007195324,-0.0003051758,-0.02790439,-0.01131366,-0.02685153,0.07166523,-0.03034031,-0.0007972121,-0.010968,0.00064037,0.004375041,-0.0208739,-0.003423549,-0.01957548,-0.07636088,0.001980893,0.02736449,-0.007943094,0.005665302,0.03113389,0.03111157,-0.01006991,0.01547784,0.01709893,-0.002382085,-0.0438236,-0.06975749,0.008692756,0.03199279,-0.007542908,-0.01568709,0.03234339,0.07929003,-0.009990752,0.01079762,0.01006845,29.80016,150.1998,73.93318,106.0668,72.42119,107.5788,65.62016,114.3798,60.89941
9,right,prune,-0.0005722195,9.179115E-05,0.0004861355,-0.01952155,0.01486683,0.008915722,-0.02788612,0.01228368,0.01542804,-0.01325151,-0.01871264,0.02710086,-0.02329211,0.03671837,0.06840286,-0.02109974,0.009476304,0.03244126,-0.01406251,0.005468845,0.02059528,-0.01421383,0.01701856,0.07737064,-0.03249246,0.001896977,0.03121185,-0.02080917,0.0009760857,0.02008969,-0.01206216,-0.004718661,0.07694077,-0.04031974,-0.00723356,0.0003916323,0.001012318,-0.0002102256,-0.02789611,-0.01207371,-0.02700925,0.0714817,-0.03030442,-0.0004732609,-0.0110853,0.0008186549,0.004417419,-0.02085871,-0.003015816,-0.01904416,-0.07650036,0.002314441,0.02727914,-0.007738382,0.005675614,0.03086776,0.03125009,-0.01000378,0.01553029,0.016936,-0.002204821,-0.04322565,-0.06999478,0.009061098,0.0317719,-0.007232785,-0.01614587,0.03205407,0.07923588,-0.009810112,0.01090264,0.009898603,29.4396,150.5604,74.48196,105.518,71.89361,108.1064,65.64997,114.35,61.11632
10,right,prune,-0.0004793555,0.000300169,0.0006144047,-0.01915158,0.01542592,0.008767366,-0.02775779,0.01302886,0.01504326,-0.01447,-0.01868713,0.02648827,-0.0233817,0.03641391,0.068535,-0.02132506,0.00980854,0.03219423,-0.01420128,0.00571537,0.0204325,-0.01520266,0.01625514,0.07734686,-0.03302865,0.002498507,0.03060073,-0.02115888,0.00136137,0.01969814,-0.0138216,-0.005535603,0.07658958,-0.04054929,-0.005791306,-0.0006151497,0.001643129,0.0002330542,-0.02786601,-0.01451708,-0.0277192,0.07075176,-0.03007796,0.000797689,-0.01166835,0.001402453,0.004722357,-0.02076072,-0.002202623,-0.01776767,-0.0769186,0.003524557,0.0274688,-0.007218361,0.006139584,0.03008056,0.03197315,-0.009775855,0.0155946,0.01689103,-0.00247135,-0.04217017,-0.07086283,0.01048216,0.0318228,-0.006484002,-0.01666243,0.03120887,0.0795373,-0.009535179,0.0111053,0.009785742,28.06876,151.9312,76.49701,103.503,70.28639,109.7136,65.88885,114.1111,62.12541
11,right,prune,-0.0003370643,0.0003890991,0.0002990961,-0.01885575,0.01594937,0.008466721,-0.02769343,0.01375735,0.01450375,-0.01565014,-0.01845229,0.02597713,-0.02379327,0.03658104,0.06830394,-0.02159273,0.01046431,0.03180695,-0.01436546,0.006163955,0.02018592,-0.01645622,0.01610339,0.07712173,-0.03355459,0.003248692,0.02995118,-0.02150134,0.001842618,0.01928386,-0.01574361,-0.005713344,0.07620463,-0.04068135,-0.004523218,-0.00165233,0.002328083,0.0004451275,-0.02781457,-0.01700164,-0.02781606,0.07015786,-0.02976412,0.001841605,-0.01233596,0.002016746,0.004857421,-0.02067876,-0.001163185,-0.01733863,-0.07714042,0.004624814,0.02769327,-0.006962031,0.00641416,0.02958864,0.03252062,-0.009659208,0.01573789,0.0167304,-0.002447866,-0.04195487,-0.0713492,0.0117607,0.03201461,-0.006059974,-0.01741526,0.03098613,0.07961905,-0.009347871,0.0113256,0.009594589,27.33467,152.6653,78.12124,101.8788,68.71827,111.2817,65.76591,114.2341,62.68799
12,right,prune,-0.0001270175,0.0002058744,-4.345179E-05,-0.01869731,0.01633716,0.008069247,-0.0277214,0.01431501,0.01389793,-0.01659725,-0.01810265,0.02563286,-0.02445409,0.037117,0.06777939,-0.02205466,0.01303208,0.03051531,-0.01465654,0.007830143,0.01938313,-0.01775393,0.01648855,0.07675156,-0.03398213,0.003960371,0.02937806,-0.02177843,0.002300024,0.01892033,-0.0174953,-0.005338848,0.07584891,-0.04071824,-0.003672898,-0.002587318,0.002944224,0.0004413724,-0.02775607,-0.01910254,-0.02741152,0.06977543,-0.02942618,0.002487659,-0.01301444,0.002555251,0.004838705,-0.02062345,9.004027E-05,-0.01949692,-0.07632753,0.005227312,0.02970016,-0.007834911,0.006477483,0.02946067,0.03286803,-0.009684816,0.01591212,0.01650059,-0.001850672,-0.04542971,-0.07007781,0.01234921,0.03523028,-0.007372111,-0.01824518,0.03131932,0.07954443,-0.009295844,0.01151478,0.009367973,27.27332,152.7267,79.14642,100.8536,67.39275,112.6073,65.30676,114.6932,62.73326
13,right,prune,-4.442036E-05,-7.027388E-05,-7.098913E-05,-0.01859812,0.01660949,0.007735699,-0.02776603,0.01470804,0.01338914,-0.0173368,-0.0178057,0.0253498,-0.02506748,0.03755754,0.06731099,-0.02180423,0.01700854,0.0286831,-0.01450253,0.01040375,0.01825559,-0.0188513,0.01683515,0.07641393,-0.03427914,0.004495025,0.02895296,-0.02197034,0.002643704,0.01865163,-0.01891856,-0.004994452,0.07553005,-0.04071004,-0.003078759,-0.003372639,0.003433399,0.0004431605,-0.02769986,-0.02076335,-0.02704483,0.06944326,-0.02910712,0.002947569,-0.01362181,0.002986968,0.004828513,-0.02056777,0.0005075485,-0.02324855,-0.07486925,0.006258726,0.03323591,-0.009372801,0.006498165,0.02940339,0.03320947,-0.009758122,0.01602405,0.01633596,-0.002326727,-0.051458,-0.06777504,0.01372654,0.04099596,-0.009768844,-0.01890557,0.03160393,0.07956097,-0.009311691,0.0116387,0.009203881,27.30771,152.6923,79.87126,100.1287,66.34736,113.6526,64.93004,115.07,62.75755
14,right,prune,0.0001681,-0.0001829267,-0.0001655221,-0.01853645,0.01673847,0.007604539,-0.02777457,0.01488912,0.01316953,-0.01770513,-0.01765704,0.02519885,-0.02530387,0.03771263,0.06713557,-0.02176277,0.01785147,0.02819824,-0.01446339,0.01095784,0.0179601,-0.01933232,0.01693314,0.07627195,-0.03433913,0.00474,0.0288426,-0.0220079,0.002801776,0.01858419,-0.01957178,-0.004894555,0.07536998,-0.04069764,-0.00278002,-0.003759325,0.003649458,0.0005065799,-0.02767107,-0.02154821,-0.02692455,0.06925064,-0.02891246,0.003213525,-0.01397169,0.003206149,0.004871488,-0.02052459,0.0007556155,-0.02393651,-0.07455975,0.006604813,0.03389096,-0.009780735,0.006597973,0.02934772,0.03350389,-0.009808749,0.01603645,0.0163317,-0.002486125,-0.05255139,-0.067321,0.01414933,0.04204702,-0.01040483,-0.01905939,0.03164291,0.07975915,-0.009365439,0.01167154,0.009185225,27.24933,152.7507,80.25386,99.74615,65.87155,114.1284,64.82272,115.1773,62.86393
