Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,pick,0.008677572,-0.0007514954,-0.01171875,-0.01529974,-0.001944661,0.0215821,-0.009574294,-0.006188869,0.03277662,0.001933575,0.004119754,0.03578082,-0.03179353,0.04844737,0.05851679,0.001770109,-0.002536774,0.04036337,0.009140044,-0.02083302,0.01246412,-0.01114708,0.05975688,0.05470133,-0.003596485,0.01702178,0.04238671,0.001314372,-0.0005224943,0.02937102,0.01083586,0.0591265,0.05168337,-0.002803057,0.02755618,0.03106819,-0.0004710853,0.008363247,0.02709799,0.03298801,0.05297697,0.04778802,0.003837079,0.02756941,0.01733065,0.004095048,0.0118295,0.01770003,0.005149394,-0.05404413,-0.04452144,-0.01527986,-0.03086805,0.001792118,-0.02277637,-0.009904027,0.01433648,-0.02879229,0.006136298,0.01763289,-0.002057076,-0.02909136,-0.02120474,-0.007454187,-0.05117857,-0.01511478,-0.02099091,-0.01878977,0.01660952,-0.03335842,0.00267005,0.02703084,101.1987,78.80127,43.06493,136.9351,128.6048,51.39519,49.1088,130.8912,54.59624
1,right,pick,0.01082316,-0.001155615,-0.01177162,-0.0122478,-0.004594088,0.02307673,-0.00486213,-0.008675456,0.0332471,0.00572294,0.002530813,0.03552213,-0.02884594,0.04192591,0.06474818,0.006918818,-0.004159808,0.0396686,0.01262984,-0.02032411,0.01001635,-0.01005465,0.0555191,0.05919391,6.192923E-05,0.01435316,0.04351191,0.00508827,-0.002056956,0.02888836,0.01133263,0.05735493,0.05353981,-0.001623899,0.0254432,0.03290044,0.002106279,0.006750464,0.0274675,0.03332123,0.05376947,0.04665838,0.003205568,0.02700698,0.01831672,0.005081147,0.01130664,0.01778579,0.004817188,-0.05103564,-0.04809296,-0.0119344,-0.03210616,0.001710966,-0.01970145,-0.01292586,0.01626557,-0.02681807,0.00202167,0.02146515,-0.002089709,-0.02818072,-0.02258718,-0.004392833,-0.05037332,-0.01716104,-0.01671946,-0.02173328,0.01768643,-0.02979293,-0.002534509,0.03114687,106.6441,73.35588,40.74857,139.2514,129.9703,50.02973,54.08805,125.912,60.88593
2,right,pick,0.006838918,-0.001453876,-0.01152807,-0.008910954,-0.007594109,0.0238028,-0.0001304448,-0.01174831,0.03265327,0.009642363,2.324581E-05,0.03475635,-0.02379829,0.03358376,0.07132997,0.01195401,-0.00674212,0.03808436,0.01530066,-0.01989114,0.006568044,-0.006946415,0.04920435,0.06494659,0.004344225,0.01044524,0.04439966,0.008839875,-0.004256368,0.02772003,0.01337269,0.0533936,0.05705103,0.0004861951,0.02219665,0.03520666,0.004984289,0.00436914,0.02757777,0.03455541,0.05235922,0.04735929,0.003280133,0.02560854,0.02021362,0.006340116,0.01012123,0.01809308,0.002802879,-0.04618406,-0.05295825,-0.009242088,-0.03280795,6.80685E-05,-0.01646107,-0.01594067,0.01708856,-0.02397665,-0.00237751,0.02468479,-0.00285542,-0.02626967,-0.02476995,-0.002781302,-0.04844272,-0.02108392,-0.01260549,-0.02456617,0.01723082,-0.02533248,-0.008129597,0.03416948,111.8496,68.15043,38.06345,141.9366,127.9356,52.06436,60.55875,119.4413,65.55887
3,right,pick,-0.00809148,0.001139402,-0.00545913,-0.005382359,-0.01030576,0.02384266,0.00435403,-0.01578152,0.03059839,0.01491085,-0.004834414,0.03248499,-0.01006496,0.02482021,0.07787708,0.01746899,-0.01212788,0.0344459,0.01496345,-0.02113712,0.001494423,0.006441146,0.04049098,0.07075571,0.01213136,0.004072905,0.04399484,0.01297817,-0.008438826,0.02500023,0.02544773,0.04490387,0.06017121,0.007512629,0.01711905,0.03718781,0.009640634,0.0002883673,0.02667286,0.04471004,0.04434478,0.04704269,0.007952899,0.02262282,0.02236311,0.009749502,0.007341743,0.01791763,-0.008432359,-0.03877962,-0.05788194,-0.01116848,-0.03187156,-0.002427578,-0.01438785,-0.01745903,0.01739153,-0.01970258,-0.004944682,0.02795322,-0.00848496,-0.02247691,-0.02689137,-0.009183198,-0.04456985,-0.02593338,-0.01105031,-0.02618623,0.01571891,-0.01981145,-0.01199806,0.03670844,110.7294,69.27057,30.06891,149.9311,118.3539,61.64611,69.22961,110.7704,69.27209
4,right,pick,-0.0130429,0.003141165,-0.003601134,-0.003410935,-0.01257432,0.02310632,0.006533444,-0.019292,0.02809641,0.01791841,-0.009383798,0.02986391,0.0005455017,0.01644981,0.08069257,0.02023825,-0.0172534,0.03052059,0.01354161,-0.02204442,-0.001891777,0.01732659,0.03172326,0.07335396,0.01913509,-0.006243706,0.04116032,0.01556373,-0.01455319,0.020264,0.03533229,0.03606462,0.06111865,0.01362756,0.01069319,0.0378468,0.0128316,-0.00450182,0.02489078,0.05292591,0.03574777,0.04581925,0.01209533,0.01941407,0.0234936,0.01221576,0.004606485,0.01730753,-0.01766124,-0.03106272,-0.06001043,-0.01567793,-0.02628314,-0.003301114,-0.01249817,-0.02127826,0.01554883,-0.0160614,-0.008404016,0.0296526,-0.01328444,-0.0184021,-0.02825475,-0.01770005,-0.03377438,-0.02545689,-0.009766042,-0.03132963,0.01092204,-0.01544556,-0.01751232,0.03723584,108.5595,71.44048,22.93633,157.0637,109.2046,70.79545,77.0051,102.9949,71.00572
5,right,pick,-0.01301295,0.00262475,-0.003256261,-0.003393233,-0.01518047,0.02148692,0.006311715,-0.0230186,0.02519097,0.01818708,-0.01411426,0.02776684,0.003908813,0.006111383,0.08203392,0.02116358,-0.02531397,0.02345382,0.01256952,-0.02230358,-0.004179522,0.02138087,0.02119315,0.0760335,0.02075395,-0.0150156,0.03798828,0.01535583,-0.01906967,0.01628515,0.03925669,0.02599335,0.06377919,0.01566845,0.00434196,0.03831556,0.01336089,-0.008807421,0.02341764,0.05634442,0.02658927,0.0479248,0.01395541,0.01563478,0.02521804,0.0129863,0.00175035,0.01727098,-0.02215391,-0.01899648,-0.05880985,-0.01706243,-0.02538013,-0.008534044,-0.01279032,-0.02415776,0.01192702,-0.01537469,-0.01188874,0.02895191,-0.01653636,-0.01080716,-0.02686349,-0.01984873,-0.02861404,-0.02899872,-0.01079538,-0.03442001,0.004794538,-0.0150001,-0.02244651,0.03509857,107.2729,72.72707,18.0074,161.9926,101.3013,78.69866,85.0639,94.9361,68.66759
6,right,pick,-0.006467581,-0.0001852512,-0.001735866,-0.005796283,-0.01669872,0.01977885,0.003118098,-0.02558553,0.02323648,0.01529297,-0.01791525,0.02731577,-0.001096219,-0.001360297,0.08233553,0.01838079,-0.03095746,0.0185082,0.0112901,-0.02269936,-0.005494207,0.01780903,0.01273811,0.07879065,0.01704696,-0.0200237,0.03752014,0.01277968,-0.02160001,0.01532239,0.03676569,0.01713693,0.06811121,0.01344407,-0.0004481077,0.03938898,0.0111123,-0.01195943,0.02319385,0.05486411,0.0177362,0.05342123,0.0133675,0.01226449,0.02731375,0.01190466,-0.0007029772,0.01810472,-0.01996276,-0.009966493,-0.0578284,-0.01757142,-0.02503216,-0.01546706,-0.01535377,-0.02397442,0.008810595,-0.01802185,-0.01331186,0.02676521,-0.01595989,-0.005182385,-0.02501842,-0.019061,-0.02613151,-0.03628366,-0.01368639,-0.03361499,0.0009391308,-0.01881421,-0.02456832,0.03185435,104.1522,75.84776,14.16058,165.8394,96.31976,83.68024,90.47635,89.52365,62.2005
7,right,pick,-0.0006541014,-0.001264334,0.002631426,-0.008742124,-0.01744032,0.01797383,-0.0008741915,-0.02735174,0.02133999,0.01146963,-0.02112484,0.02689177,-0.008044779,-0.006895781,0.08166956,0.01419443,-0.034284,0.01618326,0.009767026,-0.02331841,-0.005810648,0.01226416,0.005564809,0.08065983,0.01205638,-0.02419412,0.03699456,0.009499788,-0.02372289,0.01454762,0.03235707,0.008876562,0.07182445,0.01006839,-0.004576206,0.04012631,0.00805375,-0.01458454,0.02295418,0.05159429,0.008770943,0.0586478,0.01207599,0.009049416,0.02911064,0.01024854,-0.00295043,0.01887479,-0.01576596,-0.00361228,-0.058539,-0.01817089,-0.02255046,-0.01980157,-0.01810491,-0.02292967,0.005703628,-0.02124482,-0.01352,0.02419232,-0.01406336,-0.00141871,-0.02583659,-0.01790366,-0.02214599,-0.04015984,-0.01665887,-0.03206801,-0.002702937,-0.02343962,-0.02515411,0.0282717,99.52541,80.47459,10.61819,169.3818,91.60239,88.39761,94.64844,85.35156,55.34192
8,right,pick,-0.001817167,-4.148483E-05,0.006606102,-0.01129076,-0.01830816,0.01552351,-0.004111052,-0.02876174,0.01897737,0.007665634,-0.02338564,0.02636902,-0.01797667,-0.01218152,0.07943954,0.01107782,-0.03592193,0.01502222,0.009650141,-0.02323318,-0.006325036,0.002695113,-0.0005123615,0.08173039,0.006798655,-0.02724695,0.03620338,0.006932914,-0.02503729,0.01377429,0.02379647,0.002585769,0.07557491,0.00508666,-0.007871151,0.04055373,0.00479871,-0.01649034,0.02257225,0.04445904,0.002611399,0.06476914,0.008799553,0.006521821,0.03090604,0.007828295,-0.004577041,0.01969171,-0.00850296,0.001033545,-0.05996089,-0.01639262,-0.02034414,-0.02347201,-0.01938936,-0.02247393,0.001805127,-0.02437547,-0.0144186,0.02045347,-0.01048747,0.0008810759,-0.02726683,-0.01367539,-0.01854002,-0.04357134,-0.01725516,-0.03102088,-0.006992832,-0.02740505,-0.0263319,0.02333401,97.53377,82.46624,10.90465,169.0954,89.36344,90.63656,97.83795,82.16205,47.18254
9,right,pick,-0.001939952,-0.0001633167,0.006709814,-0.0139052,-0.01817226,0.01341894,-0.007686049,-0.02921152,0.01708467,0.003543735,-0.02482271,0.02592792,-0.02722329,-0.01404905,0.07644413,0.007266432,-0.03711152,0.01444679,0.00890094,-0.02355111,-0.006247312,-0.006277472,-0.003802657,0.08144642,0.00124988,-0.02906859,0.0353944,0.003926873,-0.02594316,0.01327354,0.01551473,-0.001808405,0.07772098,0.0002214611,-0.009890318,0.04042977,0.001368493,-0.01768529,0.02213205,0.03719923,-0.00267303,0.06919205,0.005763471,0.00472939,0.03193063,0.005366862,-0.005804181,0.02018672,-0.001634389,0.003776789,-0.06038733,-0.01492926,-0.01828933,-0.0259499,-0.02076378,-0.02117252,-0.001309931,-0.02722651,-0.01375508,0.01702808,-0.006991595,0.002505183,-0.0282121,-0.009955198,-0.01589727,-0.04547074,-0.0182054,-0.02943039,-0.01016845,-0.03122488,-0.0256362,0.01897341,93.88776,86.11224,9.882305,170.1177,87.12458,92.87542,99.07133,80.92867,40.11282
