Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,prune,-3.367662E-05,-0.0002993941,-0.0005295277,-0.01147997,0.01266599,-0.01973295,-0.0151518,0.007760048,-0.02961002,-0.02251881,-0.01981533,-0.01898633,-0.07375681,0.02357531,-0.02395523,-0.03139609,0.0167464,-0.01792425,-0.02016369,0.01035285,-0.01175044,-0.07863209,0.001665592,-0.01709101,-0.03733677,-0.001645803,-0.02523479,-0.0233953,-0.001403332,-0.01697823,-0.07363871,-0.01960111,-0.01675671,-0.007161438,-0.005102634,-0.04001049,0.0270263,0.005991638,-0.003598377,-0.06353679,-0.04014689,-0.01833613,0.009844542,0.003917873,-0.03048285,0.01903173,0.009145737,0.003069602,0.07852113,-0.01989567,-0.0074635,0.01081595,0.04030192,0.0004463196,-0.03516871,0.02472353,0.01444141,-0.02710789,0.01152527,-0.00794822,0.076166,-0.05006385,-0.01469939,0.01404756,0.0520581,0.005674109,-0.0855903,0.01732856,0.001061559,-0.01911333,0.008371174,-0.0146162,22.84118,157.1588,73.87316,106.1268,63.38824,116.6118,74.26657,105.7334,68.04014
1,right,prune,0.0003988147,-0.0001087189,-0.0004751533,-0.0115394,0.01255572,-0.0197687,-0.01544222,0.007572651,-0.02950831,-0.0231041,-0.01973081,-0.01836072,-0.0736925,0.02437055,-0.02334975,-0.03165227,0.01523376,-0.01880156,-0.02032137,0.009372234,-0.01228955,-0.07882401,0.002661347,-0.01604906,-0.03690922,-0.00154078,-0.0258626,-0.02314624,-0.001351237,-0.01732036,-0.07416907,-0.01867539,-0.01542147,-0.007615715,-0.005557179,-0.03986577,0.0271112,0.00543046,-0.003841646,-0.06442165,-0.03940684,-0.01678865,0.009399086,0.003230572,-0.03070321,0.0192509,0.008796692,0.002700172,0.07836315,-0.01947594,-0.007125705,0.01038846,0.03848374,-0.0002396405,-0.03394845,0.02535313,0.01337557,-0.02676222,0.0119437,-0.007795379,0.07558042,-0.04857898,-0.01319688,0.01321334,0.04920721,0.004791178,-0.0842059,0.01857144,-0.0001031458,-0.01890191,0.008577466,-0.0143372,24.14038,155.8596,72.79319,107.2068,64.48798,115.512,73.59657,106.4034,66.96499
2,right,prune,0.0003414154,3.409386E-05,-0.0006682724,-0.01154211,0.01253068,-0.01978298,-0.01557764,0.007528067,-0.02944849,-0.02343604,-0.01962602,-0.01804971,-0.07360443,0.0249027,-0.02306427,-0.03253454,0.01287246,-0.0190587,-0.02087122,0.007850051,-0.01243376,-0.07890218,0.003311515,-0.01553582,-0.0367336,-0.001378417,-0.02612053,-0.02306432,-0.001252055,-0.01743668,-0.07445642,-0.01806456,-0.01474991,-0.007780671,-0.005736411,-0.03980847,0.02718139,0.005063057,-0.003847383,-0.06492627,-0.03890419,-0.01599866,0.009100944,0.002841353,-0.03083122,0.01939204,0.00853318,0.002529979,0.07901922,-0.01771641,-0.007108495,0.009496808,0.03584206,-0.0004666299,-0.03339869,0.02573407,0.01290204,-0.02641177,0.01226187,-0.007728502,0.0764544,-0.04519248,-0.01272444,0.0116899,0.04494417,0.004536293,-0.08364439,0.01941895,-0.0006872639,-0.01862243,0.008791745,-0.01410586,24.9366,155.0634,72.22531,107.7747,65.04138,114.9586,73.09393,106.9061,66.26085
3,right,prune,0.0002684593,0.0001871586,-0.0008747578,-0.01150849,0.01257706,-0.01977311,-0.01557565,0.007602096,-0.0294305,-0.02350459,-0.01954091,-0.01805281,-0.07354599,0.0250777,-0.02306105,-0.03297636,0.0115757,-0.01913096,-0.02114534,0.007016301,-0.01246893,-0.07889822,0.00350678,-0.01551303,-0.03658473,-0.00123167,-0.02633587,-0.02299711,-0.001153588,-0.01753201,-0.07450861,-0.01788026,-0.01471087,-0.007667512,-0.005656064,-0.03984189,0.02723503,0.004926205,-0.003639862,-0.06503385,-0.038746,-0.01594545,0.008944243,0.002759695,-0.03088447,0.01945275,0.008388579,0.002547793,0.07943821,-0.01647425,-0.0070116,0.008960605,0.03437829,-0.0003431141,-0.03330684,0.02581143,0.01270387,-0.02608651,0.01244998,-0.007722847,0.07707897,-0.04303145,-0.01259548,0.01081237,0.04254818,0.004719965,-0.08353898,0.01973164,-0.001188278,-0.01830423,0.008987606,-0.0139105,25.0197,154.9803,72.24776,107.7522,65.05668,114.9433,72.95662,107.0434,66.1469
4,right,prune,0.0008916259,-0.000287056,-0.0001710653,-0.01148418,0.01263118,-0.01975279,-0.01554134,0.007680774,-0.02942826,-0.02349198,-0.01949239,-0.01812176,-0.07352382,0.02511346,-0.02309291,-0.03295517,0.01133776,-0.01930913,-0.02113104,0.006864429,-0.0125773,-0.07888517,0.003535032,-0.01557304,-0.03642499,-0.001143575,-0.02656032,-0.02292055,-0.001090169,-0.01763604,-0.07449916,-0.0178535,-0.01479092,-0.007516086,-0.0055269,-0.03988888,0.027275,0.004867613,-0.003412545,-0.06502631,-0.03871918,-0.01604088,0.008804917,0.002758443,-0.0309246,0.01948568,0.008292377,0.00261087,0.07945347,-0.01613927,-0.006779,0.008831173,0.03405976,-0.0002686828,-0.03329492,0.02577186,0.01254644,-0.02579385,0.01258034,-0.007714331,0.07709253,-0.04249609,-0.01232346,0.01062068,0.04201436,0.004790053,-0.08349046,0.01981407,-0.001677051,-0.01800454,0.009155571,-0.01373775,24.93743,155.0626,72.3431,107.6569,64.98158,115.0184,72.97047,107.0295,66.20175
5,right,prune,0.0007194877,-0.0002142191,-0.0002478063,-0.01146859,0.01267695,-0.01973252,-0.01551679,0.007746577,-0.02942393,-0.02348027,-0.01945162,-0.01818069,-0.07351264,0.02513349,-0.02310663,-0.03294903,0.01105654,-0.01948193,-0.02112597,0.006684542,-0.01268231,-0.07887688,0.003546834,-0.01561227,-0.0362789,-0.001072645,-0.02676246,-0.02285185,-0.001038313,-0.01772809,-0.0744901,-0.01784223,-0.01485018,-0.007387161,-0.005406678,-0.03992943,0.02731013,0.00481689,-0.003196865,-0.06501538,-0.03870606,-0.01611681,0.008649111,0.002756357,-0.03096875,0.01950052,0.008211792,0.002751119,0.0794763,-0.0157665,-0.006567888,0.008694112,0.03371584,-0.0002138317,-0.03327852,0.0257231,0.01240488,-0.025511,0.0127008,-0.007694051,0.077122,-0.04190266,-0.01206627,0.01041999,0.0414387,0.004831947,-0.08344051,0.0198679,-0.002126344,-0.01770139,0.009305894,-0.01364204,24.91119,155.0888,72.42502,107.575,64.92324,115.0768,72.922,107.078,66.19347
6,right,prune,0.0005198717,-0.0001329184,-0.0003344864,-0.01146656,0.01270926,-0.01971292,-0.01550958,0.007793307,-0.02941538,-0.02347291,-0.01942241,-0.01822116,-0.07351807,0.02513134,-0.02309184,-0.03294468,0.01077282,-0.01964752,-0.02112198,0.006503105,-0.01278286,-0.07887653,0.00353682,-0.0156163,-0.03615737,-0.001025438,-0.0269282,-0.02279818,-0.001001835,-0.01779915,-0.07448345,-0.01785165,-0.01487195,-0.007289261,-0.005303502,-0.03996124,0.02733928,0.004777253,-0.003001131,-0.06500244,-0.03871161,-0.01615547,0.0084773,0.002750337,-0.03101673,0.01953065,0.008133948,0.00276842,0.07948661,-0.0154016,-0.006388947,0.008571148,0.03339279,-0.0001948625,-0.03326118,0.02566653,0.0122887,-0.02524757,0.01280612,-0.007661,0.07713568,-0.04132712,-0.01182725,0.01024735,0.04089773,0.004821427,-0.08339864,0.01988745,-0.002509318,-0.01743895,0.009449422,-0.01343055,24.86605,155.134,72.52434,107.4757,64.88071,115.1193,72.88179,107.1182,66.20491
7,right,prune,0.00047189,-0.0001603365,-0.0004148483,-0.01149401,0.01273549,-0.01967996,-0.01553175,0.007837534,-0.02939193,-0.02344033,-0.01941729,-0.01826856,-0.07357341,0.02502787,-0.0230277,-0.03295475,0.01046574,-0.01979613,-0.02112663,0.006306648,-0.01287327,-0.07888657,0.003407717,-0.01559423,-0.03605115,-0.001026392,-0.02707028,-0.02275282,-0.0009952784,-0.01785747,-0.07444996,-0.01797324,-0.0148934,-0.007188559,-0.005177855,-0.03999593,0.02735537,0.004799306,-0.002813712,-0.06492683,-0.03881127,-0.0162203,0.008314461,0.002799809,-0.03105634,0.01954228,0.008099854,0.002786174,0.0795024,-0.01492059,-0.006248057,0.00840956,0.03311229,-0.0001593232,-0.03329921,0.02553242,0.01222482,-0.02502614,0.01286036,-0.007612683,0.0771887,-0.04064453,-0.01164334,0.01003575,0.04041421,0.004824877,-0.0834074,0.01973784,-0.002818942,-0.01721305,0.00955981,-0.01321257,24.69046,155.3095,72.7075,107.2925,64.81657,115.1834,72.93372,107.0663,66.3456
8,right,prune,0.0002059937,-3.576279E-05,-0.0004300028,-0.01152885,0.01275051,-0.01964988,-0.01556277,0.007865787,-0.02936798,-0.02340746,-0.01941979,-0.01830801,-0.0736388,0.0249002,-0.02295698,-0.03296271,0.01014054,-0.01995148,-0.0211297,0.006098747,-0.01296808,-0.0788998,0.003254771,-0.01555985,-0.03595382,-0.001048803,-0.0271986,-0.02271211,-0.001003027,-0.01790872,-0.07441404,-0.01811713,-0.01489845,-0.007100701,-0.005068541,-0.04002563,0.0273672,0.004832089,-0.002636753,-0.06484377,-0.03893095,-0.01626566,0.008147597,0.002844512,-0.03109649,0.01955044,0.008077264,0.002794519,0.07950988,-0.01442444,-0.006109394,0.008252114,0.03283477,-0.00015001,-0.03333887,0.02539164,0.01216563,-0.02481857,0.01290077,-0.00756193,0.07723212,-0.03994298,-0.01144932,0.009834528,0.03993654,0.004790634,-0.08341819,0.01955652,-0.003106341,-0.01700181,0.009655595,-0.0129932,24.47936,155.5206,72.90788,107.0921,64.74465,115.2553,73.01689,106.9831,66.5237
9,right,prune,-8.291006E-05,9.852648E-05,-0.0004445314,-0.01154581,0.01274097,-0.01964606,-0.0155842,0.007856131,-0.0293592,-0.0234054,-0.0194186,-0.01831193,-0.07366741,0.0248369,-0.0229339,-0.03292999,0.009818196,-0.02016555,-0.02110705,0.005892158,-0.0130998,-0.07890809,0.003188252,-0.01553172,-0.03586328,-0.001075983,-0.02731677,-0.02267534,-0.001015544,-0.0179546,-0.07440466,-0.01817995,-0.01486883,-0.007027745,-0.005031407,-0.04004317,0.02738357,0.004824758,-0.002475001,-0.06481794,-0.03898615,-0.01623645,0.007989556,0.002818167,-0.03113987,0.01956809,0.008038282,0.002783075,0.07946739,-0.01405799,-0.005905814,0.008173972,0.03254282,-0.0002509579,-0.03333896,0.02532363,0.0120635,-0.02460402,0.01295662,-0.007535674,0.07716903,-0.03936875,-0.01111794,0.00974226,0.03945053,0.00460384,-0.08339787,0.01948333,-0.003416099,-0.01678854,0.009743094,-0.01279375,24.40154,155.5985,72.98164,107.0184,64.6954,115.3046,73.04781,106.9522,66.58652
