Frame,Hand,Label,handDeltaX,handDeltaY,handDeltaZ,thumb1X,thumb1Y,thumb1Z,thumb2X,thumb2Y,thumb2Z,thumb3X,thumb3Y,thumb3Z,index1X,index1Y,index1Z,index2X,index2Y,index2Z,index3X,index3Y,index3Z,middle1X,middle1Y,middle1Z,middle2X,middle2Y,middle2Z,middle3X,middle3Y,middle3Z,ring1X,ring1Y,ring1Z,ring2X,ring2Y,ring2Z,ring3X,ring3Y,ring3Z,pinky1X,pinky1Y,pinky1Z,pinky2X,pinky2Y,pinky2Z,pinky3X,pinky3Y,pinky3Z,second1X,second1Y,second1Z,second2X,second2Y,second2Z,second3X,second3Y,second3Z,second4X,second4Y,second4Z,third1X,third1Y,third1Z,third2X,third2Y,third2Z,third3X,third3Y,third3Z,third4X,third4Y,third4Z,wristUp,wristDown,palmDown,palmUp,palmTowardsFace,palmAwayFromFace,fingersUp,fingersDown,pinchClear
0,right,prune,0.0008841157,-0.0004284978,0.000969246,-0.002774447,0.008701622,0.0244579,-0.001855701,0.002445281,0.03401655,0.01578447,-0.01531535,0.02786601,0.044027,0.03329778,0.05935147,0.01735735,0.01870525,0.03059852,0.01074225,0.01129895,0.02021796,0.05808997,0.01543015,0.05352896,0.02571028,0.000644505,0.0370419,0.01650035,0.0001366138,0.02377585,0.06078753,-0.005678535,0.0485827,-0.003529131,-0.01245517,0.0388661,-0.02763835,-0.003920197,-0.0001423955,0.0581218,-0.02774286,0.04286143,-0.01373333,-0.007150173,0.02831495,-0.02124417,0.001200974,-0.001585364,-0.0660145,-0.04085612,-0.03147554,-0.02241591,0.03592837,-0.0006208718,0.02654186,0.03420836,0.003122061,0.01286992,0.01675934,0.01627243,-0.06097227,-0.06747043,-0.02382749,-0.02817401,0.04709071,-0.004178762,0.07068056,0.03826517,0.0270403,0.006475747,0.01163816,0.01771539,60.10355,119.8965,50.40143,129.5986,115.5581,64.44192,54.01282,125.9872,66.35973
1,right,prune,0.0009838343,-0.0005966425,0.0009418875,-0.002896562,0.009007752,0.02433261,-0.002004474,0.002873719,0.03397459,0.01571426,-0.01493031,0.02811351,0.04369679,0.03418106,0.05909285,0.01723877,0.01901823,0.03047234,0.01067236,0.01151067,0.02013546,0.05782726,0.0162735,0.05356368,0.02555695,0.001220286,0.0371334,0.01639226,0.0005005002,0.02384561,0.06059662,-0.004891396,0.04890576,-0.003540426,-0.01190001,0.03903866,-0.02762285,-0.004028499,-0.0001392365,0.05800831,-0.0270353,0.04346308,-0.01371309,-0.006799996,0.02841094,-0.02124497,0.001096964,-0.001649648,-0.06583659,-0.04131782,-0.03125799,-0.02244866,0.03570551,-0.001131892,0.02632803,0.03428519,0.002752662,0.01276097,0.01704389,0.0160704,-0.0607947,-0.0677588,-0.02327994,-0.02816856,0.04671568,-0.004842043,0.07034314,0.03881419,0.02673751,0.006383091,0.01191843,0.01758081,60.27516,119.7248,50.83192,129.1681,115.5833,64.41673,53.41509,126.5849,65.57568
2,right,prune,0.00109008,-0.0007715225,0.0009117424,-0.003006116,0.009507477,0.02412838,-0.002117455,0.003578961,0.03390065,0.0157153,-0.01428801,0.02844477,0.04337408,0.03562516,0.05847439,0.01716349,0.01950288,0.03020737,0.0106433,0.01184255,0.01995754,0.05760111,0.01766962,0.0533646,0.02541113,0.002135694,0.03719208,0.0162887,0.00108242,0.0238972,0.06047951,-0.003576279,0.04916388,-0.003483266,-0.0110094,0.0393042,-0.02759793,-0.004195988,-0.0001122057,0.05800696,-0.02584213,0.04418468,-0.01361224,-0.006224692,0.02859065,-0.02124825,0.0009204745,-0.001713395,-0.06566113,-0.0420416,-0.03065273,-0.02247468,0.03532273,-0.001874924,0.026016,0.03439099,0.002088606,0.01260152,0.01748115,0.01569274,-0.06058913,-0.06817216,-0.02216551,-0.02812007,0.04608285,-0.005814582,0.06990263,0.03966939,0.02609801,0.006251842,0.01236469,0.01729393,60.62881,119.3712,51.57769,128.4223,115.7932,64.20679,52.34297,127.657,64.38042
3,right,prune,0.000913769,-0.0009038448,0.0005399883,-0.003100932,0.009965062,0.02393091,-0.002220407,0.00422138,0.03382009,0.01573859,-0.01372343,0.02870867,0.04309087,0.03694725,0.0578602,0.02068377,0.01529455,0.03042516,0.01290315,0.009144604,0.02004284,0.05740689,0.01895809,0.05313125,0.02515715,0.002930641,0.03731042,0.01613018,0.001594901,0.02397591,0.0603867,-0.002352774,0.04935142,-0.003455013,-0.0101279,0.03954303,-0.02757156,-0.00436306,-0.000207454,0.05802177,-0.02472204,0.04480189,-0.01315832,-0.005641997,0.0289222,-0.02121007,0.0008516312,-0.002163589,-0.06909597,-0.03805536,-0.03053436,-0.01878941,0.03035307,-0.002156317,0.02563235,0.03436941,0.001547217,0.01206824,0.01788336,0.01517037,-0.06626053,-0.0609234,-0.02186853,-0.02201644,0.03790277,-0.006089389,0.06933409,0.04032737,0.02573058,0.005706757,0.01266867,0.0171265,60.96813,119.0319,52.32855,127.6715,116.0311,63.9689,51.29553,128.7045,63.27534
4,right,prune,0.0006301701,-0.0008068085,0.0006108731,-0.003078148,0.0101707,0.02384719,-0.002351433,0.004476309,0.03377843,0.01538786,-0.01386666,0.02882969,0.04334837,0.03661692,0.05787781,0.02227023,0.01188946,0.03082383,0.01390773,0.006970227,0.02024403,0.05739719,0.01836753,0.05334866,0.02474785,0.002693951,0.03760087,0.01587224,0.001448274,0.02415669,0.06005189,-0.003012896,0.04972261,-0.003855616,-0.009689569,0.03961572,-0.0276325,-0.003862441,-0.0008902252,0.05734995,-0.02536976,0.04530191,-0.01283026,-0.004875362,0.02920759,-0.02103034,0.00115186,-0.003416061,-0.07104819,-0.03385937,-0.03107601,-0.01652643,0.0274449,-0.0022479,0.02594876,0.03376395,0.001611203,0.01167658,0.01754266,0.01482883,-0.06956805,-0.05469626,-0.02249035,-0.01849094,0.03296685,-0.006160557,0.06945351,0.03907466,0.02665812,0.005074412,0.01252836,0.01735467,60.14917,119.8508,52.87266,127.1273,115.445,64.55497,51.47601,128.524,62.93454
5,right,prune,0.0004801154,-0.0006281137,0.0005020201,-0.003065214,0.01031297,0.02378768,-0.002448663,0.004662275,0.03374633,0.0151289,-0.01401234,0.02889627,0.04352516,0.03632444,0.05792943,0.02236003,0.009950936,0.03143945,0.01395917,0.005738497,0.02059224,0.05736503,0.01788032,0.05354843,0.02381206,0.002214491,0.03823113,0.01527634,0.001145124,0.02455389,0.05976811,-0.003547549,0.05002835,-0.004198968,-0.009335876,0.03966573,-0.02763674,-0.003347933,-0.002066106,0.05680653,-0.02588803,0.04569176,-0.01269859,-0.004093409,0.02938461,-0.02094868,0.0009924769,-0.003929406,-0.07139906,-0.03130013,-0.03183487,-0.0152919,0.02618057,-0.00241068,0.02560794,0.03297824,0.002085477,0.0114612,0.01709801,0.01461771,-0.07022934,-0.05105096,-0.02353084,-0.01660907,0.03077394,-0.006372333,0.06852102,0.03747129,0.02870548,0.00477314,0.0127576,0.01648101,59.54036,120.4596,53.23252,126.7675,114.9841,65.0159,51.66408,128.3359,62.72794
6,right,prune,0.0003184676,-0.0004245043,0.0003842264,-0.00307256,0.01033705,0.02377626,-0.002468884,0.004714012,0.03373766,0.01509623,-0.01412702,0.02885747,0.04354472,0.03621,0.05798629,0.0227668,0.008546948,0.0315603,0.01422834,0.004849255,0.02063662,0.05732583,0.0177123,0.05364612,0.02246597,0.001595497,0.03906757,0.0144189,0.0007520318,0.02508187,0.05965771,-0.0037269,0.05014694,-0.004363269,-0.009159565,0.03968912,-0.02761346,-0.003263831,-0.002471864,0.05662324,-0.02605975,0.04582149,-0.01250753,-0.003796041,0.0295063,-0.02095367,0.0008342862,-0.003939778,-0.07185297,-0.02970588,-0.03203267,-0.01348028,0.02544916,-0.003167093,0.02449736,0.03219426,0.002877623,0.01117873,0.01696932,0.01450828,-0.07098508,-0.04868215,-0.02381182,-0.01367083,0.02954638,-0.007612348,0.06652972,0.03621012,0.03043136,0.004518941,0.01287121,0.01597619,59.49097,120.509,53.24213,126.7579,114.8812,65.11877,51.699,128.301,62.66427
7,right,prune,-2.69711E-05,-0.0002510548,0.0001387447,-0.00305295,0.01039255,0.0237546,-0.002556354,0.004797816,0.03371936,0.01478979,-0.01441574,0.02887338,0.04375036,0.03558141,0.05822021,0.02266085,0.007947445,0.0317924,0.01416656,0.004481554,0.02076185,0.05727218,0.01687187,0.05397338,0.02205127,0.001232922,0.03931618,0.01415747,0.0005232096,0.02523613,0.0592963,-0.004602969,0.05050159,-0.004802287,-0.008953631,0.03968543,-0.02762097,-0.002884388,-0.002833962,0.05594604,-0.02688992,0.04617235,-0.01258478,-0.00350225,0.02950975,-0.02091895,0.001079738,-0.004062891,-0.07202052,-0.02833849,-0.03253865,-0.01291224,0.02542406,-0.003276944,0.02482945,0.03166139,0.003102541,0.01113275,0.01683557,0.01450491,-0.07139729,-0.04723579,-0.02442712,-0.01290315,0.02938241,-0.007751226,0.06660789,0.03506899,0.03117263,0.004430726,0.01287144,0.01573384,58.7352,121.2648,53.55678,126.4432,114.3127,65.68727,52.07447,127.9255,62.59643
8,right,prune,-6.735325E-05,-0.0003798008,0.0001131147,-0.003003955,0.01048446,0.02372044,-0.002609193,0.004937351,0.03369513,0.01448114,-0.01467985,0.02889669,0.04402779,0.03497064,0.05838087,0.02258438,0.00735873,0.03198791,0.01412296,0.004120767,0.02086604,0.05725871,0.01603007,0.05424353,0.02165893,0.0008965731,0.03954268,0.01390976,0.0003108382,0.02537704,0.05894361,-0.005482674,0.05082557,-0.005236596,-0.00868988,0.03968909,-0.02762273,-0.002464592,-0.00319013,0.05524595,-0.02771986,0.04652315,-0.01266,-0.003156841,0.02951655,-0.02087873,0.001354337,-0.00418517,-0.07222532,-0.02690756,-0.0329532,-0.01230547,0.02540272,-0.003417432,0.02521062,0.0310992,0.00327155,0.01112106,0.01670414,0.01447496,-0.07186714,-0.04570818,-0.02492255,-0.01209226,0.02921265,-0.007928431,0.06674311,0.03387463,0.03183872,0.004377067,0.01288521,0.01547,57.85179,122.1482,54.00693,125.9931,113.6967,66.30334,52.44717,127.5528,62.49561
9,right,prune,-0.0001001954,-0.0005260706,9.293854E-05,-0.002933055,0.01059639,0.02367952,-0.002598211,0.005115271,0.03366944,0.01427084,-0.01486474,0.02890685,0.0443223,0.03454512,0.05841136,0.02255344,0.006890833,0.03211373,0.01411092,0.003836095,0.02092832,0.05730183,0.01540923,0.05437773,0.02135667,0.0006675124,0.03971127,0.01372033,0.000166893,0.02548125,0.05869846,-0.006135821,0.05103418,-0.005568653,-0.008401871,0.03970593,-0.02761485,-0.002115071,-0.003494561,0.05470584,-0.02833331,0.04679105,-0.01268578,-0.00282222,0.02953938,-0.02084443,0.001577973,-0.004276693,-0.07240701,-0.02572429,-0.03317612,-0.01178277,0.02535921,-0.003563911,0.0255287,0.03061444,0.003348887,0.01110974,0.01661783,0.01440969,-0.07224709,-0.04442513,-0.0251976,-0.01139218,0.02902842,-0.008116841,0.06686388,0.0328964,0.0323247,0.004339322,0.01292479,0.01519182,57.06932,122.9307,54.45774,125.5423,113.2115,66.78845,52.73937,127.2606,62.42913
